# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.6855835E-001   0.8952547E-002   0.7931993E-001   0.3746642E+002   0.1076158E-001   0.1298251E-001
   0.9456415E-001   0.1063440E-001   0.1066940E+000   0.1333838E+002   0.1212988E-001   0.1384829E-001
   0.2558439E-001   0.7149217E-003   0.2632195E-001   0.4120275E+002   0.7375538E-003   0.7609685E-003
   0.7768809E-001   0.7525141E-002   0.8614660E-001   0.1742812E+002   0.8458517E-002   0.9517753E-002
   0.1170518E+000   0.1684773E-001   0.1371243E+000   0.1112877E+002   0.2007254E-001   0.2395342E-001
   0.6482245E-001   0.4490997E-002   0.6966536E-001   0.1598400E+002   0.4842911E-002   0.5223396E-002
   0.5320910E-001   0.3367827E-002   0.5682934E-001   0.2366027E+002   0.3620246E-002   0.3892613E-002
   0.2835002E-001   0.1103306E-002   0.2950803E-001   0.5145060E+002   0.1158011E-002   0.1215749E-002
   0.3945840E-001   0.1725704E-002   0.4126854E-001   0.2889561E+002   0.1810142E-002   0.1898889E-002
   0.4815377E-001   0.2409763E-002   0.5069570E-001   0.2061305E+002   0.2541924E-002   0.2681610E-002
   0.5095445E-001   0.2619665E-002   0.5371749E-001   0.1880365E+002   0.2763043E-002   0.2914344E-002
   0.5343328E-001   0.2964286E-002   0.5658003E-001   0.1834387E+002   0.3146749E-002   0.3341020E-002
   0.8247954E-001   0.6907912E-002   0.9002958E-001   0.1132383E+002   0.7550042E-002   0.8252776E-002
   0.8738394E-001   0.7981105E-002   0.9621909E-001   0.1089521E+002   0.8835156E-002   0.9787342E-002
   0.5051988E-001   0.3324035E-002   0.5413128E-001   0.2698448E+002   0.3611398E-002   0.3927170E-002
   0.8083180E-002   0.6587463E-004   0.8149600E-002   0.1237502E+003   0.6642030E-004   0.6697053E-004
   0.6389352E-002   0.4087654E-004   0.6430493E-002   0.1557104E+003   0.4114009E-004   0.4140533E-004
   0.7004508E-002   0.4945673E-004   0.7054319E-002   0.1428817E+003   0.4981133E-004   0.5016850E-004
   0.9386908E-002   0.8916880E-004   0.9476943E-002   0.1068023E+003   0.9003433E-004   0.9090836E-004
   0.1610967E-001   0.2673870E-003   0.1638171E-001   0.6289317E+002   0.2720433E-003   0.2767833E-003
   0.3150083E-001   0.1050570E-002   0.3258996E-001   0.3251286E+002   0.1089128E-002   0.1129188E-002
   0.1459349E+000   0.2728849E-001   0.1807548E+000   0.8929370E+001   0.3481985E-001   0.4462926E-001
   0.2115846E+000   0.4896591E-001   0.2764568E+000   0.4620880E+001   0.6487220E-001   0.8617950E-001
   0.8158785E-001   0.9509291E-002   0.9269519E-001   0.1799441E+002   0.1110733E-001   0.1300567E-001
   0.1352322E+000   0.2024995E-001   0.1593285E+000   0.7928259E+001   0.2409633E-001   0.2870866E-001
   0.7984252E-001   0.7205799E-002   0.8785847E-001   0.1326497E+002   0.8015949E-002   0.8926464E-002
   0.2382254E-001   0.5916860E-003   0.2443001E-001   0.4259427E+002   0.6074769E-003   0.6237097E-003
   0.1384643E-001   0.1975593E-003   0.1404693E-001   0.7350483E+002   0.2005012E-003   0.2034881E-003
   0.7084056E-001   0.7279515E-002   0.7919946E-001   0.2131263E+002   0.8358900E-002   0.9621660E-002
   0.1066869E+000   0.1297527E-001   0.1217490E+000   0.9767195E+001   0.1506200E-001   0.1752764E-001
   0.1774449E+000   0.3431847E-001   0.2209111E+000   0.5237649E+001   0.4346618E-001   0.5526273E-001
   0.3091850E-001   0.1283073E-002   0.3227267E-001   0.4162348E+002   0.1354170E-002   0.1429848E-002
   0.1266212E-001   0.1610773E-003   0.1282529E-001   0.7834687E+002   0.1631626E-003   0.1652751E-003
   0.2737245E-001   0.7648799E-003   0.2815975E-001   0.3635226E+002   0.7873081E-003   0.8104056E-003
   0.1110455E-001   0.1282471E-003   0.1123435E-001   0.9252788E+002   0.1298066E-003   0.1313859E-003
   0.8487053E-002   0.7269169E-004   0.8560379E-002   0.1178513E+003   0.7332577E-004   0.7396544E-004
   0.1384383E-001   0.1929203E-003   0.1403949E-001   0.7170346E+002   0.1956655E-003   0.1984501E-003
   0.9681836E-002   0.9826009E-004   0.9781152E-002   0.1072164E+003   0.9931569E-004   0.1003831E-003
   0.6370876E-002   0.4331924E-004   0.6414516E-002   0.1639835E+003   0.4364019E-004   0.4396372E-004
   0.1089989E-001   0.1431813E-003   0.1104531E-001   0.1081184E+003   0.1454188E-003   0.1476954E-003
   0.6719860E-002   0.4570734E-004   0.6765884E-002   0.1493962E+003   0.4602477E-004   0.4634443E-004
   0.1950348E-001   0.5184695E-003   0.2004073E-001   0.6514022E+002   0.5372489E-003   0.5568409E-003
   0.4319554E-001   0.2059613E-002   0.4536697E-001   0.2512272E+002   0.2171429E-002   0.2289680E-002
   0.1782452E-001   0.3654268E-003   0.1819843E-001   0.6578328E+002   0.3739069E-003   0.3825978E-003
   0.6975646E-001   0.7937165E-002   0.7894181E-001   0.3844584E+002   0.9185346E-002   0.1064778E-001
   0.6919176E-001   0.5575834E-002   0.7534776E-001   0.1565323E+002   0.6155997E-002   0.6805689E-002
   0.3241926E-001   0.1082570E-002   0.3354019E-001   0.3098015E+002   0.1120935E-002   0.1160688E-002
   0.2439198E-001   0.7356319E-003   0.2515408E-001   0.5222370E+002   0.7621008E-003   0.7896085E-003
   0.1692250E-001   0.3879502E-003   0.1732169E-001   0.8007370E+002   0.3991890E-003   0.4107943E-003
   0.7801859E-001   0.6585249E-002   0.8524596E-001   0.1365189E+002   0.7227374E-002   0.7934511E-002
   0.4223466E-001   0.2000925E-002   0.4434423E-001   0.2671223E+002   0.2109571E-002   0.2224501E-002
   0.5278352E-001   0.3004638E-002   0.5598072E-001   0.1993848E+002   0.3197200E-002   0.3402635E-002
   0.4280747E-001   0.2154437E-002   0.4508949E-001   0.2805493E+002   0.2282020E-002   0.2417661E-002
   0.3878148E-001   0.1770605E-002   0.4064712E-001   0.3070193E+002   0.1865640E-002   0.1966135E-002
   0.1904425E-001   0.4111369E-003   0.1946579E-001   0.5722103E+002   0.4215415E-003   0.4322429E-003
   0.1450383E-001   0.2198179E-003   0.1472717E-001   0.7117890E+002   0.2233442E-003   0.2269292E-003
   0.9244514E-002   0.9158053E-004   0.9337072E-002   0.1147145E+003   0.9255839E-004   0.9354728E-004
   0.1301960E-001   0.1837979E-003   0.1320623E-001   0.8280920E+002   0.1866218E-003   0.1894915E-003
   0.2421337E-001   0.6552769E-003   0.2488888E-001   0.4522676E+002   0.6755106E-003   0.6964244E-003
   0.4061039E-001   0.1697623E-002   0.4238433E-001   0.2437016E+002   0.1773942E-002   0.1853789E-002
   0.2901024E-001   0.8582495E-003   0.2989516E-001   0.3418718E+002   0.8849264E-003   0.9124474E-003
