#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.3896250E-001   0.1827234E-002   0.5716259E-001   0.1550225E+000   0.3958161E+000   0.1359443E-001
   0.5028850E-001   0.2302641E-002   0.5988750E-001   0.1796356E+000   0.3260117E+000   0.9994942E-002
   0.4831431E-001   0.2232505E-002   0.5900965E-001   0.1779044E+000   0.3216197E+000   0.9991434E-002
   0.4341404E-001   0.2261672E-002   0.5086479E-001   0.1726975E+000   0.3205808E+000   0.1164126E-001
   0.2948175E-001   0.1830847E-002   0.3848845E-001   0.1442056E+000   0.3444203E+000   0.1762801E-001
   0.9725392E-002   0.7063419E-004  -0.6550846E-002  -0.1932088E-001   0.7585848E+000   0.5424697E-001
   0.6599703E-002   0.1289656E-004  -0.9122349E-001  -0.1373814E+000   0.1204967E+001   0.9073573E-001
   0.6168280E-002   0.1202637E-004  -0.1100515E+000  -0.2308463E+000   0.1684013E+001   0.1120040E+000
   0.7060282E-002   0.2007592E-004  -0.8721451E-001  -0.3050882E+000   0.1968987E+001   0.1121784E+000
   0.7756079E-002   0.2169236E-004  -0.6781848E-001  -0.3443663E+000   0.2103195E+001   0.1142672E+000
   0.7630824E-002   0.2286606E-004  -0.5438228E-001  -0.3673272E+000   0.2176405E+001   0.1257473E+000
   0.6507110E-002   0.2088390E-004  -0.4949517E-001  -0.3794070E+000   0.2207817E+001   0.1569749E+000
   0.4835555E-002   0.1149775E-004  -0.6406218E-001  -0.3735817E+000   0.2131188E+001   0.2263314E+000
   0.3693739E-002   0.3973851E-005  -0.8621913E-001  -0.3433719E+000   0.1762462E+001   0.3350951E+000
   0.3572457E-002   0.1758160E-005  -0.7018833E-001  -0.2932322E+000   0.9730299E+000   0.4134432E+000
   0.5933847E-002   0.6707525E-004   0.1001371E+000  -0.1891155E+000  -0.3080147E+000   0.2977531E+000
   0.1782568E-001   0.8685390E-003   0.3030038E+000  -0.8240985E-001  -0.1213929E+001   0.1081581E+000
   0.3480413E-001   0.1897880E-002   0.3209082E+000  -0.4811648E-001  -0.1390480E+001   0.6245871E-001
   0.5450609E-001   0.2656331E-002   0.2709089E+000  -0.3053904E-001  -0.1241236E+001   0.4364048E-001
   0.6238588E-001   0.2545111E-002   0.2634544E+000  -0.2158086E-001  -0.1162917E+001   0.3595525E-001
   0.5748118E-001   0.2504036E-002   0.2256854E+000  -0.1982992E-001  -0.9900766E+000   0.3535881E-001
   0.4522202E-001   0.2072162E-002   0.1456143E+000  -0.2332733E-001  -0.6223550E+000   0.4136839E-001
   0.3020793E-001   0.9328071E-003   0.8511196E-001  -0.4548857E-001  -0.1186985E+000   0.4979949E-001
   0.2301333E-001   0.2268995E-003   0.1515986E-001  -0.1092463E+000   0.4437921E+000   0.6275172E-001
   0.2327501E-001   0.2054669E-003   0.3294245E-001  -0.1585035E+000   0.6843344E+000   0.6194142E-001
   0.2835084E-001   0.4324342E-003   0.9406880E-001  -0.1969680E+000   0.7784891E+000   0.4913926E-001
   0.4004897E-001   0.1365204E-002   0.1417322E+000  -0.2105005E+000   0.8431591E+000   0.3136743E-001
   0.4779414E-001   0.1479049E-002   0.1464591E+000  -0.2187284E+000   0.9638599E+000   0.2423237E-001
   0.5204974E-001   0.1503878E-002   0.1380226E+000  -0.2144979E+000   0.1013044E+001   0.2137742E-001
