#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9591390E+000   0.2075429E-002   0.1877135E+000  -0.5678145E-001   0.1558036E+001   0.1125798E-036
   0.9579078E+000   0.1996154E-002   0.1719882E+000   0.1019279E-001   0.1439506E+001   0.1127245E-036
   0.9606694E+000   0.1890354E-002   0.1423071E+000   0.2843653E-001   0.1483605E+001   0.1124005E-036
   0.9645681E+000   0.1871534E-002   0.8486832E-001   0.1464177E-002   0.1704572E+001   0.1119462E-036
   0.9715990E+000   0.1722454E-002  -0.3995177E-002  -0.8316662E-001   0.2129964E+001   0.1111361E-036
   0.9856769E+000   0.4900259E-003  -0.1143579E+000  -0.2035840E+000   0.2654975E+001   0.1095488E-036
   0.9921478E+000   0.2958048E-004  -0.2269918E+000  -0.3102824E+000   0.3126300E+001   0.1088343E-036
   0.9924307E+000   0.3264526E-004  -0.3019674E+000  -0.3895509E+000   0.3488170E+001   0.1088033E-036
   0.9920372E+000   0.3949679E-004  -0.3217146E+000  -0.4422292E+000   0.3816859E+001   0.1088464E-036
   0.9916821E+000   0.4240474E-004  -0.2798849E+000  -0.4597898E+000   0.4130508E+001   0.1088854E-036
   0.9918230E+000   0.4346779E-004  -0.1878179E+000  -0.4279672E+000   0.4433629E+001   0.1088699E-036
   0.9927212E+000   0.3933405E-004  -0.7308825E-001  -0.3614848E+000   0.4703193E+001   0.1087714E-036
   0.9942257E+000   0.2448973E-004   0.3874746E-001  -0.2509067E+000   0.4813703E+001   0.1086068E-036
   0.9954634E+000   0.1121847E-004   0.1196489E+000  -0.1312180E+000   0.4607446E+001   0.1084718E-036
   0.9956281E+000   0.8238109E-005   0.1654529E+000  -0.2406236E-001   0.4005567E+001   0.1084538E-036
   0.9914380E+000   0.2753804E-003   0.2004963E+000   0.6104660E-001   0.3033841E+001   0.1089122E-036
   0.9812866E+000   0.1029036E-002   0.2112886E+000   0.1050177E+000   0.1906090E+001   0.1100389E-036
   0.9675466E+000   0.1959298E-002   0.1774137E+000   0.1055094E+000   0.8910336E+000   0.1116015E-036
   0.9553126E+000   0.2507394E-002   0.1335254E+000   0.1234790E+000   0.1983462E+000   0.1130307E-036
   0.9495794E+000   0.2410262E-002   0.1017887E+000   0.1697544E+000  -0.9379673E-001   0.1137132E-036
   0.9491629E+000   0.2285677E-002   0.5447757E-001   0.2107590E+000   0.1385670E-001   0.1137631E-036
   0.9546681E+000   0.2065055E-002   0.2550706E-002   0.2530342E+000   0.3580666E+000   0.1131071E-036
   0.9613339E+000   0.1634631E-002  -0.1722721E-001   0.2652406E+000   0.7380019E+000   0.1123228E-036
   0.9712976E+000   0.6999129E-003  -0.9083402E-003   0.2039890E+000   0.1090707E+001   0.1111706E-036
   0.9726676E+000   0.4931923E-003   0.3017829E-001   0.8537530E-001   0.1307762E+001   0.1110140E-036
   0.9650842E+000   0.1139320E-002   0.6770014E-001  -0.2697974E-001   0.1402698E+001   0.1118863E-036
   0.9567233E+000   0.1614212E-002   0.9871704E-001  -0.1283033E+000   0.1496040E+001   0.1128641E-036
   0.9544173E+000   0.1527548E-002   0.1160277E+000  -0.1983888E+000   0.1644578E+001   0.1131368E-036
   0.9526650E+000   0.1598194E-002   0.1271325E+000  -0.2231806E+000   0.1764818E+001   0.1133449E-036
   0.9531789E+000   0.1653319E-002   0.1584360E+000  -0.2210989E+000   0.1908693E+001   0.1132838E-036
   0.9603186E+000   0.1396074E-002   0.2249583E+000  -0.2099513E+000   0.2151443E+001   0.1124415E-036
   0.9704396E+000   0.7459274E-003   0.3328827E+000  -0.1913950E+000   0.2388369E+001   0.1112689E-036
   0.9761347E+000   0.5744713E-003   0.4545993E+000  -0.1654287E+000   0.2516799E+001   0.1106197E-036
