# ~alp d~p/dx   Phi_p_sgs,x
  -0.3010613E+001  -0.1603827E+000
  -0.2752878E+001   0.2379740E+000
  -0.3173925E+001  -0.4279809E-001
  -0.5472793E+001   0.5306474E+000
  -0.7973145E+001   0.1067799E+001
  -0.7155506E+001   0.2052269E+000
  -0.5036259E+001  -0.3520303E+000
  -0.3041425E+001   0.8326818E-001
  -0.1723618E+001   0.8285725E-001
  -0.4260299E+001  -0.1949758E+001
  -0.1811760E+002  -0.9672017E+001
  -0.4775675E+002  -0.1528443E+002
  -0.4457320E+002  -0.2004192E+002
  -0.1889512E+002  -0.1527110E+002
  -0.8454780E+001  -0.1018404E+001
  -0.2124824E+002   0.1003932E+002
  -0.3065975E+002   0.4329657E+002
   0.3121893E+002   0.3625201E+002
   0.1141528E+003  -0.1536361E+002
   0.1625225E+003  -0.1370067E+001
   0.8880111E+002   0.6747239E+002
   0.6698403E+001  -0.4990426E+000
   0.3578875E+001  -0.1780247E+001
   0.3336782E+001  -0.1026948E+000
   0.3360811E+001   0.1388976E+000
   0.3035815E+001  -0.7788231E+000
   0.8565583E+001   0.1124222E+002
   0.3978107E+002   0.2127340E+002
   0.4705976E+002   0.1663782E+002
   0.1124485E+002   0.5726339E+001
  -0.1226832E+001   0.2049603E+000
  -0.3362937E+001  -0.5901570E+000
  -0.3784620E+001  -0.6232728E+000
  -0.4757329E+001  -0.9936144E+000
  -0.3004828E+001   0.4914401E+000
   0.4175274E+001   0.2707863E+000
   0.5447533E+001   0.1267484E+001
   0.9801367E+000   0.1776737E+000
  -0.1594139E+001  -0.1809730E+000
  -0.3383062E+001  -0.9553634E-001
  -0.2333914E+001   0.2829517E+000
  -0.2448100E+001   0.1147302E+000
  -0.2307362E+001  -0.3578733E+000
  -0.5899919E+001  -0.1719339E+001
  -0.8265924E+001  -0.7480869E+000
  -0.6825838E+001  -0.3906154E+000
  -0.5599923E+001  -0.3359592E+000
  -0.1963330E+001  -0.9130177E+000
  -0.1937394E+001  -0.5115383E+001
  -0.1877561E+002  -0.2353354E+002
  -0.5052931E+002  -0.2547623E+002
  -0.4426808E+002  -0.2457954E+002
  -0.1332688E+002  -0.1446149E+002
  -0.4337690E+001  -0.2807764E+001
  -0.4272673E+001  -0.5097069E+000
  -0.6112619E+001   0.7767566E+001
  -0.2582464E+000   0.3786842E+002
   0.1671734E+002   0.1185014E+002
   0.6880309E+002  -0.1381466E+002
   0.1015647E+003   0.1323123E+002
   0.5770210E+002   0.4107994E+002
   0.6535782E+001  -0.2406459E+001
   0.9251767E+001  -0.1601825E+001
   0.1402189E+002   0.1569664E+000
   0.1049571E+002   0.1399946E+001
   0.7092939E+001   0.2878021E+001
   0.3096050E+002   0.2912807E+002
   0.6647500E+002   0.3044101E+002
   0.3763160E+002   0.2581596E+002
   0.6098290E+000   0.3976512E+001
  -0.9137680E+001  -0.3015637E+001
  -0.9424960E+001  -0.2412879E+001
  -0.7625346E+001  -0.1141767E+001
  -0.1061212E+002  -0.1363336E+001
  -0.7519523E+001   0.5205859E+000
   0.4464992E+001  -0.1048907E+001
   0.6111330E+001   0.1766769E+000
