# ~alp d~p/dx   Phi_p_sgs,x
  -0.4079412E+001  -0.1021040E+001
  -0.3624103E+001  -0.5885760E+000
  -0.4146103E+001   0.3794634E+000
  -0.5306386E+001  -0.3937518E+000
  -0.7908257E+001  -0.2487969E+001
  -0.9347620E+001  -0.1281510E+001
  -0.7263851E+001  -0.1640058E+001
  -0.5788443E+001  -0.3102694E+001
  -0.6360393E+001  -0.4976959E+001
  -0.1127995E+002  -0.1425777E+002
  -0.2160415E+002  -0.2211524E+002
  -0.2816447E+002  -0.2423204E+002
  -0.2526086E+002  -0.2230631E+002
  -0.2093668E+002  -0.1165690E+002
  -0.2187911E+002  -0.2413952E+002
  -0.1282866E+002   0.1978524E+002
  -0.3552254E+001   0.2627791E+002
   0.2119878E+002  -0.4314032E+001
   0.7130493E+002   0.1812062E+002
   0.5579301E+002   0.1114349E+002
   0.3882312E+002   0.3185347E+001
   0.2906450E+002   0.3359417E+002
   0.8095582E+001   0.9537152E+000
   0.6398218E+001   0.1083276E+000
   0.6780854E+001   0.2230799E+001
   0.1235493E+002   0.1064282E+002
   0.1852049E+002   0.1416972E+002
   0.2146033E+002   0.1405048E+002
   0.1914283E+002   0.1325199E+002
   0.8879104E+001   0.9524185E+001
  -0.3257369E+000   0.1554038E+001
  -0.4104885E+001  -0.1458610E+001
  -0.5166477E+001  -0.1623258E+001
  -0.4256611E+001   0.2663902E+000
  -0.1594884E+001   0.1064758E+001
   0.8558142E+000   0.1298164E+000
   0.2137167E+001   0.2735672E+000
   0.1119093E+001  -0.3893760E+000
  -0.1446357E+001  -0.1558467E+001
  -0.3313792E+001  -0.1287632E+001
  -0.1974401E+001  -0.2245439E-001
  -0.2488350E+001   0.7778129E-001
  -0.4128077E+001  -0.2743172E+000
  -0.5673301E+001  -0.5433863E+000
  -0.7290861E+001  -0.7531078E+000
  -0.7775971E+001  -0.5043351E+000
  -0.5904237E+001   0.1085950E+001
  -0.6919141E+001  -0.3539780E+001
  -0.1158298E+002  -0.1228608E+002
  -0.2203141E+002  -0.2309177E+002
  -0.3442428E+002  -0.2805000E+002
  -0.3176050E+002  -0.3081968E+002
  -0.2148089E+002  -0.2702520E+002
  -0.1250981E+002  -0.1467117E+002
  -0.7854555E+001  -0.8724570E+001
  -0.2835979E+001   0.1972032E+002
   0.4496498E+001   0.2736361E+002
   0.2202433E+002   0.7017585E+001
   0.5031470E+002   0.2008248E+002
   0.4194067E+002   0.1123859E+002
   0.3148830E+002   0.2856794E+001
   0.2786945E+002   0.2284866E+002
   0.1245787E+002   0.2926742E+001
   0.1104859E+002   0.2627369E+001
   0.1466943E+002   0.8604786E+001
   0.2037433E+002   0.1645288E+002
   0.2208530E+002   0.1752751E+002
   0.2329646E+002   0.1864031E+002
   0.1564168E+002   0.1580782E+002
   0.4066550E+001   0.9453631E+001
  -0.3990490E+001   0.7623232E-001
  -0.7529823E+001  -0.2649707E+001
  -0.9393546E+001  -0.2433532E+001
  -0.7160069E+001  -0.5572751E+000
  -0.2997207E+001  -0.1667045E+000
   0.6258430E+000  -0.1603886E+001
   0.2512899E+001  -0.6474388E+000
   0.1744307E+001   0.2126220E+000
   0.1064401E+000  -0.3524757E+000
  -0.1089797E+001  -0.2505108E+000
  -0.9712022E+000  -0.1276946E-001
  -0.1704166E+001   0.7000157E-001
  -0.3441823E+001  -0.8315730E+000
  -0.5423522E+001  -0.1864148E+001
  -0.7439957E+001  -0.2527631E+001
  -0.8240399E+001  -0.1997217E+000
  -0.5833440E+001   0.5781571E+001
  -0.6085459E+001   0.1678126E+001
  -0.1341802E+002  -0.8995611E+001
  -0.3030588E+002  -0.1923057E+002
  -0.4345482E+002  -0.2484657E+002
  -0.3520017E+002  -0.3172683E+002
  -0.1972049E+002  -0.2859750E+002
  -0.6942340E+001  -0.1397777E+002
  -0.1123460E+001   0.4377517E+001
   0.2261980E+001   0.1727254E+002
   0.6770282E+001   0.1548079E+002
   0.1960803E+002   0.1411068E+002
   0.3026902E+002   0.1413185E+002
   0.2606241E+002   0.5444519E+001
   0.2394574E+002   0.5348175E+001
   0.2688046E+002   0.1337027E+002
   0.1753736E+002   0.8059010E+001
   0.1733535E+002   0.8523288E+001
   0.2558706E+002   0.1425127E+002
   0.2781515E+002   0.1869549E+002
   0.2578400E+002   0.1893064E+002
   0.2460711E+002   0.2201968E+002
   0.1144479E+002   0.1783610E+002
  -0.8637225E+000   0.9340555E+001
  -0.9383764E+001  -0.2495144E+001
  -0.1271620E+002  -0.5387962E+001
