# ~alp d~p/dx   Phi_p_sgs,x
  -0.3629838E+001  -0.2213438E+000
  -0.3060448E+001   0.2166422E+000
  -0.3294461E+001   0.6737587E-001
  -0.5255184E+001   0.6018426E+000
  -0.7845995E+001   0.5861771E+000
  -0.8196964E+001  -0.1581752E-001
  -0.6101603E+001  -0.4642469E+000
  -0.3229398E+001  -0.3391842E-001
  -0.2067448E+001   0.1012283E+000
  -0.6493744E+001  -0.5714417E+001
  -0.1903341E+002  -0.1253691E+002
  -0.4098920E+002  -0.1875459E+002
  -0.3509901E+002  -0.1979520E+002
  -0.2046570E+002  -0.1553028E+002
  -0.1138393E+002  -0.2801014E+001
  -0.2371026E+002   0.3387400E+001
  -0.2303632E+002   0.4730955E+002
   0.2535063E+002   0.2382968E+002
   0.1171755E+003   0.1246433E+002
   0.1152373E+003   0.8316920E+001
   0.7459205E+002   0.5630746E+002
   0.1035351E+002   0.4396735E+001
   0.4757822E+001  -0.1895299E+001
   0.4505725E+001  -0.4248642E+000
   0.4013444E+001   0.4859569E+000
   0.4055368E+001  -0.5413292E+000
   0.1450621E+002   0.1813249E+002
   0.3528422E+002   0.2005006E+002
   0.3696520E+002   0.1754540E+002
   0.1098342E+002   0.6791969E+001
  -0.1183548E+001   0.8183228E-001
  -0.3926788E+001  -0.9939335E+000
  -0.4032833E+001  -0.7971506E+000
  -0.5089727E+001  -0.1027814E+001
  -0.2208409E+001   0.1257593E+001
   0.2942202E+001   0.2321993E+000
   0.4723347E+001   0.1134173E+001
   0.1140784E+001   0.2160427E+000
  -0.1626519E+001  -0.5381427E+000
  -0.3673831E+001  -0.1654932E+000
  -0.2137019E+001   0.2248254E+000
  -0.2342734E+001   0.1319846E+000
  -0.2880815E+001  -0.4099294E+000
  -0.5583641E+001  -0.1485705E+001
  -0.7392216E+001  -0.9113452E+000
  -0.7364048E+001  -0.7780877E+000
  -0.4827506E+001  -0.4681134E+000
  -0.2685676E+001  -0.1168407E+001
  -0.4681749E+001  -0.9308043E+001
  -0.2089214E+002  -0.2416642E+002
  -0.4270262E+002  -0.2602671E+002
  -0.4013156E+002  -0.2665377E+002
  -0.1623180E+002  -0.1764998E+002
  -0.6217845E+001  -0.7178209E+001
  -0.4387860E+001  -0.4182060E+000
  -0.6545684E+001   0.1397333E+002
  -0.7777958E+000   0.3281821E+002
   0.1776793E+002   0.1401241E+002
   0.7298656E+002   0.6311764E+001
   0.7424448E+002   0.1107249E+002
   0.5613380E+002   0.3669929E+002
   0.1045835E+002   0.1434237E+000
   0.1120980E+002  -0.3823462E-002
   0.1273874E+002   0.5297019E+000
   0.1093411E+002   0.2165737E+001
   0.1081412E+002   0.7702297E+001
   0.3060643E+002   0.2648426E+002
   0.4853727E+002   0.2673122E+002
   0.3011030E+002   0.2374936E+002
   0.2769457E+001   0.5166267E+001
  -0.7156222E+001  -0.2481528E+001
  -0.1002859E+002  -0.2740647E+001
  -0.7720186E+001  -0.1248608E+001
  -0.1007794E+002  -0.9805885E+000
  -0.5282176E+001   0.7499221E+000
   0.2816428E+001  -0.1411409E+001
   0.5084931E+001  -0.4607343E-001
   0.1726735E+001  -0.2312915E+000
   0.1801013E+000  -0.2153793E+000
  -0.1163642E+001   0.6155970E-001
  -0.1227857E+001  -0.1083105E+000
  -0.1902414E+001   0.4513153E-002
  -0.2113988E+001  -0.2011202E+000
  -0.5305650E+001  -0.2498038E+001
  -0.8681685E+001  -0.2017199E+001
  -0.1089512E+002  -0.1283804E+001
  -0.5716525E+001   0.2525932E+000
  -0.2990166E+001   0.2385384E+001
  -0.1475316E+002  -0.1881935E+002
  -0.5796980E+002  -0.2679809E+002
  -0.7117374E+002  -0.3092126E+002
  -0.2952558E+002  -0.2957687E+002
  -0.4590037E+001  -0.7835368E+001
  -0.1167767E+001   0.1421002E-001
  -0.1242436E+001  -0.2165799E+000
  -0.6073978E+000   0.7693618E+001
   0.4279858E+001   0.1767258E+002
   0.1590765E+002   0.1377357E+002
   0.3987642E+002   0.1678784E+002
   0.3666722E+002   0.1832990E+002
   0.2781659E+002   0.1716151E+002
   0.1248490E+002  -0.2421887E+001
   0.2395043E+002   0.7056055E+001
   0.2021820E+002   0.9811803E+001
   0.2208534E+002   0.1254837E+002
   0.2466396E+002   0.1646918E+002
   0.4653535E+002   0.3065246E+002
