# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1655218E-001   0.3448161E-003   0.1690596E-001   0.7559080E+002   0.3537795E-003   0.3630187E-003
   0.3715044E-001   0.2373025E-002   0.3976210E-001   0.4733109E+002   0.2611653E-002   0.2880300E-002
   0.9389544E-001   0.1141366E-001   0.1072013E+000   0.1471062E+002   0.1330588E-001   0.1554508E-001
   0.6060001E-001   0.6779349E-002   0.6853327E-001   0.3441785E+002   0.7933255E-002   0.9306252E-002
   0.1694658E-001   0.3279562E-003   0.1728185E-001   0.6694982E+002   0.3352780E-003   0.3427814E-003
   0.9435045E-002   0.1100490E-003   0.9546644E-002   0.1294200E+003   0.1115988E-003   0.1131733E-003
   0.4602113E-002   0.2270821E-004   0.4624943E-002   0.2292111E+003   0.2283002E-004   0.2295254E-004
   0.3938192E-002   0.1569339E-004   0.3953949E-002   0.2556718E+003   0.1575700E-004   0.1582087E-004
   0.5326673E-002   0.2994276E-004   0.5356795E-002   0.1960180E+003   0.3012221E-004   0.3030281E-004
   0.7279396E-002   0.5531028E-004   0.7335149E-002   0.1420134E+003   0.5575305E-004   0.5619952E-004
   0.7123986E-002   0.5351417E-004   0.7177927E-002   0.1472546E+003   0.5394031E-004   0.5437001E-004
   0.4928621E-002   0.2650306E-004   0.4955279E-002   0.2203588E+003   0.2665869E-004   0.2681530E-004
   0.3258547E-002   0.1124351E-004   0.3269832E-002   0.3214674E+003   0.1128498E-004   0.1132661E-004
   0.2571409E-002   0.6692289E-005   0.2578119E-002   0.3917921E+003   0.6710007E-005   0.6727772E-005
   0.2645924E-002   0.7096807E-005   0.2653040E-002   0.3814754E+003   0.7116190E-005   0.7135627E-005
   0.3864426E-002   0.1618623E-004   0.3880685E-002   0.2787823E+003   0.1625965E-004   0.1633343E-004
   0.7819563E-002   0.7737761E-004   0.7897953E-002   0.1527772E+003   0.7839000E-004   0.7941931E-004
   0.4403618E-001   0.3629429E-002   0.4809591E-001   0.5399241E+002   0.4059736E-002   0.4547132E-002
   0.1023838E+000   0.1230467E-001   0.1166188E+000   0.1125289E+002   0.1423494E-001   0.1649833E-001
   0.9212385E-001   0.1055093E-001   0.1043755E+000   0.1237833E+002   0.1225163E-001   0.1426791E-001
   0.4360486E-001   0.2792348E-002   0.4666790E-001   0.3313225E+002   0.3063044E-002   0.3367708E-002
   0.2110920E-001   0.4841684E-003   0.2160573E-001   0.5045553E+002   0.4965369E-003   0.5092483E-003
   0.2034159E-001   0.4402733E-003   0.2079215E-001   0.5167843E+002   0.4505552E-003   0.4610878E-003
   0.1580953E-001   0.2761643E-003   0.1609117E-001   0.6793888E+002   0.2816364E-003   0.2872286E-003
   0.1464752E-001   0.2627014E-003   0.1491614E-001   0.7891126E+002   0.2686222E-003   0.2746996E-003
   0.1710413E-001   0.3414121E-003   0.1745356E-001   0.6745022E+002   0.3494278E-003   0.3576546E-003
   0.2496240E-001   0.6866671E-003   0.2567037E-001   0.4344607E+002   0.7079756E-003   0.7300017E-003
   0.4578199E-001   0.2820554E-002   0.4886278E-001   0.2596085E+002   0.3080792E-002   0.3371415E-002
   0.6120053E-001   0.4505792E-002   0.6614195E-001   0.1848834E+002   0.4941418E-002   0.5426243E-002
