# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2417292E-001   0.1099200E-002   0.2536699E-001   0.6757565E+002   0.1194064E-002   0.1300390E-002
   0.5888710E-001   0.6413867E-002   0.6635687E-001   0.4240435E+002   0.7469776E-002   0.8723576E-002
   0.7096600E-001   0.7789057E-002   0.7999861E-001   0.2646547E+002   0.9032614E-002   0.1050249E-001
   0.5879395E-001   0.6542090E-002   0.6642558E-001   0.4171296E+002   0.7631632E-002   0.8925475E-002
   0.1813961E-001   0.5720557E-003   0.1874286E-001   0.8274298E+002   0.6032475E-003   0.6367191E-003
   0.9032329E-002   0.1091634E-003   0.9143170E-002   0.1461951E+003   0.1108403E-003   0.1125470E-003
   0.5369403E-002   0.3423956E-004   0.5403912E-002   0.2091181E+003   0.3450900E-004   0.3478099E-004
   0.4580465E-002   0.2216769E-004   0.4602749E-002   0.2263840E+003   0.2228389E-004   0.2240075E-004
   0.5922166E-002   0.4048946E-004   0.5962983E-002   0.1882144E+003   0.4081722E-004   0.4114808E-004
   0.7339653E-002   0.6003518E-004   0.7400243E-002   0.1487376E+003   0.6058955E-004   0.6114959E-004
   0.7163479E-002   0.5835441E-004   0.7222375E-002   0.1578263E+003   0.5889517E-004   0.5944148E-004
   0.5460085E-002   0.3606242E-004   0.5496433E-002   0.2192690E+003   0.3634704E-004   0.3663424E-004
   0.3716248E-002   0.1615927E-004   0.3732492E-002   0.3027811E+003   0.1624337E-004   0.1632798E-004
   0.2867756E-002   0.8711841E-005   0.2876496E-002   0.3619713E+003   0.8740582E-005   0.8769427E-005
   0.2917878E-002   0.8901908E-005   0.2926809E-002   0.3544661E+003   0.8930604E-005   0.8959397E-005
   0.4135199E-002   0.1995386E-004   0.4155263E-002   0.2783252E+003   0.2006488E-004   0.2017658E-004
   0.1203361E-001   0.4041872E-003   0.1246602E-001   0.1654299E+003   0.4324117E-003   0.4632572E-003
   0.4233252E-001   0.3749004E-002   0.4656915E-001   0.7251708E+002   0.4236633E-002   0.4795787E-002
   0.7484197E-001   0.8129274E-002   0.8426605E-001   0.2336372E+002   0.9424074E-002   0.1096109E-001
   0.8545946E-001   0.9808295E-002   0.9690727E-001   0.1586361E+002   0.1144780E-001   0.1340745E-001
   0.5870275E-001   0.6082316E-002   0.6585199E-001   0.2969770E+002   0.7149236E-002   0.8442856E-002
   0.3086124E-001   0.1776037E-002   0.3286513E-001   0.4394653E+002   0.2003884E-002   0.2273875E-002
   0.1976836E-001   0.4306421E-003   0.2020965E-001   0.5442425E+002   0.4412865E-003   0.4522234E-003
   0.1882918E-001   0.4210035E-003   0.1926177E-001   0.6091115E+002   0.4325869E-003   0.4445483E-003
   0.1866836E-001   0.4418684E-003   0.1912355E-001   0.6560631E+002   0.4551870E-003   0.4689758E-003
   0.2125993E-001   0.5459962E-003   0.2182255E-001   0.5814362E+002   0.5626202E-003   0.5798050E-003
   0.3151238E-001   0.1419032E-002   0.3303784E-001   0.4140026E+002   0.1525463E-002   0.1643420E-002
   0.5006831E-001   0.3849936E-002   0.5439037E-001   0.2717009E+002   0.4322060E-002   0.4864943E-002
   0.6016782E-001   0.4804597E-002   0.6552740E-001   0.2060532E+002   0.5359582E-002   0.5992548E-002
   0.5441220E-001   0.3902916E-002   0.5871657E-001   0.2413754E+002   0.4304364E-002   0.4757766E-002
   0.4064512E-001   0.2063749E-002   0.4283649E-001   0.3377013E+002   0.2191369E-002   0.2327684E-002
   0.2906762E-001   0.1188939E-002   0.3032011E-001   0.5027236E+002   0.1252486E-002   0.1319882E-002
   0.1951130E-001   0.5740415E-003   0.2010984E-001   0.6998159E+002   0.5985399E-003   0.6242998E-003
   0.1325655E-001   0.2172858E-003   0.1347888E-001   0.8386916E+002   0.2223295E-003   0.2275371E-003
   0.1151977E-001   0.1406924E-003   0.1166233E-001   0.9052000E+002   0.1425583E-003   0.1444512E-003
   0.1399060E-001   0.3178593E-003   0.1432255E-001   0.9412435E+002   0.3319440E-003   0.3469906E-003
   0.2036053E-001   0.7723910E-003   0.2117778E-001   0.8994771E+002   0.8172571E-003   0.8652342E-003
   0.2367715E-001   0.9305157E-003   0.2465935E-001   0.7959431E+002   0.9822013E-003   0.1037290E-002
   0.2185125E-001   0.7221737E-003   0.2260656E-001   0.7236916E+002   0.7553065E-003   0.7902581E-003
   0.1832494E-001   0.4822665E-003   0.1882570E-001   0.7652347E+002   0.5007625E-003   0.5202275E-003
   0.1474599E-001   0.3606649E-003   0.1512082E-001   0.1000223E+003   0.3748329E-003   0.3897418E-003
   0.4177338E-001   0.4004126E-002   0.4642976E-001   0.6104548E+002   0.4656382E-002   0.5434927E-002
   0.5426063E-001   0.5232771E-002   0.6030700E-001   0.3436601E+002   0.6046373E-002   0.7011052E-002
   0.4646546E-001   0.4695483E-002   0.5193421E-001   0.5322370E+002   0.5468748E-002   0.6389682E-002
   0.1558956E-001   0.4608869E-003   0.1607513E-001   0.1013229E+003   0.4855742E-003   0.5120607E-003
   0.7534679E-002   0.7393649E-004   0.7609590E-002   0.1603849E+003   0.7491002E-004   0.7589961E-004
   0.5551285E-002   0.3547230E-004   0.5587028E-002   0.1993341E+003   0.3574292E-004   0.3601599E-004
   0.6615813E-002   0.6336644E-004   0.6680090E-002   0.1905200E+003   0.6427725E-004   0.6520527E-004
   0.1000385E-001   0.1468612E-003   0.1015364E-001   0.1421635E+003   0.1497867E-003   0.1527812E-003
   0.1262496E-001   0.2065630E-003   0.1283573E-001   0.1023702E+003   0.2107640E-003   0.2150622E-003
   0.1218360E-001   0.1894186E-003   0.1237667E-001   0.1047304E+003   0.1930637E-003   0.1967892E-003
   0.9138476E-002   0.1113484E-003   0.9251538E-002   0.1485202E+003   0.1130621E-003   0.1148062E-003
   0.5999427E-002   0.4989097E-004   0.6049871E-002   0.2219341E+003   0.5044400E-004   0.5100443E-004
   0.3917835E-002   0.1949878E-004   0.3937461E-002   0.3013147E+003   0.1962596E-004   0.1975418E-004
   0.3061320E-002   0.1007779E-004   0.3071434E-002   0.3436878E+003   0.1011434E-004   0.1015104E-004
   0.3580071E-002   0.1493463E-004   0.3595080E-002   0.3118290E+003   0.1500884E-004   0.1508347E-004
   0.8356342E-002   0.2025488E-003   0.8571250E-002   0.2164407E+003   0.2149083E-003   0.2283767E-003
   0.3084281E-001   0.2734304E-002   0.3396210E-001   0.1133390E+003   0.3119283E-002   0.3564557E-002
   0.6055608E-001   0.6878287E-002   0.6861132E-001   0.4897133E+002   0.8055244E-002   0.9462362E-002
   0.8101984E-001   0.1005043E-001   0.9288390E-001   0.2577456E+002   0.1186405E-001   0.1404616E-001
   0.7088794E-001   0.8385363E-002   0.8078769E-001   0.2809912E+002   0.9899750E-002   0.1172747E-001
   0.4647903E-001   0.4343217E-002   0.5150827E-001   0.3955752E+002   0.5029236E-002   0.5842523E-002
   0.2512191E-001   0.1213656E-002   0.2645641E-001   0.5390897E+002   0.1334500E-002   0.1471174E-002
   0.1695054E-001   0.3605455E-003   0.1732405E-001   0.6594445E+002   0.3735074E-003   0.3873719E-003
   0.1793956E-001   0.4943983E-003   0.1845863E-001   0.6995324E+002   0.5190637E-003   0.5455740E-003
   0.2450810E-001   0.9837419E-003   0.2555815E-001   0.5921118E+002   0.1050045E-002   0.1122438E-002
   0.4625257E-001   0.3737168E-002   0.5049486E-001   0.3753081E+002   0.4242293E-002   0.4833583E-002
   0.7628344E-001   0.8150515E-002   0.8566204E-001   0.1983883E+002   0.9378605E-002   0.1081700E-001
   0.8434522E-001   0.8797130E-002   0.9440472E-001   0.1384690E+002   0.1005950E-001   0.1153147E-001
   0.6395004E-001   0.5386449E-002   0.6996989E-001   0.2219844E+002   0.6019847E-002   0.6742278E-002
   0.4207246E-001   0.2223152E-002   0.4443756E-001   0.3430059E+002   0.2365096E-002   0.2516925E-002
   0.3044515E-001   0.1307456E-002   0.3182517E-001   0.5037099E+002   0.1380018E-002   0.1457111E-002
   0.2161397E-001   0.7108080E-003   0.2235751E-001   0.6772043E+002   0.7435412E-003   0.7780490E-003
   0.1608653E-001   0.3833402E-003   0.1648563E-001   0.7807906E+002   0.3991056E-003   0.4158957E-003
   0.1839008E-001   0.6619540E-003   0.1910705E-001   0.7366125E+002   0.7169740E-003   0.7788727E-003
   0.2980284E-001   0.1744017E-002   0.3171875E-001   0.5702018E+002   0.1915910E-002   0.2108655E-002
   0.3495951E-001   0.2093272E-002   0.3724502E-001   0.5077356E+002   0.2285504E-002   0.2499516E-002
   0.3159572E-001   0.1691399E-002   0.3341922E-001   0.6265607E+002   0.1823493E-002   0.1967999E-002
