# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.3002304E-001   0.1865880E-002   0.3209166E-001   0.6574471E+002   0.2068619E-002   0.2299060E-002
   0.5929989E-001   0.6320317E-002   0.6662307E-001   0.4289491E+002   0.7323181E-002   0.8508379E-002
   0.6187997E-001   0.6437119E-002   0.6932333E-001   0.3296998E+002   0.7443365E-002   0.8631760E-002
   0.5361926E-001   0.5644116E-002   0.6017561E-001   0.4673481E+002   0.6556353E-002   0.7637918E-002
   0.2290395E-001   0.1339331E-002   0.2439305E-001   0.8914921E+002   0.1489106E-002   0.1659821E-002
   0.8836112E-002   0.1073897E-003   0.8945214E-002   0.1514358E+003   0.1091021E-003   0.1108470E-003
   0.5792400E-002   0.4160440E-004   0.5834390E-002   0.1990920E+003   0.4199029E-004   0.4238059E-004
   0.5020992E-002   0.2800275E-004   0.5049178E-002   0.2125131E+003   0.2818570E-004   0.2837009E-004
   0.6274868E-002   0.4815579E-004   0.6323489E-002   0.1843597E+003   0.4862116E-004   0.4909196E-004
   0.7418628E-002   0.6458609E-004   0.7483883E-002   0.1530731E+003   0.6525487E-004   0.6593161E-004
   0.7260093E-002   0.6330075E-004   0.7324053E-002   0.1634216E+003   0.6396087E-004   0.6462889E-004
   0.5781158E-002   0.4302362E-004   0.5824584E-002   0.2183841E+003   0.4342682E-004   0.4383449E-004
   0.4031683E-002   0.2042778E-004   0.4052244E-002   0.2925016E+003   0.2056110E-004   0.2069549E-004
   0.3084305E-002   0.1054985E-004   0.3094896E-002   0.3454495E+003   0.1059183E-004   0.1063402E-004
   0.3101796E-002   0.1027885E-004   0.3112111E-002   0.3393789E+003   0.1031567E-004   0.1035264E-004
   0.4408366E-002   0.2493683E-004   0.4433490E-002   0.2747856E+003   0.2512426E-004   0.2531355E-004
   0.1459383E-001   0.7130880E-003   0.1537517E-001   0.1729251E+003   0.7813446E-003   0.8577364E-003
   0.3988578E-001   0.3545891E-002   0.4390950E-001   0.8431306E+002   0.4023725E-002   0.4575470E-002
   0.6703877E-001   0.7080828E-002   0.7524602E-001   0.3188383E+002   0.8207248E-002   0.9547144E-002
   0.7802078E-001   0.8631491E-002   0.8807438E-001   0.1885064E+002   0.1005360E-001   0.1175170E-001
   0.6073705E-001   0.6384973E-002   0.6822434E-001   0.2921287E+002   0.7487286E-002   0.8817388E-002
   0.3903535E-001   0.3189113E-002   0.4273765E-001   0.4108220E+002   0.3702296E-002   0.4319602E-002
   0.2142628E-001   0.5781498E-003   0.2202787E-001   0.5317511E+002   0.6015980E-003   0.6265137E-003
   0.2000462E-001   0.5016598E-003   0.2052343E-001   0.5909125E+002   0.5188063E-003   0.5367441E-003
   0.2044291E-001   0.5388672E-003   0.2100092E-001   0.6065472E+002   0.5580102E-003   0.5780349E-003
   0.2318592E-001   0.6723055E-003   0.2388306E-001   0.5463239E+002   0.6971370E-003   0.7231024E-003
   0.3464686E-001   0.1987056E-002   0.3684422E-001   0.4162555E+002   0.2197359E-002   0.2438062E-002
   0.4993227E-001   0.3916665E-002   0.5433744E-001   0.2873249E+002   0.4405176E-002   0.4967731E-002
   0.5725813E-001   0.4588467E-002   0.6239117E-001   0.2363667E+002   0.5133033E-002   0.5756280E-002
   0.5401807E-001   0.4212764E-002   0.5871767E-001   0.2861161E+002   0.4699601E-002   0.5255751E-002
   0.3981962E-001   0.2165630E-002   0.4213665E-001   0.3915829E+002   0.2317034E-002   0.2480489E-002
   0.2801151E-001   0.1198494E-002   0.2928024E-001   0.5603968E+002   0.1268733E-002   0.1343730E-002
   0.1946920E-001   0.6088852E-003   0.2010699E-001   0.7223581E+002   0.6377822E-003   0.6683503E-003
   0.1389155E-001   0.2548318E-003   0.1415355E-001   0.8252098E+002   0.2620037E-003   0.2694633E-003
   0.1211900E-001   0.1685594E-003   0.1229049E-001   0.9061186E+002   0.1714893E-003   0.1744871E-003
   0.1594907E-001   0.4976413E-003   0.1647695E-001   0.9431962E+002   0.5278806E-003   0.5605727E-003
   0.2006806E-001   0.7770571E-003   0.2089264E-001   0.9384196E+002   0.8245813E-003   0.8756475E-003
   0.2197533E-001   0.8749507E-003   0.2290253E-001   0.9064942E+002   0.9272062E-003   0.9832796E-003
   0.2143885E-001   0.8152972E-003   0.2230369E-001   0.8473539E+002   0.8648358E-003   0.9184140E-003
   0.1988007E-001   0.7298394E-003   0.2065982E-001   0.8162393E+002   0.7797460E-003   0.8345094E-003
   0.1909190E-001   0.7519038E-003   0.1990160E-001   0.9210221E+002   0.8097056E-003   0.8741163E-003
   0.4237591E-001   0.4149738E-002   0.4720330E-001   0.6282439E+002   0.4827387E-002   0.5635260E-002
   0.4656562E-001   0.4377712E-002   0.5163559E-001   0.4467535E+002   0.5069972E-002   0.5893563E-002
   0.4245020E-001   0.4126388E-002   0.4724927E-001   0.5966344E+002   0.4799071E-002   0.5601029E-002
   0.1913380E-001   0.1028361E-002   0.2027953E-001   0.1029750E+003   0.1145727E-002   0.1280257E-002
   0.8095449E-002   0.8920944E-004   0.8186007E-002   0.1562134E+003   0.9055805E-004   0.9193216E-004
   0.6364219E-002   0.5196464E-004   0.6416757E-002   0.1859456E+003   0.5253808E-004   0.5311970E-004
   0.7694485E-002   0.9886800E-004   0.7795420E-002   0.1788759E+003   0.1009346E-003   0.1030571E-003
   0.1079574E-001   0.1841826E-003   0.1098429E-001   0.1419188E+003   0.1885573E-003   0.1930543E-003
   0.1288818E-001   0.2319889E-003   0.1312558E-001   0.1084337E+003   0.2373993E-003   0.2429552E-003
   0.1242604E-001   0.2120296E-003   0.1264275E-001   0.1117045E+003   0.2167017E-003   0.2214937E-003
   0.9577950E-002   0.1305126E-003   0.9710770E-002   0.1539804E+003   0.1328205E-003   0.1351757E-003
