# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1485112E-001   0.2620588E-003   0.1511856E-001   0.7976271E+002   0.2674372E-003   0.2729359E-003
   0.2468496E-001   0.8222216E-003   0.2554374E-001   0.5357881E+002   0.8587824E-003   0.8972833E-003
   0.1083535E+000   0.1397602E-001   0.1246920E+000   0.1092527E+002   0.1633849E-001   0.1913249E-001
   0.5138423E-001   0.4473167E-002   0.5647634E-001   0.3200631E+002   0.5092104E-002   0.5812812E-002
   0.1832793E-001   0.3583109E-003   0.1869381E-001   0.5771901E+002   0.3658872E-003   0.3736323E-003
   0.9336827E-002   0.9994880E-004   0.9438004E-002   0.1210289E+003   0.1011773E-003   0.1024226E-003
   0.4323730E-002   0.1935173E-004   0.4343172E-002   0.2376449E+003   0.1944200E-004   0.1953271E-004
   0.3732064E-002   0.1399525E-004   0.3746112E-002   0.2681916E+003   0.1404819E-004   0.1410133E-004
   0.5106802E-002   0.2675362E-004   0.5133700E-002   0.1996051E+003   0.2689833E-004   0.2704384E-004
   0.7254952E-002   0.5382002E-004   0.7309184E-002   0.1398340E+003   0.5423161E-004   0.5464642E-004
   0.7156099E-002   0.5263816E-004   0.7209138E-002   0.1427232E+003   0.5303887E-004   0.5344270E-004
   0.4737520E-002   0.2350658E-004   0.4761149E-002   0.2201393E+003   0.2362918E-004   0.2375245E-004
   0.3107440E-002   0.9927122E-005   0.3117400E-002   0.3290946E+003   0.9959892E-005   0.9992774E-005
   0.2479152E-002   0.6169668E-005   0.2485338E-002   0.4037537E+003   0.6185126E-005   0.6200622E-005
   0.2564639E-002   0.6614288E-005   0.2571271E-002   0.3909762E+003   0.6631493E-005   0.6648743E-005
   0.3751959E-002   0.1476046E-004   0.3766780E-002   0.2781839E+003   0.1482150E-004   0.1488280E-004
   0.7087513E-002   0.5327095E-004   0.7141211E-002   0.1486359E+003   0.5369794E-004   0.5412852E-004
   0.4151988E-001   0.2927853E-002   0.4474427E-001   0.4613618E+002   0.3224395E-002   0.3555206E-002
   0.1212842E+000   0.1566754E-001   0.1394249E+000   0.7954844E+001   0.1814071E-001   0.2102333E-001
