# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.4086098E-001   0.3745049E-002   0.4516578E-001   0.6970201E+002   0.4304794E-002   0.4964361E-002
   0.4209220E-001   0.3767908E-002   0.4641403E-001   0.5959706E+002   0.4321827E-002   0.4973778E-002
   0.3933055E-001   0.3437246E-002   0.4327255E-001   0.6141583E+002   0.3941999E-002   0.4536382E-002
   0.3543191E-001   0.3126954E-002   0.3903232E-001   0.7664360E+002   0.3600413E-002   0.4159975E-002
   0.2840102E-001   0.2529072E-002   0.3133133E-001   0.1096085E+003   0.2930302E-002   0.3407281E-002
   0.1432310E-001   0.6951772E-003   0.1509700E-001   0.1443476E+003   0.7738903E-003   0.8643848E-003
   0.7852223E-002   0.9123787E-004   0.7945080E-002   0.1665226E+003   0.9285718E-004   0.9451551E-004
   0.7569311E-002   0.8993973E-004   0.7660977E-002   0.1732968E+003   0.9166597E-004   0.9343622E-004
   0.7962797E-002   0.1029029E-003   0.8067766E-002   0.1726618E+003   0.1049692E-003   0.1070879E-003
   0.8317911E-002   0.1115924E-003   0.8431741E-002   0.1720467E+003   0.1138296E-003   0.1161225E-003
   0.8177040E-002   0.1103318E-003   0.8289593E-002   0.1842273E+003   0.1125537E-003   0.1148309E-003
   0.7278779E-002   0.9231467E-004   0.7372898E-002   0.2141439E+003   0.9411852E-004   0.9596642E-004
   0.5774339E-002   0.5783272E-004   0.5833089E-002   0.2526571E+003   0.5874994E-004   0.5968550E-004
   0.4536585E-002   0.3179908E-004   0.4568751E-002   0.2805062E+003   0.3216561E-004   0.3253793E-004
   0.4371890E-002   0.2735153E-004   0.4399547E-002   0.2803177E+003   0.2765697E-004   0.2796886E-004
   0.8562042E-002   0.3486889E-003   0.8946926E-002   0.2469003E+003   0.3848834E-003   0.4258228E-003
   0.1871344E-001   0.1379229E-002   0.2027176E-001   0.1937535E+003   0.1558314E-002   0.1764590E-002
   0.3245339E-001   0.3012520E-002   0.3593403E-001   0.1338227E+003   0.3480642E-002   0.4037390E-002
   0.4468736E-001   0.4504354E-002   0.4993104E-001   0.8184127E+002   0.5243678E-002   0.6128297E-002
   0.5042058E-001   0.4952497E-002   0.5616432E-001   0.5009161E+002   0.5743734E-002   0.6687386E-002
   0.5083712E-001   0.4870089E-002   0.5648393E-001   0.3887585E+002   0.5646810E-002   0.6573918E-002
   0.4533191E-001   0.4120037E-002   0.5012049E-001   0.3997051E+002   0.4788584E-002   0.5591228E-002
   0.3866613E-001   0.3129701E-002   0.4227969E-001   0.4451571E+002   0.3613561E-002   0.4192994E-002
   0.2870236E-001   0.1523738E-002   0.3039172E-001   0.5074358E+002   0.1689359E-002   0.1881288E-002
   0.2733237E-001   0.1240250E-002   0.2868706E-001   0.5073585E+002   0.1354695E-002   0.1486711E-002
   0.3491582E-001   0.2358435E-002   0.3757926E-001   0.4757278E+002   0.2663434E-002   0.3021738E-002
   0.4327674E-001   0.3487088E-002   0.4723715E-001   0.4440820E+002   0.3960404E-002   0.4514349E-002
   0.4558270E-001   0.3605331E-002   0.4964755E-001   0.4321209E+002   0.4064840E-002   0.4597692E-002
   0.4733496E-001   0.3838792E-002   0.5166136E-001   0.4435662E+002   0.4326403E-002   0.4890744E-002
   0.4682109E-001   0.3845533E-002   0.5115421E-001   0.4933633E+002   0.4333127E-002   0.4897043E-002
   0.3968137E-001   0.2970685E-002   0.4300045E-001   0.5838517E+002   0.3319087E-002   0.3718017E-002
   0.2956042E-001   0.1619746E-002   0.3131434E-001   0.6642916E+002   0.1753923E-002   0.1901538E-002
   0.2386532E-001   0.1144025E-002   0.2510319E-001   0.7223219E+002   0.1237875E-002   0.1341462E-002
   0.2130274E-001   0.1008205E-002   0.2240712E-001   0.7836296E+002   0.1104377E-002   0.1213169E-002
   0.2071879E-001   0.1017904E-002   0.2183879E-001   0.8683957E+002   0.1119999E-002   0.1235841E-002
   0.2074652E-001   0.1044023E-002   0.2189499E-001   0.9423722E+002   0.1148471E-002   0.1266843E-002
   0.2208054E-001   0.1248846E-002   0.2346613E-001   0.9932504E+002   0.1385587E-002   0.1541980E-002
   0.2345690E-001   0.1456665E-002   0.2508219E-001   0.1033460E+003   0.1625288E-002   0.1818917E-002
