# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1041686E+000   0.1842448E-001   0.1280748E+000   0.2557199E+002   0.2390619E-001   0.3141681E-001
   0.1246344E+000   0.2142523E-001   0.1519579E+000   0.1230980E+002   0.2732348E-001   0.3525254E-001
   0.9840071E-001   0.1292933E-001   0.1137589E+000   0.1461646E+002   0.1535817E-001   0.1830448E-001
   0.9546447E-001   0.1300689E-001   0.1112163E+000   0.1576751E+002   0.1575182E-001   0.1918022E-001
   0.8498096E-001   0.1099361E-001   0.9828255E-001   0.1860958E+002   0.1330160E-001   0.1619555E-001
   0.6152986E-001   0.5197070E-002   0.6738365E-001   0.2185697E+002   0.5853791E-002   0.6615898E-002
   0.6536901E-001   0.6506708E-002   0.7301163E-001   0.2203263E+002   0.7642621E-002   0.9046459E-002
   0.9504560E-001   0.1371299E-001   0.1118599E+000   0.1819711E+002   0.1681428E-001   0.2073244E-001
   0.8768529E-001   0.1260649E-001   0.1032033E+000   0.2062524E+002   0.1551803E-001   0.1920739E-001
   0.6026798E-001   0.5296283E-002   0.6625691E-001   0.2361816E+002   0.5988932E-002   0.6788753E-002
   0.4794576E-001   0.3852323E-002   0.5227312E-001   0.4072964E+002   0.4327358E-002   0.4872261E-002
   0.1743889E-001   0.4470069E-003   0.1790198E-001   0.8100037E+002   0.4630905E-003   0.4798752E-003
   0.1293271E-001   0.2622673E-003   0.1320453E-001   0.9779466E+002   0.2718204E-003   0.2818715E-003
   0.6353325E-001   0.1488606E-001   0.8656870E-001   0.6695092E+002   0.2303545E-001   0.3682792E-001
   0.1787110E+000   0.6284064E-001   0.2904401E+000   0.2812003E+002   0.1117291E+000   0.2051855E+000
   0.2610776E+000   0.1034740E+000   0.4536765E+000   0.1357575E+002   0.1925989E+000   0.3687781E+000
   0.2349730E+000   0.9069910E-001   0.4049559E+000   0.1320379E+002   0.1699828E+000   0.3279518E+000
   0.1498791E+000   0.4656210E-001   0.2318551E+000   0.2140827E+002   0.8197603E-001   0.1498664E+000
   0.6668747E-001   0.1196843E-001   0.8405335E-001   0.6120225E+002   0.1736588E-001   0.2626405E-001
   0.2284838E-001   0.2082342E-002   0.2533206E-001   0.1048433E+003   0.2483687E-002   0.2975853E-002
   0.1136220E-001   0.2179847E-003   0.1159105E-001   0.1097186E+003   0.2288460E-003   0.2407407E-003
   0.1015342E-001   0.1117216E-003   0.1026655E-001   0.1053792E+003   0.1131327E-003   0.1145665E-003
   0.9990288E-002   0.1158732E-003   0.1010780E-001   0.1119144E+003   0.1175076E-003   0.1191700E-003
   0.1160263E-001   0.1771623E-003   0.1178317E-001   0.1148575E+003   0.1805322E-003   0.1839749E-003
   0.1218341E-001   0.1959433E-003   0.1238315E-001   0.1194756E+003   0.1997374E-003   0.2036127E-003
   0.9922271E-002   0.1217437E-003   0.1004582E-001   0.1271112E+003   0.1235527E-003   0.1253923E-003
   0.7794712E-002   0.7526421E-004   0.7870909E-002   0.1531097E+003   0.7619699E-004   0.7714428E-004
   0.5856200E-002   0.4552764E-004   0.5902253E-002   0.2056029E+003   0.4605249E-004   0.4658601E-004
   0.1005986E-001   0.1960469E-003   0.1026296E-001   0.1697379E+003   0.2031063E-003   0.2105346E-003
   0.2385125E-001   0.8405532E-003   0.2473194E-001   0.7635491E+002   0.8806904E-003   0.9231473E-003
   0.3963537E-001   0.2079564E-002   0.4186913E-001   0.3149210E+002   0.2233761E-002   0.2402130E-002
   0.4476696E-001   0.2775942E-002   0.4778340E-001   0.3097131E+002   0.3016434E-002   0.3281604E-002
   0.3487075E-001   0.1956437E-002   0.3699360E-001   0.4569968E+002   0.2122850E-002   0.2306460E-002
   0.2210187E-001   0.5857726E-003   0.2270577E-001   0.5638950E+002   0.6038962E-003   0.6226299E-003
   0.2369185E-001   0.6858506E-003   0.2440138E-001   0.5452822E+002   0.7095248E-003   0.7341055E-003
   0.2375196E-001   0.7387632E-003   0.2451822E-001   0.6325333E+002   0.7662599E-003   0.7948673E-003
   0.1743718E-001   0.4697947E-003   0.1792338E-001   0.9262363E+002   0.4862012E-003   0.5032413E-003
   0.9868639E-002   0.1523422E-003   0.1002484E-001   0.1269908E+003   0.1562007E-003   0.1601860E-003
   0.9853140E-002   0.1239307E-003   0.9979258E-002   0.1173034E+003   0.1261177E-003   0.1283571E-003
   0.3735784E-001   0.4606118E-002   0.4343389E-001   0.6712491E+002   0.6076046E-002   0.8216719E-002
   0.7303698E-001   0.1143861E-001   0.8750536E-001   0.4959348E+002   0.1446838E-001   0.1845145E-001
   0.1284249E+000   0.2279091E-001   0.1574535E+000   0.1320856E+002   0.2902855E-001   0.3727185E-001
   0.1459712E+000   0.2756743E-001   0.1817283E+000   0.9276912E+001   0.3575711E-001   0.4682376E-001
   0.1175177E+000   0.2003988E-001   0.1434014E+000   0.1256795E+002   0.2588369E-001   0.3380803E-001
   0.7335144E-001   0.7844914E-002   0.8256061E-001   0.1969605E+002   0.9209164E-002   0.1088124E-001
   0.5261708E-001   0.3382160E-002   0.5628296E-001   0.2272355E+002   0.3665881E-002   0.3977890E-002
   0.4933460E-001   0.3795364E-002   0.5371265E-001   0.2845002E+002   0.4378057E-002   0.5100042E-002
   0.7586663E-001   0.1045615E-001   0.8867402E-001   0.2653032E+002   0.1280739E-001   0.1576523E-001
   0.8108014E-001   0.1110668E-001   0.9462801E-001   0.2191219E+002   0.1354786E-001   0.1660727E-001
   0.6038160E-001   0.5347541E-002   0.6647910E-001   0.2176358E+002   0.6097504E-002   0.6975961E-002
   0.3777145E-001   0.2024016E-002   0.3994584E-001   0.4673726E+002   0.2174382E-002   0.2338594E-002
   0.2308430E-001   0.8730308E-003   0.2400383E-001   0.7831482E+002   0.9195314E-003   0.9689870E-003
   0.3299871E-001   0.2828185E-002   0.3629864E-001   0.7820041E+002   0.3299930E-002   0.3875310E-002
   0.1060472E+000   0.2648979E-001   0.1470768E+000   0.4398524E+002   0.4102959E-001   0.6577386E-001
   0.2520792E+000   0.1006445E+000   0.4459154E+000   0.1615001E+002   0.1938362E+000   0.3868095E+000
   0.3485481E+000   0.1564955E+000   0.6628092E+000   0.6053645E+001   0.3142611E+000   0.6468937E+000
