# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.9044212E-001   0.1701665E-001   0.1133648E+000   0.4978611E+002   0.2292270E-001   0.3144088E-001
   0.1161074E+000   0.2196845E-001   0.1454369E+000   0.2399825E+002   0.2932951E-001   0.3980840E-001
   0.1271894E+000   0.2358096E-001   0.1583436E+000   0.1345278E+002   0.3115422E-001   0.4181460E-001
   0.1034703E+000   0.1599074E-001   0.1235812E+000   0.1670510E+002   0.2011087E-001   0.2556875E-001
   0.8320080E-001   0.1164130E-001   0.9774400E-001   0.2381737E+002   0.1454320E-001   0.1836807E-001
   0.6882764E-001   0.8343796E-002   0.7901788E-001   0.2946173E+002   0.1019023E-001   0.1257494E-001
   0.7169583E-001   0.9007392E-002   0.8266952E-001   0.2922915E+002   0.1097369E-001   0.1347638E-001
   0.7327847E-001   0.9732027E-002   0.8527777E-001   0.2926715E+002   0.1199930E-001   0.1491508E-001
   0.7770666E-001   0.1045339E-001   0.9055695E-001   0.2594506E+002   0.1285029E-001   0.1591947E-001
   0.7082005E-001   0.9513655E-002   0.8254625E-001   0.3220138E+002   0.1172619E-001   0.1456357E-001
   0.4868441E-001   0.5194152E-002   0.5493004E-001   0.4819584E+002   0.6245624E-002   0.7576261E-002
   0.3510403E-001   0.2763560E-002   0.3827197E-001   0.6112980E+002   0.3167933E-002   0.3649842E-002
   0.3824543E-001   0.5542395E-002   0.4621782E-001   0.6871744E+002   0.7972390E-002   0.1198364E-001
   0.7728393E-001   0.2227220E-001   0.1167389E+000   0.6336384E+002   0.3945502E-001   0.7343875E-001
   0.1187464E+000   0.3880167E-001   0.1889318E+000   0.4814408E+002   0.7018547E-001   0.1325979E+000
   0.1547183E+000   0.5028927E-001   0.2437904E+000   0.3174771E+002   0.8907212E-001   0.1647714E+000
   0.1609919E+000   0.5110820E-001   0.2510559E+000   0.2381961E+002   0.9006397E-001   0.1659913E+000
   0.1307479E+000   0.3784286E-001   0.1958641E+000   0.3566129E+002   0.6511616E-001   0.1176590E+000
   0.9050896E-001   0.2080547E-001   0.1230761E+000   0.5657933E+002   0.3256714E-001   0.5348657E-001
   0.5070932E-001   0.7506229E-002   0.6076118E-001   0.8065116E+002   0.1005186E-001   0.1391137E-001
   0.2812972E-001   0.2669262E-002   0.3125985E-001   0.1037875E+003   0.3130128E-002   0.3684931E-002
   0.1865648E-001   0.1209440E-002   0.2003208E-001   0.1182417E+003   0.1375599E-002   0.1570853E-002
   0.1570523E-001   0.6151894E-003   0.1637020E-001   0.1148846E+003   0.6649646E-003   0.7198886E-003
   0.1586551E-001   0.5266455E-003   0.1642794E-001   0.1089814E+003   0.5624333E-003   0.6016857E-003
   0.1820064E-001   0.8245569E-003   0.1911081E-001   0.1038950E+003   0.9101686E-003   0.1008245E-002
   0.2358304E-001   0.2195055E-002   0.2636521E-001   0.1091695E+003   0.2782173E-002   0.3590578E-002
   0.2612828E-001   0.2889719E-002   0.2979356E-001   0.1206247E+003   0.3665281E-002   0.4719550E-002
   0.2894139E-001   0.3310082E-002   0.3309642E-001   0.1174726E+003   0.4155031E-002   0.5291033E-002
   0.3238014E-001   0.3456696E-002   0.3668636E-001   0.1063040E+003   0.4306227E-002   0.5447183E-002
   0.3625142E-001   0.3054361E-002   0.3985511E-001   0.7898993E+002   0.3603693E-002   0.4304108E-002
   0.4216255E-001   0.3118908E-002   0.4567360E-001   0.4795694E+002   0.3511043E-002   0.3967783E-002
   0.4026724E-001   0.2664294E-002   0.4323508E-001   0.4128599E+002   0.2967838E-002   0.3318639E-002
   0.3614379E-001   0.2349477E-002   0.3877068E-001   0.4899962E+002   0.2626892E-002   0.2949069E-002
   0.2940978E-001   0.1654742E-002   0.3124566E-001   0.6142282E+002   0.1835886E-002   0.2045781E-002
   0.2105005E-001   0.7169002E-003   0.2181456E-001   0.7545594E+002   0.7645141E-003   0.8181484E-003
   0.1837025E-001   0.5021682E-003   0.1889037E-001   0.8612432E+002   0.5201188E-003   0.5388003E-003
   0.1598214E-001   0.4190571E-003   0.1641641E-001   0.1006813E+003   0.4342643E-003   0.4501071E-003
   0.1437932E-001   0.3642394E-003   0.1476013E-001   0.1091858E+003   0.3808130E-003   0.3990281E-003
   0.2865586E-001   0.3911640E-002   0.3407160E-001   0.9936354E+002   0.5415740E-002   0.7678566E-002
   0.6295614E-001   0.1217588E-001   0.7974190E-001   0.7841511E+002   0.1678575E-001   0.2356273E-001
   0.9706314E-001   0.1993623E-001   0.1245921E+000   0.5232732E+002   0.2752892E-001   0.3870592E-001
   0.1225887E+000   0.2513772E-001   0.1569645E+000   0.2536966E+002   0.3437583E-001   0.4780673E-001
   0.1324627E+000   0.2650088E-001   0.1683635E+000   0.1424796E+002   0.3590076E-001   0.4945520E-001
   0.1070876E+000   0.1795158E-001   0.1304174E+000   0.1649711E+002   0.2332984E-001   0.3079953E-001
   0.8529154E-001   0.1193079E-001   0.1002383E+000   0.1976472E+002   0.1494673E-001   0.1893558E-001
   0.7023800E-001   0.8132807E-002   0.8006138E-001   0.2390519E+002   0.9823383E-002   0.1196899E-001
   0.7068061E-001   0.8089912E-002   0.8036430E-001   0.2357424E+002   0.9683683E-002   0.1167546E-001
   0.7145344E-001   0.8363104E-002   0.8147649E-001   0.2363349E+002   0.1002305E-001   0.1209318E-001
   0.7305057E-001   0.8734343E-002   0.8352501E-001   0.2342634E+002   0.1047444E-001   0.1264108E-001
   0.6564157E-001   0.7774575E-002   0.7497287E-001   0.3135761E+002   0.9331301E-002   0.1126752E-001
   0.4930773E-001   0.4655992E-002   0.5470316E-001   0.4431241E+002   0.5395433E-002   0.6279152E-002
   0.4563598E-001   0.4896622E-002   0.5176720E-001   0.5259203E+002   0.6131222E-002   0.7852709E-002
   0.5442993E-001   0.9409411E-002   0.6798445E-001   0.5913851E+002   0.1355453E-001   0.2022370E-001
   0.1029441E+000   0.3146640E-001   0.1596089E+000   0.5340803E+002   0.5666484E-001   0.1073809E+000
   0.1451573E+000   0.4963649E-001   0.2373726E+000   0.4020304E+002   0.9221529E-001   0.1793363E+000
   0.1707066E+000   0.5825753E-001   0.2776481E+000   0.2867514E+002   0.1069415E+000   0.2053911E+000
   0.1716388E+000   0.5767553E-001   0.2775022E+000   0.2358713E+002   0.1058634E+000   0.2035082E+000
   0.1370087E+000   0.4070241E-001   0.2097747E+000   0.3217328E+002   0.7276602E-001   0.1375062E+000
   0.9983610E-001   0.2199389E-001   0.1336582E+000   0.4673877E+002   0.3382214E-001   0.5476901E-001
   0.6599856E-001   0.1004450E-001   0.7916740E-001   0.6447499E+002   0.1316884E-001   0.1775958E-001
   0.4712085E-001   0.5595608E-002   0.5384265E-001   0.7855573E+002   0.6721794E-002   0.8123944E-002
   0.3779115E-001   0.3928192E-002   0.4248217E-001   0.8325780E+002   0.4691021E-002   0.5646480E-002
   0.2958962E-001   0.1926300E-002   0.3172179E-001   0.7980644E+002   0.2132170E-002   0.2365731E-002
   0.3233759E-001   0.2869180E-002   0.3586254E-001   0.7794391E+002   0.3524950E-002   0.4432217E-002
   0.3626673E-001   0.3548986E-002   0.4060382E-001   0.7575095E+002   0.4337094E-002   0.5403130E-002
   0.4294589E-001   0.5217978E-002   0.4952824E-001   0.8296152E+002   0.6582348E-002   0.8451907E-002
   0.4885873E-001   0.6589416E-002   0.5714564E-001   0.9566064E+002   0.8286913E-002   0.1057888E-001
   0.4873718E-001   0.5999674E-002   0.5604422E-001   0.9148379E+002   0.7307040E-002   0.8995707E-002
   0.4884753E-001   0.5751249E-002   0.5584933E-001   0.8400874E+002   0.7001800E-002   0.8622448E-002
   0.4929000E-001   0.5039500E-002   0.5524972E-001   0.6601114E+002   0.5959719E-002   0.7108247E-002
   0.5083084E-001   0.4604211E-002   0.5612109E-001   0.4356838E+002   0.5290247E-002   0.6104204E-002
   0.4587598E-001   0.3744995E-002   0.5015146E-001   0.4075528E+002   0.4275485E-002   0.4904082E-002
   0.4056626E-001   0.3232025E-002   0.4427088E-001   0.4770930E+002   0.3704615E-002   0.4267646E-002
   0.3270425E-001   0.2202286E-002   0.3520103E-001   0.5512069E+002   0.2496780E-002   0.2845248E-002
   0.2398260E-001   0.9926006E-003   0.2506412E-001   0.6271298E+002   0.1081517E-002   0.1183924E-002
   0.2163015E-001   0.6579895E-003   0.2231492E-001   0.6808837E+002   0.6847779E-003   0.7128871E-003
   0.2104431E-001   0.7624238E-003   0.2185620E-001   0.7984184E+002   0.8118879E-003   0.8667101E-003
   0.1958411E-001   0.7757514E-003   0.2042148E-001   0.9447255E+002   0.8373686E-003   0.9071196E-003
   0.3167626E-001   0.3752707E-002   0.3668638E-001   0.9108588E+002   0.5010123E-002   0.6876832E-002
   0.6893184E-001   0.1393228E-001   0.8835958E-001   0.7631938E+002   0.1942774E-001   0.2757469E-001
   0.1071436E+000   0.2326751E-001   0.1394217E+000   0.4956439E+002   0.3227807E-001   0.4542239E-001
   0.1241121E+000   0.2660082E-001   0.1608216E+000   0.2696548E+002   0.3670942E-001   0.5138309E-001
   0.1198228E+000   0.2410816E-001   0.1527050E+000   0.2002798E+002   0.3288211E-001   0.4554422E-001
   0.9267153E-001   0.1523656E-001   0.1126514E+000   0.2413220E+002   0.1997992E-001   0.2665287E-001
   0.7422711E-001   0.9817080E-002   0.8654063E-001   0.2669992E+002   0.1231352E-001   0.1564453E-001
   0.5852317E-001   0.5869562E-002   0.6548406E-001   0.3214799E+002   0.6960894E-002   0.8332563E-002
   0.6336384E-001   0.6779587E-002   0.7139202E-001   0.3008796E+002   0.8028184E-002   0.9569283E-002
   0.7173264E-001   0.8492012E-002   0.8188701E-001   0.2613287E+002   0.1015437E-001   0.1221380E-001
   0.7531484E-001   0.9261422E-002   0.8642231E-001   0.2437511E+002   0.1110747E-001   0.1339468E-001
   0.7308460E-001   0.9025168E-002   0.8390570E-001   0.2864388E+002   0.1082111E-001   0.1304281E-001
   0.6346573E-001   0.7062619E-002   0.7179634E-001   0.3655787E+002   0.8330610E-002   0.9875506E-002
   0.5912220E-001   0.6919947E-002   0.6765904E-001   0.4294658E+002   0.8536839E-002   0.1072376E-001
   0.6664257E-001   0.1134672E-001   0.8261541E-001   0.5174373E+002   0.1597284E-001   0.2329597E-001
   0.1149155E+000   0.3506731E-001   0.1783971E+000   0.4843740E+002   0.6348168E-001   0.1211569E+000
   0.1616203E+000   0.5722776E-001   0.2699846E+000   0.3752676E+002   0.1083643E+000   0.2146871E+000
   0.1829831E+000   0.6463243E-001   0.3041816E+000   0.2937404E+002   0.1211984E+000   0.2377637E+000
   0.1827278E+000   0.6347757E-001   0.3020239E+000   0.2231368E+002   0.1192961E+000   0.2346997E+000
   0.1521395E+000   0.4641055E-001   0.2371745E+000   0.2343547E+002   0.8503500E-001   0.1649991E+000
   0.1121740E+000   0.2365077E-001   0.1478267E+000   0.3322236E+002   0.3565273E-001   0.5673377E-001
   0.8112831E-001   0.1238928E-001   0.9716650E-001   0.4816634E+002   0.1603819E-001   0.2128753E-001
   0.6597431E-001   0.8496466E-002   0.7628983E-001   0.5713131E+002   0.1031552E-001   0.1261736E-001
   0.5585194E-001   0.6626098E-002   0.6388195E-001   0.5929576E+002   0.8030007E-002   0.9817904E-002
   0.4395699E-001   0.3699110E-002   0.4817089E-001   0.5915680E+002   0.4213902E-002   0.4823037E-002
   0.5226424E-001   0.7246771E-002   0.6212378E-001   0.5857583E+002   0.9859543E-002   0.1382692E-001
   0.5334700E-001   0.7631841E-002   0.6368706E-001   0.6062641E+002   0.1034005E-001   0.1442386E-001
   0.5864258E-001   0.9034123E-002   0.7089023E-001   0.6809109E+002   0.1224765E-001   0.1704322E-001
   0.6561368E-001   0.1056844E-001   0.7975967E-001   0.7827597E+002   0.1414598E-001   0.1940139E-001
   0.5880816E-001   0.7248987E-002   0.6758559E-001   0.7263731E+002   0.8777430E-002   0.1073475E-001
   0.6163598E-001   0.7545270E-002   0.7077706E-001   0.6410886E+002   0.9141077E-002   0.1118468E-001
   0.6359288E-001   0.7413457E-002   0.7245480E-001   0.5122650E+002   0.8861926E-002   0.1067332E-001
   0.6389186E-001   0.7006854E-002   0.7214926E-001   0.3571478E+002   0.8257395E-002   0.9782964E-002
   0.5612532E-001   0.5628989E-002   0.6271354E-001   0.3680965E+002   0.6588220E-002   0.7754768E-002
   0.4691121E-001   0.4430280E-002   0.5208921E-001   0.4605088E+002   0.5178001E-002   0.6086947E-002
   0.3636106E-001   0.2900112E-002   0.3970740E-001   0.5396232E+002   0.3346336E-002   0.3882998E-002
   0.2512544E-001   0.1171767E-002   0.2641209E-001   0.6214319E+002   0.1286658E-002   0.1418801E-002
   0.2209614E-001   0.6988987E-003   0.2282751E-001   0.6410128E+002   0.7313692E-003   0.7660066E-003
   0.2479682E-001   0.1297858E-002   0.2627606E-001   0.6941866E+002   0.1479242E-002   0.1706280E-002
   0.3089479E-001   0.2959969E-002   0.3457317E-001   0.8059236E+002   0.3678374E-002   0.4631428E-002
   0.5005419E-001   0.8365037E-002   0.6143999E-001   0.7634758E+002   0.1138580E-001   0.1574068E-001
   0.8488777E-001   0.1808392E-001   0.1100379E+000   0.6530563E+002   0.2515016E-001   0.3545136E-001
   0.1075669E+000   0.2270475E-001   0.1389182E+000   0.4555265E+002   0.3135137E-001   0.4394317E-001
   0.1208513E+000   0.2540224E-001   0.1558665E+000   0.2573442E+002   0.3501528E-001   0.4897537E-001
   0.1113002E+000   0.2206135E-001   0.1414494E+000   0.2298946E+002   0.3014915E-001   0.4185708E-001
   0.8453809E-001   0.1372345E-001   0.1026664E+000   0.2830808E+002   0.1812831E-001   0.2438303E-001
   0.6512355E-001   0.8412648E-002   0.7576626E-001   0.3222069E+002   0.1064272E-001   0.1365024E-001
   0.4876635E-001   0.4328530E-002   0.5384947E-001   0.3855276E+002   0.5083116E-002   0.6030340E-002
   0.5098494E-001   0.4584717E-002   0.5629059E-001   0.3669393E+002   0.5305654E-002   0.6175734E-002
   0.5924232E-001   0.6240069E-002   0.6660639E-001   0.3187869E+002   0.7364069E-002   0.8740063E-002
   0.6351067E-001   0.7074369E-002   0.7189830E-001   0.2967320E+002   0.8387627E-002   0.9997417E-002
   0.6396104E-001   0.7231587E-002   0.7253819E-001   0.3164431E+002   0.8577154E-002   0.1022486E-001
   0.6288764E-001   0.6866432E-002   0.7098452E-001   0.3316906E+002   0.8096882E-002   0.9597673E-002
   0.6154162E-001   0.7221529E-002   0.7044451E-001   0.3769547E+002   0.8902889E-002   0.1117108E-001
