# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.9548923E-001   0.1757928E-001   0.1189433E+000   0.3860202E+002   0.2345402E-001   0.3187021E-001
   0.1225647E+000   0.2235368E-001   0.1519443E+000   0.1656929E+002   0.2937957E-001   0.3926738E-001
   0.1233293E+000   0.2078283E-001   0.1496280E+000   0.1254281E+002   0.2629872E-001   0.3358968E-001
   0.1014554E+000   0.1488473E-001   0.1197343E+000   0.1597737E+002   0.1827892E-001   0.2258516E-001
   0.8364217E-001   0.1101605E-001   0.9709602E-001   0.2000688E+002   0.1345385E-001   0.1655468E-001
   0.6365917E-001   0.6405564E-002   0.7117664E-001   0.2603361E+002   0.7517463E-002   0.8884865E-002
   0.6821268E-001   0.7958205E-002   0.7784245E-001   0.2662693E+002   0.9629777E-002   0.1175276E-001
   0.8089296E-001   0.1124374E-001   0.9480396E-001   0.2477285E+002   0.1391100E-001   0.1734512E-001
   0.8995161E-001   0.1293846E-001   0.1059114E+000   0.2047267E+002   0.1595980E-001   0.1982394E-001
   0.7390874E-001   0.9373900E-002   0.8532605E-001   0.2506628E+002   0.1141731E-001   0.1401475E-001
   0.4330207E-001   0.3752130E-002   0.4763739E-001   0.4982135E+002   0.4335319E-002   0.5036223E-002
   0.2583479E-001   0.1424862E-002   0.2740255E-001   0.7228042E+002   0.1567755E-002   0.1729024E-002
   0.2325926E-001   0.1790972E-002   0.2540980E-001   0.8370262E+002   0.2150536E-002   0.2609783E-002
   0.7196868E-001   0.1976855E-001   0.1055207E+000   0.6607539E+002   0.3355199E-001   0.5946754E-001
   0.1384353E+000   0.4770749E-001   0.2252672E+000   0.4187949E+002   0.8683191E-001   0.1642388E+000
   0.1938840E+000   0.6956283E-001   0.3203326E+000   0.2388198E+002   0.1264486E+000   0.2385092E+000
   0.1958138E+000   0.6807379E-001   0.3189679E+000   0.1627675E+002   0.1231541E+000   0.2314058E+000
