# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.8979236E-001   0.1114388E-001   0.1029583E+000   0.1620340E+002   0.1316595E-001   0.1560932E-001
   0.1423154E+000   0.2324247E-001   0.1705534E+000   0.8014748E+001   0.2823803E-001   0.3436539E-001
   0.5707034E-001   0.4370512E-002   0.6194284E-001   0.2154562E+002   0.4872500E-002   0.5448647E-002
   0.9600706E-001   0.1081212E-001   0.1085046E+000   0.1138148E+002   0.1249753E-001   0.1450346E-001
   0.8721830E-001   0.1020599E-001   0.9921216E-001   0.1583703E+002   0.1199386E-001   0.1416551E-001
   0.5367984E-001   0.3467031E-002   0.5742516E-001   0.2220843E+002   0.3745315E-002   0.4048334E-002
   0.6698525E-001   0.5033528E-002   0.7246270E-001   0.1689281E+002   0.5477450E-002   0.5962649E-002
   0.1265902E+000   0.2131934E-001   0.1532294E+000   0.1164468E+002   0.2663923E-001   0.3343680E-001
   0.6091644E-001   0.7275943E-002   0.6978859E-001   0.2874658E+002   0.8872146E-002   0.1088705E-001
   0.6438450E-001   0.5659910E-002   0.7071215E-001   0.2367771E+002   0.6327652E-002   0.7083443E-002
   0.4719465E-001   0.3099613E-002   0.5059433E-001   0.2711489E+002   0.3399681E-002   0.3735216E-002
   0.1658620E-001   0.3517450E-003   0.1694741E-001   0.7561031E+002   0.3612162E-003   0.3709865E-003
   0.8716300E-002   0.7984380E-004   0.8796923E-002   0.1189408E+003   0.8062312E-004   0.8141047E-004
   0.4249823E-001   0.5197261E-002   0.4898574E-001   0.6435955E+002   0.6487506E-002   0.8179210E-002
   0.2474895E+000   0.8821987E-001   0.3993031E+000   0.9942294E+001   0.1518135E+000   0.2669543E+000
   0.4018067E+000   0.1797250E+000   0.7477608E+000   0.2332831E+001   0.3459541E+000   0.6772497E+000
   0.2905892E+000   0.1240405E+000   0.5307782E+000   0.9803121E+001   0.2401890E+000   0.4741583E+000
   0.1122619E+000   0.2240476E-001   0.1471650E+000   0.1261579E+002   0.3490315E-001   0.5746023E-001
   0.3066383E-001   0.2065970E-002   0.3298168E-001   0.7686952E+002   0.2317853E-002   0.2611055E-002
   0.1026990E-001   0.2041932E-003   0.1048325E-001   0.1276685E+003   0.2133528E-003   0.2231279E-003
