# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1012648E+000   0.1594467E-001   0.1210767E+000   0.1995761E+002   0.1981190E-001   0.2474712E-001
   0.1292737E+000   0.2117299E-001   0.1553544E+000   0.1054397E+002   0.2608079E-001   0.3224648E-001
   0.8011527E-001   0.8881276E-002   0.9045428E-001   0.1722378E+002   0.1033901E-001   0.1207892E-001
   0.9519540E-001   0.1226878E-001   0.1099208E+000   0.1409870E+002   0.1472543E-001   0.1778325E-001
   0.8641632E-001   0.1098128E-001   0.9962200E-001   0.1795483E+002   0.1320568E-001   0.1598168E-001
   0.5814898E-001   0.4237578E-002   0.6278834E-001   0.2156900E+002   0.4639364E-002   0.5084541E-002
   0.6309628E-001   0.5001319E-002   0.6864913E-001   0.1968926E+002   0.5552851E-002   0.6182047E-002
   0.1063316E+000   0.1630670E-001   0.1264469E+000   0.1559860E+002   0.2011537E-001   0.2493506E-001
   0.7777940E-001   0.1087140E-001   0.9116532E-001   0.2470977E+002   0.1338592E-001   0.1656972E-001
   0.5752818E-001   0.4699811E-002   0.6277506E-001   0.2518743E+002   0.5246886E-002   0.5868240E-002
   0.5129597E-001   0.4101650E-002   0.5588673E-001   0.3168908E+002   0.4590758E-002   0.5148321E-002
   0.1670779E-001   0.3789139E-003   0.1709821E-001   0.7807356E+002   0.3904226E-003   0.4023523E-003
   0.1053957E-001   0.1333451E-003   0.1067515E-001   0.1056770E+003   0.1355747E-003   0.1378542E-003
   0.5526886E-001   0.1061601E-001   0.7036247E-001   0.6691604E+002   0.1509361E-001   0.2190582E-001
   0.2103563E+000   0.7468532E-001   0.3409456E+000   0.1870493E+002   0.1305892E+000   0.2345769E+000
   0.3181813E+000   0.1326981E+000   0.5682761E+000   0.7173227E+001   0.2500947E+000   0.4824541E+000
   0.2614876E+000   0.1061418E+000   0.4635069E+000   0.1201989E+002   0.2020193E+000   0.3941741E+000
   0.1377808E+000   0.3973420E-001   0.2077727E+000   0.1656430E+002   0.6999190E-001   0.1284559E+000
   0.5056456E-001   0.6301713E-002   0.5853685E-001   0.6677193E+002   0.7972297E-002   0.1028827E-001
   0.1540357E-001   0.8302973E-003   0.1634653E-001   0.1163142E+003   0.9429650E-003   0.1075646E-002
   0.9944946E-002   0.1104374E-003   0.1005679E-001   0.1103216E+003   0.1118458E-003   0.1132750E-003
   0.1056992E-001   0.1157773E-003   0.1068701E-001   0.9818141E+002   0.1170961E-003   0.1184303E-003
   0.9235698E-002   0.9009585E-004   0.9326737E-002   0.1131573E+003   0.9103940E-004   0.9199357E-004
   0.1229383E-001   0.1953951E-003   0.1249304E-001   0.1054783E+003   0.1992083E-003   0.2031049E-003
   0.1255534E-001   0.2071480E-003   0.1276655E-001   0.1181998E+003   0.2112099E-003   0.2153590E-003
   0.9049191E-002   0.9528805E-004   0.9145657E-002   0.1290498E+003   0.9646603E-004   0.9766074E-004
   0.7070947E-002   0.5391197E-004   0.7125300E-002   0.1528954E+003   0.5435370E-004   0.5479924E-004
   0.4720781E-002   0.2406666E-004   0.4744981E-002   0.2275982E+003   0.2419987E-004   0.2433388E-004
   0.8700769E-002   0.1154236E-003   0.8818351E-002   0.1751387E+003   0.1175818E-003   0.1197912E-003
   0.2265770E-001   0.6647183E-003   0.2334705E-001   0.6251899E+002   0.6893480E-003   0.7150379E-003
   0.3689634E-001   0.1624431E-002   0.3861495E-001   0.3022635E+002   0.1718609E-002   0.1819664E-002
   0.4797262E-001   0.3014071E-002   0.5123669E-001   0.2740400E+002   0.3264076E-002   0.3537719E-002
   0.3580282E-001   0.1858483E-002   0.3779927E-001   0.4050084E+002   0.1996454E-002   0.2146772E-002
   0.2416417E-001   0.6515517E-003   0.2483525E-001   0.4712812E+002   0.6710847E-003   0.6912357E-003
   0.2618476E-001   0.7920926E-003   0.2700462E-001   0.4508266E+002   0.8198635E-003   0.8486999E-003
   0.2709676E-001   0.9096586E-003   0.2804201E-001   0.5153514E+002   0.9452572E-003   0.9823452E-003
   0.1758726E-001   0.4618926E-003   0.1806481E-001   0.8743356E+002   0.4775501E-003   0.4937951E-003
   0.8329002E-002   0.8622060E-004   0.8416486E-002   0.1333025E+003   0.8748399E-004   0.8877308E-004
   0.9163410E-002   0.9346992E-004   0.9257965E-002   0.1182936E+003   0.9455483E-004   0.9565386E-004
   0.2829163E-001   0.1844075E-002   0.3040430E-001   0.6101255E+002   0.2112677E-002   0.2438811E-002
   0.6060569E-001   0.8292087E-002   0.7091248E-001   0.4657775E+002   0.1030679E-001   0.1289965E-001
   0.1351897E+000   0.2274648E-001   0.1632711E+000   0.1043252E+002   0.2808140E-001   0.3478418E-001
   0.1459958E+000   0.2721089E-001   0.1810061E+000   0.9107335E+001   0.3501033E-001   0.4541447E-001
   0.1147081E+000   0.1890913E-001   0.1391230E+000   0.1181199E+002   0.2441494E-001   0.3191918E-001
   0.5744932E-001   0.4449575E-002   0.6238928E-001   0.2328257E+002   0.4939955E-002   0.5496692E-002
   0.4741003E-001   0.2588956E-002   0.5016597E-001   0.2429832E+002   0.2755945E-002   0.2934566E-002
   0.4113266E-001   0.2039276E-002   0.4329809E-001   0.2981285E+002   0.2165430E-002   0.2300715E-002
   0.7097175E-001   0.1003427E-001   0.8340096E-001   0.2943947E+002   0.1242921E-001   0.1547442E-001
   0.9227632E-001   0.1334620E-001   0.1085611E+000   0.1889075E+002   0.1628475E-001   0.1995346E-001
   0.5155252E-001   0.3445836E-002   0.5533404E-001   0.2295984E+002   0.3781516E-002   0.4158959E-002
   0.3737409E-001   0.1858437E-002   0.3934979E-001   0.4467115E+002   0.1975703E-002   0.2101533E-002
   0.1755692E-001   0.5118742E-003   0.1809025E-001   0.9411907E+002   0.5333291E-003   0.5558533E-003
   0.2503520E-001   0.1425603E-002   0.2659611E-001   0.8491091E+002   0.1560916E-002   0.1711639E-002
   0.9339495E-001   0.1976712E-001   0.1217370E+000   0.3943874E+002   0.2834207E-001   0.4150014E-001
   0.2978554E+000   0.1226854E+000   0.5344639E+000   0.7989444E+001   0.2366085E+000   0.4707322E+000
   0.4248232E+000   0.2041047E+000   0.8479001E+000   0.2265132E+001   0.4230769E+000   0.8937036E+000
   0.3752110E+000   0.1671440E+000   0.7083153E+000   0.2776564E+001   0.3331043E+000   0.6795104E+000
   0.2367905E+000   0.7754453E-001   0.3712301E+000   0.6879544E+001   0.1344396E+000   0.2426867E+000
   0.1203028E+000   0.2153600E-001   0.1477921E+000   0.2597977E+002   0.2748935E-001   0.3543873E-001
   0.5875456E-001   0.7685329E-002   0.6798204E-001   0.5866882E+002   0.9227481E-002   0.1110939E-001
   0.2426967E-001   0.1817111E-002   0.2635553E-001   0.9566437E+002   0.2085859E-002   0.2403782E-002
   0.1577803E-001   0.5420085E-003   0.1635603E-001   0.9825715E+002   0.5779952E-003   0.6170207E-003
   0.1346105E-001   0.2420304E-003   0.1371036E-001   0.8502113E+002   0.2493112E-003   0.2569438E-003
   0.1661187E-001   0.3416358E-003   0.1696184E-001   0.8077471E+002   0.3499674E-003   0.3585243E-003
   0.1119202E-001   0.2176681E-003   0.1141549E-001   0.1607533E+003   0.2234679E-003   0.2294441E-003
   0.7437973E-002   0.8242562E-004   0.7522038E-002   0.1679538E+003   0.8406532E-004   0.8575458E-004
   0.7413360E-002   0.7462136E-004   0.7489238E-002   0.1591367E+003   0.7587762E-004   0.7716684E-004
   0.6037014E-002   0.7124625E-004   0.6109932E-002   0.2333635E+003   0.7291838E-004   0.7464453E-004
   0.2540362E-001   0.2167853E-002   0.2788614E-001   0.1674606E+003   0.2482515E-002   0.2850756E-002
   0.5019366E-001   0.3838836E-002   0.5447668E-001   0.4109572E+002   0.4283021E-002   0.4791985E-002
   0.4655862E-001   0.2499426E-002   0.4922458E-001   0.2363412E+002   0.2665956E-002   0.2845372E-002
   0.6024541E-001   0.4916064E-002   0.6570585E-001   0.2384858E+002   0.5460444E-002   0.6074074E-002
   0.4126307E-001   0.3429805E-002   0.4511374E-001   0.6007154E+002   0.3850667E-002   0.4330198E-002
   0.1523278E-001   0.2843720E-003   0.1552344E-001   0.8201587E+002   0.2906583E-003   0.2970980E-003
   0.1980873E-001   0.4328641E-003   0.2025229E-001   0.5545778E+002   0.4435659E-003   0.4545608E-003
   0.2636758E-001   0.7637073E-003   0.2715630E-001   0.4049524E+002   0.7887145E-003   0.8146079E-003
   0.3020785E-001   0.1052978E-002   0.3130273E-001   0.4050344E+002   0.1094881E-002   0.1138565E-002
   0.1754772E-001   0.5237429E-003   0.1809316E-001   0.9275932E+002   0.5454361E-003   0.5681357E-003
   0.7613760E-002   0.6458907E-004   0.7678990E-002   0.1427211E+003   0.6522940E-004   0.6587748E-004
   0.1136810E-001   0.1911377E-003   0.1156420E-001   0.1186759E+003   0.1960990E-003   0.2012375E-003
   0.9349700E-001   0.1816432E-001   0.1178419E+000   0.4264989E+002   0.2434495E-001   0.3302451E-001
   0.1947119E+000   0.4656262E-001   0.2599777E+000   0.6500545E+001   0.6526581E-001   0.9296871E-001
   0.2027731E+000   0.4895421E-001   0.2707548E+000   0.5922315E+001   0.6798174E-001   0.9562626E-001
   0.1457626E+000   0.2982930E-001   0.1855526E+000   0.1084887E+002   0.3979001E-001   0.5357197E-001
   0.9384342E-001   0.1115585E-001   0.1069661E+000   0.1276529E+002   0.1312273E-001   0.1551762E-001
   0.7538645E-001   0.6283973E-002   0.8232512E-001   0.1361072E+002   0.6938676E-002   0.7672691E-002
   0.5225116E-001   0.3149433E-002   0.5562576E-001   0.2333659E+002   0.3374606E-002   0.3617284E-002
   0.4150154E-001   0.2497278E-002   0.4424151E-001   0.3198861E+002   0.2739962E-002   0.3014378E-002
   0.8064501E-001   0.1018766E-001   0.9270156E-001   0.2144477E+002   0.1205655E-001   0.1430084E-001
   0.7313666E-001   0.7566510E-002   0.8187062E-001   0.1886724E+002   0.8733968E-002   0.1011349E-001
   0.4029025E-001   0.2437629E-002   0.4293852E-001   0.4333172E+002   0.2648272E-002   0.2881421E-002
   0.2164991E-001   0.6454817E-003   0.2232122E-001   0.6735397E+002   0.6713052E-003   0.6983705E-003
   0.6168566E-001   0.7163946E-002   0.7053910E-001   0.3754489E+002   0.8853437E-002   0.1114415E-001
   0.1509780E+000   0.3475459E-001   0.2005523E+000   0.1348616E+002   0.4957436E-001   0.7196690E-001
   0.3248644E+000   0.1376558E+000   0.5975107E+000   0.4890987E+001   0.2726463E+000   0.5588364E+000
   0.4672593E+000   0.2355280E+000   0.9740920E+000   0.1476554E+001   0.5068326E+000   0.1110584E+001
   0.3676221E+000   0.1589203E+000   0.6812556E+000   0.2591432E+001   0.3136335E+000   0.6387461E+000
   0.2035606E+000   0.5468531E-001   0.2885735E+000   0.6204005E+001   0.8501295E-001   0.1375695E+000
   0.1358597E+000   0.2203203E-001   0.1628256E+000   0.9223516E+001   0.2696595E-001   0.3313127E-001
   0.1336131E+000   0.2369935E-001   0.1632472E+000   0.1681108E+002   0.2963404E-001   0.3719020E-001
   0.8943980E-001   0.1330146E-001   0.1058676E+000   0.3410147E+002   0.1642777E-001   0.2042058E-001
   0.5002010E-001   0.3475472E-002   0.5379179E-001   0.4176795E+002   0.3771687E-002   0.4094939E-002
   0.4251956E-001   0.2828620E-002   0.4560188E-001   0.4262499E+002   0.3082323E-002   0.3361499E-002
   0.3638066E-001   0.1938260E-002   0.3847247E-001   0.3945384E+002   0.2091804E-002   0.2260505E-002
   0.5334375E-001   0.5462745E-002   0.5979204E-001   0.5958489E+002   0.6448289E-002   0.7676827E-002
   0.6176598E-001   0.7210187E-002   0.7023925E-001   0.7245848E+002   0.8473271E-002   0.1001991E-001
   0.5607555E-001   0.5910921E-002   0.6282502E-001   0.7694601E+002   0.6749476E-002   0.7718513E-002
   0.6483831E-001   0.7949585E-002   0.7415450E-001   0.8820402E+002   0.9316194E-002   0.1094729E-001
   0.9130665E-001   0.1215578E-001   0.1056772E+000   0.4953037E+002   0.1437055E-001   0.1703793E-001
   0.8121780E-001   0.8501138E-002   0.9094619E-001   0.1749845E+002   0.9728390E-002   0.1116166E-001
   0.4180475E-001   0.2315909E-002   0.4430877E-001   0.2938333E+002   0.2504023E-002   0.2712156E-002
