# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1010047E+000   0.1867028E-001   0.1258153E+000   0.3190373E+002   0.2481059E-001   0.3352998E-001
   0.1243083E+000   0.2238718E-001   0.1535811E+000   0.1418428E+002   0.2927277E-001   0.3890156E-001
   0.1129862E+000   0.1700412E-001   0.1337533E+000   0.1317221E+002   0.2076708E-001   0.2549457E-001
   0.9807151E-001   0.1386878E-001   0.1149398E+000   0.1619280E+002   0.1686824E-001   0.2061964E-001
   0.8384863E-001   0.1080154E-001   0.9691728E-001   0.1888508E+002   0.1306864E-001   0.1590872E-001
   0.6303357E-001   0.5931092E-002   0.6988231E-001   0.2366989E+002   0.6848740E-002   0.7952608E-002
   0.6719146E-001   0.7448459E-002   0.7612762E-001   0.2451636E+002   0.8936153E-002   0.1081230E-001
   0.8700020E-001   0.1226160E-001   0.1021095E+000   0.2137364E+002   0.1510930E-001   0.1874919E-001
   0.9178904E-001   0.1335116E-001   0.1082507E+000   0.1943088E+002   0.1646161E-001   0.2042437E-001
   0.6893481E-001   0.7657427E-002   0.7801108E-001   0.2290223E+002   0.9076271E-002   0.1082682E-001
   0.4450374E-001   0.3655957E-002   0.4865147E-001   0.4834652E+002   0.4147732E-002   0.4720556E-002
   0.2071006E-001   0.7978803E-003   0.2156176E-001   0.7948686E+002   0.8517059E-003   0.9103943E-003
   0.1667653E-001   0.6598252E-003   0.1739702E-001   0.9272214E+002   0.7204910E-003   0.7888188E-003
   0.6810562E-001   0.1762658E-001   0.9687423E-001   0.6690147E+002   0.2876861E-001   0.4882154E-001
   0.1549914E+000   0.5405644E-001   0.2525089E+000   0.3608808E+002   0.9751749E-001   0.1823625E+000
   0.2220714E+000   0.8376475E-001   0.3760786E+000   0.1921426E+002   0.1540072E+000   0.2926047E+000
   0.2137802E+000   0.7814077E-001   0.3574645E+000   0.1449300E+002   0.1436844E+000   0.2732098E+000
   0.1489470E+000   0.4523338E-001   0.2274373E+000   0.2535649E+002   0.7849035E-001   0.1419845E+000
   0.7842578E-001   0.1661974E-001   0.1040295E+000   0.5829846E+002   0.2560368E-001   0.4127143E-001
   0.3132809E-001   0.3403395E-002   0.3541357E-001   0.9508315E+002   0.4085484E-002   0.4924435E-002
   0.1500907E-001   0.6880418E-003   0.1577851E-001   0.1091163E+003   0.7694434E-003   0.8634564E-003
   0.1083161E-001   0.1896264E-003   0.1102958E-001   0.1109031E+003   0.1979733E-003   0.2069847E-003
   0.1083863E-001   0.1528202E-003   0.1099453E-001   0.1121296E+003   0.1558947E-003   0.1590596E-003
   0.1138556E-001   0.1717532E-003   0.1156056E-001   0.1186581E+003   0.1750050E-003   0.1783275E-003
   0.1238868E-001   0.2056413E-003   0.1259860E-001   0.1160453E+003   0.2099156E-003   0.2142943E-003
   0.1197376E-001   0.2761762E-003   0.1226540E-001   0.1226134E+003   0.2916437E-003   0.3085054E-003
   0.1088808E-001   0.3394553E-003   0.1125404E-001   0.1516223E+003   0.3659660E-003   0.3951837E-003
   0.9202719E-002   0.2941038E-003   0.9521717E-002   0.1819898E+003   0.3189979E-003   0.3465207E-003
   0.1312536E-001   0.4125061E-003   0.1356215E-001   0.1553822E+003   0.4367914E-003   0.4629486E-003
   0.2546508E-001   0.1093747E-002   0.2663182E-001   0.8380287E+002   0.1166744E-002   0.1246457E-002
   0.4104800E-001   0.2406618E-002   0.4366123E-001   0.3490228E+002   0.2613230E-002   0.2841785E-002
   0.4355176E-001   0.2783865E-002   0.4660549E-001   0.3367579E+002   0.3053727E-002   0.3356905E-002
   0.3463015E-001   0.2045684E-002   0.3687361E-001   0.4793331E+002   0.2243453E-002   0.2465999E-002
   0.2300195E-001   0.8235177E-003   0.2388872E-001   0.6035953E+002   0.8867685E-003   0.9593890E-003
   0.2175443E-001   0.6047272E-003   0.2237962E-001   0.6305618E+002   0.6251983E-003   0.6464442E-003
   0.2163803E-001   0.6373973E-003   0.2229839E-001   0.7188831E+002   0.6603568E-003   0.6842252E-003
   0.1707741E-001   0.4628488E-003   0.1755673E-001   0.9646736E+002   0.4793176E-003   0.4964375E-003
   0.1133945E-001   0.2188564E-003   0.1156499E-001   0.1208875E+003   0.2255376E-003   0.2324655E-003
   0.1172487E-001   0.2641315E-003   0.1200224E-001   0.1148099E+003   0.2773714E-003   0.2916062E-003
   0.4783176E-001   0.8164007E-002   0.5915956E-001   0.7362901E+002   0.1132780E-001   0.1607490E-001
   0.8454216E-001   0.1540307E-001   0.1050874E+000   0.5141234E+002   0.2054523E-001   0.2786893E-001
   0.1316127E+000   0.2594785E-001   0.1663287E+000   0.1518908E+002   0.3471597E-001   0.4715306E-001
   0.1464372E+000   0.2898880E-001   0.1850322E+000   0.9861519E+001   0.3859504E-001   0.5211759E-001
   0.1172847E+000   0.2052559E-001   0.1439360E+000   0.1366991E+002   0.2665129E-001   0.3498965E-001
   0.8411395E-001   0.1097602E-001   0.9765419E-001   0.1786274E+002   0.1354024E-001   0.1688847E-001
   0.5943680E-001   0.4835764E-002   0.6489324E-001   0.2186585E+002   0.5456444E-002   0.6186373E-002
   0.5735332E-001   0.5537235E-002   0.6392228E-001   0.2681705E+002   0.6568968E-002   0.7864385E-002
   0.7435007E-001   0.9522830E-002   0.8587897E-001   0.2484523E+002   0.1152890E-001   0.1403304E-001
   0.7503476E-001   0.9661525E-002   0.8673751E-001   0.2367322E+002   0.1170275E-001   0.1424985E-001
   0.6242517E-001   0.6082533E-002   0.6947017E-001   0.2332096E+002   0.7045001E-002   0.8192150E-002
   0.3668433E-001   0.2000370E-002   0.3884660E-001   0.4799064E+002   0.2162270E-002   0.2341246E-002
   0.2690362E-001   0.1257892E-002   0.2825974E-001   0.6916187E+002   0.1356123E-002   0.1466076E-002
   0.3991666E-001   0.4715410E-002   0.4595498E-001   0.7257647E+002   0.6038319E-002   0.7905367E-002
   0.1114125E+000   0.3087051E-001   0.1621697E+000   0.4675072E+002   0.5075725E-001   0.8686009E-001
   0.2180064E+000   0.8448284E-001   0.3800005E+000   0.2391299E+002   0.1619941E+000   0.3227957E+000
   0.2867200E+000   0.1199270E+000   0.5206139E+000   0.1195256E+002   0.2338938E+000   0.4705014E+000
   0.2673815E+000   0.1053019E+000   0.4700672E+000   0.8422739E+001   0.2026857E+000   0.4042159E+000
   0.1879398E+000   0.5829812E-001   0.2891429E+000   0.1694997E+002   0.1012031E+000   0.1836497E+000
   0.1156726E+000   0.2456156E-001   0.1514900E+000   0.3792401E+002   0.3581736E-001   0.5454772E-001
   0.6507705E-001   0.9271341E-002   0.7630987E-001   0.6868587E+002   0.1123283E-001   0.1365118E-001
   0.4067383E-001   0.4570711E-002   0.4612167E-001   0.8375818E+002   0.5447838E-002   0.6525058E-002
   0.2598724E-001   0.1709584E-002   0.2788142E-001   0.8770377E+002   0.1894183E-002   0.2102016E-002
   0.2127390E-001   0.8967561E-003   0.2223744E-001   0.7615797E+002   0.9635409E-003   0.1036552E-002
   0.1947817E-001   0.7016782E-003   0.2022668E-001   0.8692222E+002   0.7485121E-003   0.7997000E-003
   0.2189044E-001   0.1074084E-002   0.2306201E-001   0.9826102E+002   0.1171566E-002   0.1280343E-002
   0.2390755E-001   0.1588822E-002   0.2567057E-001   0.1130433E+003   0.1763023E-002   0.1959333E-002
   0.2600643E-001   0.2020040E-002   0.2827413E-001   0.1266460E+003   0.2267695E-002   0.2549974E-002
   0.3154018E-001   0.3332406E-002   0.3544813E-001   0.1420902E+003   0.3907946E-002   0.4599022E-002
   0.4018843E-001   0.4124900E-002   0.4498960E-001   0.1170177E+003   0.4801164E-002   0.5608958E-002
   0.4670614E-001   0.4056880E-002   0.5135839E-001   0.6144302E+002   0.4652249E-002   0.5359488E-002
   0.4998512E-001   0.3358934E-002   0.5365406E-001   0.2805866E+002   0.3668937E-002   0.4012761E-002
   0.5324961E-001   0.4154431E-002   0.5789130E-001   0.2949606E+002   0.4641693E-002   0.5200222E-002
   0.4263761E-001   0.3302755E-002   0.4634699E-001   0.5012895E+002   0.3709372E-002   0.4178014E-002
   0.2898450E-001   0.1841367E-002   0.3107194E-001   0.6176875E+002   0.2087442E-002   0.2377299E-002
   0.2223049E-001   0.6114344E-003   0.2286233E-001   0.5817819E+002   0.6318353E-003   0.6530026E-003
   0.2619825E-001   0.8004588E-003   0.2702745E-001   0.4450331E+002   0.8292012E-003   0.8590804E-003
   0.2543092E-001   0.8322529E-003   0.2629599E-001   0.5665630E+002   0.8650691E-003   0.8993043E-003
   0.1811757E-001   0.5468677E-003   0.1868652E-001   0.9590894E+002   0.5689518E-003   0.5920295E-003
   0.1170758E-001   0.2744645E-003   0.1199568E-001   0.1268399E+003   0.2880961E-003   0.3028970E-003
