# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.1175149E-001   0.1380975E-003   0.1189123E-001   0.8409561E+002   0.1397396E-003   0.1414013E-003
   0.1395512E-001   0.1947454E-003   0.1415262E-001   0.7065828E+002   0.1975016E-003   0.2002967E-003
   0.1334175E+000   0.1780023E-001   0.1539582E+000   0.6495269E+001   0.2054072E-001   0.2370313E-001
   0.2405240E-001   0.5785180E-003   0.2464518E-001   0.4057589E+002   0.5927756E-003   0.6073847E-003
   0.2004561E-001   0.4018265E-003   0.2045566E-001   0.4888623E+002   0.4100461E-003   0.4184339E-003
   0.8842393E-002   0.7818791E-004   0.8921278E-002   0.1120916E+003   0.7888545E-004   0.7958921E-004
   0.4061166E-002   0.1649307E-004   0.4077727E-002   0.2452347E+003   0.1656033E-004   0.1662785E-004
   0.3517907E-002   0.1237567E-004   0.3530326E-002   0.2832599E+003   0.1241936E-004   0.1246321E-004
   0.4854979E-002   0.2357083E-004   0.4878665E-002   0.2049741E+003   0.2368582E-004   0.2380137E-004
   0.7205594E-002   0.5192058E-004   0.7257891E-002   0.1377811E+003   0.5229742E-004   0.5267699E-004
   0.7218441E-002   0.5210590E-004   0.7270926E-002   0.1375341E+003   0.5248476E-004   0.5286637E-004
   0.4548176E-002   0.2068590E-004   0.4568956E-002   0.2188684E+003   0.2078042E-004   0.2087536E-004
   0.2950939E-002   0.8708043E-005   0.2959673E-002   0.3378751E+003   0.8733816E-005   0.8759665E-005
   0.2397832E-002   0.5749597E-005   0.2403595E-002   0.4160434E+003   0.5763417E-005   0.5777270E-005
   0.2502431E-002   0.6262161E-005   0.2508709E-002   0.3986114E+003   0.6277870E-005   0.6293620E-005
   0.3601187E-002   0.1296855E-004   0.3614203E-002   0.2766862E+003   0.1301542E-004   0.1306246E-004
   0.6983610E-002   0.4877081E-004   0.7032724E-002   0.1421924E+003   0.4911380E-004   0.4945921E-004
   0.3005259E-001   0.9031583E-003   0.3098373E-001   0.3227500E+002   0.9311416E-003   0.9599918E-003
   0.1472008E+000   0.2166807E-001   0.1726089E+000   0.5793442E+001   0.2540817E-001   0.2979385E-001
   0.5415251E-001   0.2932495E-002   0.5725290E-001   0.1746636E+002   0.3100389E-002   0.3277895E-002
   0.3303577E-001   0.1091362E-002   0.3416441E-001   0.2927022E+002   0.1128648E-002   0.1167207E-002
   0.1782357E-001   0.3176798E-003   0.1814702E-001   0.5510547E+002   0.3234447E-003   0.3293143E-003
   0.2585066E-001   0.6682567E-003   0.2653665E-001   0.3768373E+002   0.6859900E-003   0.7041939E-003
   0.1188795E-001   0.1413235E-003   0.1203098E-001   0.8311876E+002   0.1430237E-003   0.1447444E-003
   0.9404503E-002   0.8844467E-004   0.9493787E-002   0.1053320E+003   0.8928435E-004   0.9013199E-004
   0.1258938E-001   0.1584924E-003   0.1274989E-001   0.7843205E+002   0.1605132E-003   0.1625597E-003
   0.2007287E-001   0.4029203E-003   0.2048405E-001   0.4881848E+002   0.4111737E-003   0.4195962E-003
   0.4264280E-001   0.1818408E-002   0.4454220E-001   0.2245062E+002   0.1899404E-002   0.1984008E-002
   0.5543535E-001   0.3073078E-002   0.5868878E-001   0.1703903E+002   0.3253433E-002   0.3444373E-002
   0.5325285E-001   0.2835866E-002   0.5624823E-001   0.1777834E+002   0.2995378E-002   0.3163863E-002
   0.5854730E-001   0.3427786E-002   0.6218825E-001   0.1608021E+002   0.3640954E-002   0.3867378E-002
   0.6322272E-001   0.3997112E-002   0.6748960E-001   0.1481710E+002   0.4266876E-002   0.4554846E-002
   0.2642028E-001   0.6980313E-003   0.2713726E-001   0.3684971E+002   0.7169740E-003   0.7364307E-003
   0.1174509E-001   0.1379472E-003   0.1188468E-001   0.8414195E+002   0.1395866E-003   0.1412456E-003
   0.1117817E-001   0.1249516E-003   0.1130454E-001   0.8846004E+002   0.1263641E-003   0.1277926E-003
   0.1060862E-001   0.1125427E-003   0.1072237E-001   0.9326300E+002   0.1137495E-003   0.1149691E-003
   0.1275205E-001   0.1626148E-003   0.1291677E-001   0.7741875E+002   0.1647153E-003   0.1668429E-003
   0.2695637E-001   0.7266461E-003   0.2770315E-001   0.3609698E+002   0.7467765E-003   0.7674645E-003
   0.3572030E-001   0.1275940E-002   0.3704351E-001   0.2699529E+002   0.1323205E-002   0.1372221E-002
