#dalpdx  dalpdy   dalpdz
   0.6778886E+000   0.3623188E+001  -0.9093174E-001
   0.1009563E+001   0.2532421E+001  -0.1164265E+000
   0.1842532E+001   0.1203348E+001  -0.1700322E+000
   0.1161932E+001   0.5557439E+000  -0.2596081E+000
   0.1385733E+001   0.1777868E+000   0.1323084E+000
   0.1231616E+001  -0.7378079E-001   0.5837093E+000
   0.1274467E+000  -0.1800298E+000   0.8849403E+000
  -0.5635663E+000  -0.2439314E+000   0.1251387E+001
  -0.3960622E+000  -0.2494361E-001   0.1196283E+001
  -0.6420638E+000   0.3202278E+000   0.7844370E+000
  -0.1721956E+001   0.4190526E+000   0.1913093E+000
  -0.1078025E+001   0.5084318E-001   0.3050892E+000
  -0.9277789E+000  -0.4164653E+000   0.2634961E+000
  -0.7046610E+000  -0.5283908E+000   0.2069525E+000
  -0.1019881E+001  -0.5471303E+000   0.4052165E+000
  -0.7055389E-001  -0.5404644E+000   0.3837438E+000
   0.7331457E-001  -0.5707002E+000   0.9778380E-001
  -0.1652736E+000  -0.4826041E+000  -0.3014737E+000
  -0.3484546E+000  -0.5191199E+000   0.2076704E-001
   0.2695633E+000  -0.6675009E+000   0.4988671E+000
  -0.3795758E-001  -0.7875916E+000   0.8439888E+000
  -0.3177476E+000  -0.8629830E+000   0.1015294E+001
  -0.1073231E+000  -0.9724016E+000   0.1008428E+001
   0.5816633E+000  -0.7294768E+000   0.7539740E+000
   0.7590879E+000  -0.6371112E-001   0.3352872E+000
   0.1254254E+001   0.2836369E+000   0.1555636E+000
   0.3118244E+001   0.4999627E+000   0.4296284E+000
   0.2310258E+001   0.1242597E+001   0.7617273E+000
   0.3133759E+001   0.8895017E+000   0.9537388E+000
   0.2790695E+001  -0.7377901E-001   0.6429176E+000
   0.1591168E+001   0.5486296E+000   0.2150496E+000
  -0.1764904E+001   0.1516215E+001   0.2131565E+000
  -0.1988087E+001   0.1683614E+001   0.3686758E+000
  -0.3553158E+001   0.2414781E+001   0.3460024E+000
  -0.3972249E+001   0.3423388E+001   0.4848076E+000
  -0.3320371E+001   0.3439625E+001   0.9371988E+000
  -0.8676630E+000   0.4085292E+001   0.7214532E+000
  -0.3990239E+000   0.4490925E+001   0.3206257E+000
   0.2950574E+000   0.4005976E+001   0.6744456E-001
   0.4264472E+000   0.3693196E+001  -0.2102955E-001
  -0.8862306E-001   0.3068203E+001  -0.4077658E+000
  -0.1412124E+001   0.1790826E+001  -0.4256471E-001
   0.3954076E+000   0.2953829E+000   0.1249634E+000
   0.7956260E+000  -0.3145330E+000  -0.4423569E-001
   0.9010434E+000  -0.9143567E+000   0.2276175E+000
   0.1049486E+001  -0.1431750E+001   0.5487483E+000
   0.1678005E+000  -0.1412410E+001   0.7128090E+000
  -0.6388298E+000  -0.1321163E+001   0.8543175E+000
  -0.1780494E+000  -0.1553530E+001   0.6655200E+000
  -0.2550791E+000  -0.1217270E+001   0.3590139E+000
  -0.1672642E+001  -0.7711928E+000  -0.1175777E-001
  -0.1411817E+001  -0.9269602E+000   0.1647770E+000
  -0.1095943E+001  -0.1107077E+001   0.4072376E+000
  -0.6889746E+000  -0.1140986E+001   0.4969507E+000
  -0.1017109E+001  -0.9943423E+000   0.6963707E+000
  -0.8895270E-001  -0.1045686E+001   0.6680392E+000
  -0.8680142E-002  -0.1147611E+001   0.3383071E+000
  -0.2684924E-001  -0.1242101E+001  -0.1513254E+000
  -0.1351152E-001  -0.6741054E+000   0.3075151E+000
   0.5240583E+000   0.1589092E+000   0.9399777E+000
   0.2803833E+000   0.1000555E+001   0.1349425E+001
   0.7670554E-001   0.1886926E+001   0.1585727E+001
   0.5993508E+000   0.2960976E+001   0.1615669E+001
   0.1056229E+001   0.3553534E+001   0.1149859E+001
   0.6407479E+000   0.3239731E+001   0.3451423E+000
   0.8041811E+000   0.2340897E+001  -0.1304633E+000
   0.2945565E+001   0.1500318E+001  -0.9207894E-001
   0.1952396E+001   0.7294438E+000   0.1300625E+000
   0.2116578E+001  -0.6747563E-001   0.3403387E+000
   0.3000105E+001  -0.1949538E+000   0.7712882E-002
   0.2677202E+001   0.3795375E+000  -0.5035132E+000
  -0.5715268E+000   0.1124357E+001  -0.5681218E+000
  -0.6290372E+000   0.2109167E+001  -0.4942431E+000
  -0.1536091E+001   0.4493361E+001  -0.4318573E+000
  -0.2991274E+001   0.6451928E+001  -0.1933119E+000
  -0.2520203E+001   0.7272188E+001   0.4073897E+000
   0.2994271E+000   0.8361000E+001   0.2174944E+000
  -0.1051883E+001   0.8647343E+001   0.7626686E-002
  -0.1591685E+001   0.6594151E+001  -0.2639584E+000
  -0.8147552E+000   0.4430894E+001  -0.4413649E+000
  -0.6823096E+000   0.2671576E+001  -0.7466671E+000
  -0.3281072E+001   0.1733386E+001  -0.8683317E-001
  -0.5298621E+000  -0.2521324E+000   0.2138032E+000
   0.4433881E+000  -0.5642286E+000   0.7865599E-001
