#dalpdx  dalpdy   dalpdz
   0.2162657E+001   0.1561575E+001   0.4401907E+000
  -0.2264010E+001   0.4435854E+000  -0.2621951E+000
  -0.1364560E+001   0.4947884E+000  -0.2284130E+000
   0.4099010E+001   0.2748021E+001  -0.6341993E+000
   0.6006293E+001   0.4726808E+001   0.6134015E+000
  -0.9232620E+000   0.1927211E+001   0.1478048E+001
  -0.5595671E+001  -0.3126044E+001  -0.4458857E+000
  -0.2690748E+001  -0.2211664E+001   0.7460043E-001
   0.9275628E+001   0.7988011E+001   0.9088205E+001
   0.2783947E+001   0.1236107E+002   0.8810464E+001
   0.2947566E+001  -0.1592000E+001   0.1649134E+001
  -0.3002400E+001  -0.1212010E+002   0.1061828E+001
  -0.9999091E+001  -0.5577062E+001  -0.1921307E-001
  -0.3202716E+001  -0.2983787E+000  -0.5645077E+000
  -0.1135880E+000  -0.3674755E+000  -0.7969783E+000
   0.1677011E+001  -0.2224453E+001  -0.1288811E+001
  -0.1610997E+001  -0.3203708E+001  -0.1198739E+001
  -0.3435649E+000  -0.2544152E+001  -0.1465328E+001
   0.2136841E+001  -0.4416466E+001  -0.2675404E+001
   0.7605107E+000  -0.5568931E+001  -0.2998792E+001
  -0.9855397E+000  -0.2701779E+001  -0.1218504E+001
  -0.2117607E+001   0.7621248E-001   0.7273519E+000
  -0.1262957E+001   0.7060764E+000   0.8784720E+000
  -0.2788942E+000   0.1069378E+001   0.6180516E+000
   0.1622009E+001   0.1202856E+001   0.1678247E+000
   0.1174441E+001   0.2232085E+001   0.1291335E+000
  -0.1484040E+001   0.2813872E+001   0.7794523E+000
   0.2695257E+001   0.1195214E+001   0.8176991E+000
   0.5136137E+001   0.5219410E+001   0.2757055E+001
   0.4823992E+001   0.8794466E+001   0.5583007E+001
   0.1009405E+002   0.1377928E+002   0.5201376E+001
   0.2631643E+001   0.1639384E+002   0.5579950E+001
  -0.1086804E+002   0.1691693E+002   0.7119269E+001
  -0.1319075E+002   0.1201416E+002   0.3707168E+001
  -0.2370161E+001   0.2724004E+001   0.3531467E+000
  -0.1993407E+001   0.1211250E+001   0.1017242E+000
  -0.8509874E-001   0.8162928E+000   0.6220193E-001
   0.7816691E+000   0.1501251E+001   0.1751218E+000
   0.7559039E+000   0.2006892E+001   0.4331915E+000
   0.1740446E+001   0.2295098E+001   0.9294843E+000
   0.1047919E+001  -0.1727760E+001  -0.1238923E+001
  -0.1213839E+000   0.1249641E+000  -0.3885412E+000
   0.2559630E+001   0.4564348E+001  -0.1491185E-001
   0.6117750E+001   0.9065060E+001  -0.9538710E+000
   0.1515735E+001   0.4517205E+001   0.1616854E+001
  -0.6003884E+001  -0.2632554E+001  -0.3982016E+000
  -0.1101048E+001  -0.1519452E+001  -0.5303510E+000
   0.7241609E+001   0.1737915E+002   0.4206484E+001
   0.6307519E+001   0.8878948E+001   0.5940626E+001
  -0.7603060E+001  -0.1104022E+002  -0.4900880E+001
  -0.1277612E+002  -0.1282017E+002  -0.7029603E+001
