#dalpdx  dalpdy   dalpdz
   0.6921582E+001   0.3579824E+001   0.1623626E+001
  -0.5257423E+001  -0.2559022E+001  -0.7120014E+000
   0.4245852E+000  -0.7971619E+000   0.5784648E-001
   0.7589312E+000   0.3331915E+000  -0.5819142E-001
   0.1598120E+002   0.9981795E+001  -0.1163897E+001
   0.8074672E+001   0.2133811E+002   0.2391849E+001
  -0.1530603E+002  -0.1263698E+002  -0.2251968E+001
  -0.1465963E+001  -0.1188597E+001   0.1748566E+000
   0.1885124E+002   0.9049827E+001   0.1725798E+002
   0.9955337E+001   0.5844934E+002   0.2935421E+002
  -0.3359749E+002  -0.5104576E+002  -0.1159889E+002
  -0.7799440E+001  -0.6505703E+002  -0.4968669E+001
   0.3463343E+001  -0.3455771E+002  -0.1209059E+002
  -0.6573374E+001  -0.1360700E+002   0.2329465E+000
  -0.1676307E+001  -0.3841810E+001  -0.6175759E-001
   0.3842629E+001  -0.6197986E+000  -0.1592062E+001
  -0.3585034E+001   0.1609526E+001  -0.4518754E+000
  -0.1416799E+000   0.2778149E+001  -0.1116724E+001
   0.4003560E+001   0.2247262E+001  -0.2508845E+001
  -0.2946544E+001  -0.4325810E+001  -0.9119539E+000
   0.1251854E+001  -0.6373871E+001  -0.3752588E+001
  -0.4544985E+001   0.3062916E+001   0.2757182E+001
  -0.1149318E+001   0.5470463E+000   0.6511427E+000
   0.1104160E+000   0.1090947E+001   0.5447736E+000
   0.1312110E+001   0.5040102E+000   0.8584365E-001
   0.2118622E+001   0.3314302E+001  -0.1035677E+000
  -0.1376886E+001   0.1920323E+001   0.2990506E+000
   0.2570032E+001  -0.2052317E+001  -0.5423588E+000
   0.5784269E+001  -0.6359243E+000   0.3638479E+001
  -0.1461647E+001   0.9491391E+001   0.3585845E+001
   0.2897263E+002   0.3594154E+002   0.1946654E+002
   0.1519551E+001   0.3614022E+002   0.9405209E+001
  -0.1695492E+002   0.7236598E+002   0.2656717E+002
  -0.2279038E+002   0.2239906E+002   0.7997797E+001
   0.3755072E+001   0.1747672E+001  -0.5861695E+000
  -0.1478665E+001   0.6667334E+000  -0.1807355E+000
  -0.2467655E+000   0.1734784E+000   0.3260047E-001
   0.1022355E+001   0.2070153E+001   0.3592782E+000
   0.5752888E+000   0.4404838E+001   0.1271467E+001
   0.1069651E+001   0.5869214E+001   0.2420310E+001
  -0.1635283E+000  -0.5504431E+001  -0.3069567E+001
   0.1324045E+001   0.1589362E-001  -0.2509048E+000
  -0.3091653E+000   0.4887053E+001  -0.1902700E+000
   0.1464600E+002   0.2863320E+002  -0.4467351E+001
  -0.8974617E+001  -0.9211253E+001   0.1140921E+002
