#dalpdx  dalpdy   dalpdz
   0.3440215E+000   0.1376027E+001   0.6634155E-001
   0.1478284E+001   0.1770971E+001  -0.1507336E+000
   0.2039234E+001   0.2179910E+001  -0.3374119E+000
   0.1949969E+001   0.2100416E+001  -0.2844064E+000
   0.1360056E+001   0.1315013E+001  -0.2571918E+000
   0.1504685E+001   0.8985893E+000   0.5796418E+000
  -0.2321667E+000   0.1082777E+001   0.1202298E+001
  -0.5066203E+000   0.1704406E+001   0.1921851E+001
   0.1573478E+000   0.2057668E+001   0.2259181E+001
  -0.6378037E+000   0.2078389E+001   0.1386254E+001
  -0.1325307E+001   0.5841306E+000   0.6581217E+000
  -0.1991189E+001  -0.2188143E+000  -0.7904397E-001
  -0.1776137E+001  -0.3591837E+000  -0.4573474E+000
  -0.1059892E+001  -0.4555651E+000  -0.4620698E+000
  -0.4518266E+000  -0.5844146E+000  -0.2051001E+000
  -0.1462824E+000  -0.6376923E+000  -0.2386548E+000
   0.2857387E+000  -0.8089754E+000  -0.6770444E+000
  -0.1695639E+000  -0.7597959E+000  -0.7280694E+000
  -0.2239396E+000  -0.7042909E+000  -0.6150541E+000
   0.1190757E+000  -0.7246908E+000  -0.2558830E+000
  -0.3864756E+000  -0.7759586E+000   0.2217863E+000
  -0.7517197E+000  -0.7596944E+000   0.4666950E+000
  -0.3631081E+000  -0.6788657E+000   0.5110585E+000
   0.2030758E+000  -0.7999605E+000   0.1654645E+000
   0.6264206E+000  -0.9654802E+000  -0.2171093E+000
   0.9441777E+000  -0.9859450E+000  -0.2354783E+000
   0.2619440E+001  -0.1266020E+001   0.3931541E-001
   0.2896502E+001  -0.2239015E+000   0.7531225E+000
   0.3814733E+001   0.2760677E+000   0.1398851E+001
   0.4539204E+001  -0.6779119E+000   0.1524410E+001
   0.2427821E+001   0.2966164E+000   0.1036415E+001
  -0.1774410E+001   0.1095259E+001   0.3921069E+000
  -0.3274558E+001   0.1312869E+001   0.1486697E+000
  -0.5552157E+001   0.2708680E+001   0.2495537E+000
  -0.4604201E+001   0.3255402E+001   0.5249971E+000
  -0.2395495E+001   0.2300371E+001   0.7965280E+000
  -0.7253089E+000   0.1727318E+001   0.4455796E+000
  -0.1417425E+000   0.1820763E+001   0.1688269E+000
   0.5125020E+000   0.1641964E+001   0.1497925E+000
   0.7143771E+000   0.1288293E+001   0.6271720E-001
  -0.1568641E+001   0.6362015E+001  -0.2115492E+000
   0.7019052E-001   0.2413159E+001  -0.1503732E+000
   0.1671847E+001   0.3457040E+000  -0.1763383E+000
   0.1412070E+001   0.2806121E+000   0.1127384E+000
   0.4183741E-001  -0.4467717E+000   0.1508516E+000
   0.6931769E+000  -0.1556987E+001   0.5649420E+000
   0.2471217E+000  -0.1501152E+001   0.7553146E+000
  -0.1368094E+000  -0.1258247E+001   0.1049398E+001
   0.3837895E+000  -0.8995617E+000   0.1011333E+001
  -0.6277565E+000  -0.9799587E+000   0.5512280E+000
  -0.2061454E+001  -0.1251484E+001   0.1843743E+000
  -0.2411996E+001  -0.1730403E+001  -0.2863574E+000
  -0.1373166E+001  -0.1646946E+001  -0.1572524E+000
  -0.1190391E+001  -0.1182848E+001   0.1629308E+000
  -0.5770776E+000  -0.1332163E+001   0.3331765E+000
  -0.3795537E+000  -0.1614787E+001   0.2877279E+000
  -0.3194674E-001  -0.2157520E+001  -0.1904735E+000
  -0.3207663E-001  -0.2563754E+001  -0.5348417E+000
  -0.2726963E-001  -0.2206416E+001  -0.4965227E+000
   0.3403413E+000  -0.1778651E+001  -0.1391513E+000
   0.1381350E-001  -0.8065380E+000   0.2918106E+000
  -0.2641608E+000   0.4476617E+000   0.6114364E+000
   0.9823806E-001   0.1624856E+001   0.7405061E+000
   0.1186151E+001   0.3240307E+001   0.5108823E+000
   0.1709501E+001   0.4539894E+001   0.1561164E+000
   0.1114314E+001   0.4468695E+001  -0.1284772E+000
   0.2513690E+001   0.3795522E+001  -0.1099504E+000
   0.3306134E+001   0.2762283E+001   0.1444732E+000
   0.2150674E+001   0.1233939E+001   0.6777704E+000
   0.3730394E+001   0.3836938E+000   0.9643081E+000
   0.4126154E+001   0.1255068E+001  -0.6267918E-001
  -0.1392765E+001   0.2618590E+001  -0.1095160E+001
  -0.1907440E+001   0.4214749E+001  -0.1607424E+001
  -0.3668743E+001   0.7320628E+001  -0.1603197E+001
  -0.5018476E+001   0.9897544E+001  -0.5686227E+000
  -0.3348124E+001   0.1054181E+002   0.4073811E+000
   0.9842457E+000   0.1146240E+002   0.3657029E+000
   0.4267869E+000   0.1285042E+002   0.5438089E-001
  -0.3827426E+000   0.1079909E+002  -0.5488183E-001
   0.2296460E+000   0.8308660E+001  -0.2429594E+000
  -0.3734225E+001   0.3090955E+001  -0.5250256E+000
  -0.2231515E+001   0.8915072E+000  -0.1264335E+000
