#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.3482234E+000  -0.3669537E+002  -0.5042874E+001  -0.8066485E+001  -0.2440346E+002  -0.7111809E+001   0.1859045E+002   0.1223089E+003   0.3537171E+002   0.1062002E+002   0.9537975E+004
  -0.5355681E+001  -0.3394125E+002   0.3246182E+001  -0.2686567E+002  -0.1647772E+002  -0.2297997E+001   0.4862261E+001   0.9520851E+002   0.2432564E+001  -0.1940084E+002   0.6378447E+004
   0.1294837E+002  -0.2682361E+002   0.9690038E+001   0.3715613E+001   0.5282110E+001  -0.7839714E+000  -0.1073021E+003   0.2492582E+002  -0.1544148E+002   0.2789008E+001   0.5753865E+004
   0.5797202E+001  -0.2688170E+002   0.8380840E+001   0.1120893E+002   0.7365867E+001  -0.1579726E+001  -0.7341862E+002   0.3192423E+002  -0.3344244E+001   0.9818825E+001   0.2765080E+004
  -0.3025042E+001  -0.2198742E+002   0.6138445E+001   0.5155135E+001  -0.2147394E+001  -0.3532122E+001  -0.2124297E+002   0.5149645E+002   0.7855667E+001   0.2683231E+001   0.1479098E+004
  -0.1840906E+001  -0.1766514E+002   0.4586647E+001   0.7536752E+001  -0.6037227E+001  -0.3042910E+001  -0.7146326E+001   0.5022489E+002   0.1109583E+002   0.3217697E+001   0.1327141E+004
  -0.8767429E+001  -0.1890489E+002   0.2785327E+001   0.6649043E+001  -0.7778868E+001  -0.2681691E+001  -0.1381357E+001   0.4332637E+002   0.1196417E+002  -0.4582131E+001   0.1175605E+004
  -0.2342848E+002  -0.3348243E+002   0.1241490E+001   0.8289803E+000  -0.1438794E+002  -0.4465253E+001  -0.9013218E+001   0.1004689E+002   0.1389116E+002  -0.2392527E+002   0.1336966E+004
  -0.2363928E+002  -0.4052727E+002   0.1686213E+000   0.3875555E+001  -0.1125635E+002  -0.3360741E+001  -0.3466602E+002  -0.4231865E+002   0.1116346E+002  -0.2373217E+002   0.2932418E+004
  -0.1459165E+002  -0.3559068E+002  -0.5333119E+001  -0.2916541E+001  -0.2942788E+001  -0.7133155E+000  -0.5143861E+002  -0.5312957E+002  -0.1096067E+002  -0.2849511E+002   0.3873501E+004
  -0.1723789E+001  -0.2665934E+002  -0.6244486E+001  -0.4929958E+001   0.6657043E+001  -0.1251468E+001  -0.2778343E+002  -0.2813438E+002  -0.2143266E+002  -0.1649940E+002   0.1925558E+004
   0.5856563E+000  -0.2020796E+002  -0.8333110E+001   0.6478821E+000   0.1188192E+002   0.1097758E+001  -0.3339507E+001  -0.7404955E+001  -0.1426904E+002  -0.1801466E+001   0.6233604E+003
   0.5991918E+000  -0.1438402E+002  -0.1268266E+002  -0.6317586E+000   0.1372059E+002   0.2028184E+001   0.1083020E+002   0.1464234E+001  -0.1708855E+002  -0.2768770E+001   0.5986281E+003
  -0.3172821E+002  -0.3292820E+001  -0.2771181E+002   0.2728065E+001   0.1374320E+002   0.9147772E+000  -0.4557005E+002   0.1624108E+002  -0.5184345E+002  -0.6982846E+002   0.5090397E+004
  -0.3077400E+002   0.9117345E+000  -0.2955928E+002   0.2219433E+000   0.1940653E+002  -0.1188147E+002  -0.2316549E+003   0.3787849E+002  -0.1426467E+003  -0.1540142E+003   0.4821993E+005
   0.1834421E+002   0.2583355E+001  -0.2171236E+002   0.9824912E+000   0.2161669E+002  -0.1761222E+002  -0.1108760E+003   0.2227889E+002  -0.1045482E+003  -0.6458733E+002   0.1915070E+005
   0.2128328E+002   0.5255029E+001  -0.2285339E+002   0.2984819E+001   0.2153333E+002  -0.1667813E+002   0.3876590E+001   0.1545104E+002  -0.6764069E+002  -0.2482408E+002   0.5501273E+004
   0.2107877E+002   0.6583179E+001  -0.1553919E+002   0.2041772E+001   0.2239685E+002  -0.1355766E+002   0.4323586E+002   0.3289541E+002  -0.7202490E+002  -0.2854928E+002   0.6469555E+004
   0.1951807E+002   0.2389984E+001  -0.6101191E+001   0.4938337E+001   0.2114950E+002  -0.8484219E+001   0.4557115E+002   0.4451237E+002  -0.5937958E+002  -0.1871201E+002   0.5692283E+004
   0.9567087E+001  -0.2578847E+001   0.5147480E+000   0.3265474E+001   0.1895031E+002  -0.3758325E+001   0.8580031E+002   0.4575211E+002  -0.4744176E+002  -0.1892436E+002   0.7189106E+004
  -0.3392898E+001  -0.5786794E+001   0.6900928E+001  -0.3934128E+001   0.1460330E+002  -0.7513094E+000   0.5983731E+002   0.2950093E+002  -0.5226784E+002  -0.4105744E+002   0.5082305E+004
   0.5911219E+000  -0.3429374E+001   0.1253616E+002  -0.1797978E+002   0.5257280E+001  -0.2837050E+000  -0.2599676E+002  -0.3321439E+002  -0.4147882E+002  -0.3563042E+002   0.2206136E+004
   0.1569705E+002   0.3240167E+001   0.1104888E+002  -0.1909543E+002  -0.1930626E+001  -0.2708713E+001   0.6214051E+001  -0.1377451E+003  -0.3078127E+002  -0.1701485E+002   0.1123945E+005
   0.1095121E+002   0.7336984E+001   0.7728561E+001  -0.9779732E+001  -0.2798066E+001  -0.5521381E+000   0.4700077E+002  -0.1910722E+003  -0.2146231E+002  -0.1330917E+002   0.2038992E+005
