#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
  -0.2383808E+002  -0.9928828E+002  -0.1013603E+002  -0.1298640E+002  -0.4407670E+002   0.5168626E+001   0.6507668E+002   0.7915393E+002   0.4059361E+002  -0.2732117E+002   0.1527722E+005
  -0.2515583E+002  -0.4831497E+002  -0.1823805E+001   0.1167162E+002  -0.4567417E+000   0.3233519E+001  -0.1065843E+003  -0.2909142E+002   0.7954833E+001  -0.1765774E+002   0.7474216E+004
  -0.5263108E+001  -0.1659644E+002   0.4101087E+001  -0.1024146E+002   0.8215302E+001  -0.6555684E+001  -0.9318592E+002   0.1346044E+002   0.2386900E+001   0.5339094E+001   0.4443415E+004
   0.1491036E+002  -0.2496047E+002   0.7229456E+001  -0.8081135E+001   0.6309383E+001  -0.1393485E+002  -0.9926606E+002   0.5429227E+002  -0.2905281E+002  -0.7833067E+001   0.6681343E+004
   0.2998619E+002  -0.3386688E+002   0.8538331E+001   0.9984880E+001   0.3106487E+001  -0.7098688E+001  -0.5929391E+002   0.1730472E+003  -0.2957515E+002   0.3517525E+001   0.1712208E+005
   0.1720571E+001  -0.5931430E+002   0.9619294E+001   0.6040487E+001   0.1305841E+002  -0.5147778E+001   0.2376371E+002   0.2078990E+003  -0.1598718E+002  -0.1208199E+001   0.2295888E+005
  -0.5227627E+002  -0.1308233E+003   0.1000836E+002  -0.3326909E+001  -0.4510898E+000  -0.2696038E+001   0.6453717E+002   0.1527563E+003   0.5885427E+001  -0.4684193E+002   0.2507197E+005
   0.1435052E+002  -0.1043851E+003   0.5165145E+001   0.9607084E+001  -0.3703356E+002   0.2963445E+001  -0.2092687E+002   0.1083944E+003   0.1342333E+002  -0.9259699E+001   0.1254496E+005
   0.2719722E+002  -0.7783875E+002   0.4611425E+001   0.3343178E+001  -0.2866197E+002   0.3601824E+001  -0.2712210E+002   0.9346810E+002   0.1252817E+002   0.1106342E+002   0.9416798E+004
  -0.1898099E+002  -0.1192290E+003   0.4500194E+001  -0.7792590E+001   0.1289536E+001   0.2686629E+001  -0.4467927E+002  -0.4857955E+002   0.1727248E+002  -0.4189653E+000   0.1058772E+005
