#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.4078225E-002  -0.3782331E-002   0.2830698E-001   0.1213627E-001  -0.3375970E-001   0.2244872E+000
   0.5002803E-002  -0.1011593E-001   0.2598066E-001   0.2783034E-001  -0.7044969E-001   0.1966595E+000
   0.3475181E-002  -0.1620473E-002   0.1108509E-001   0.1424449E-002  -0.5184196E-002   0.4393655E-001
   0.2411279E-002   0.1488407E-002  -0.1172200E-001   0.3077603E-002  -0.2506717E-001   0.2653970E+000
   0.2060141E-002   0.1039517E-002  -0.7225606E-002   0.3413220E-002  -0.9782940E-002   0.5070123E-001
   0.8220188E-002   0.4300584E-002  -0.3829852E-001   0.3976917E-002  -0.1763477E-001   0.1886157E+000
   0.3373919E-002   0.6035882E-002  -0.2152927E-001   0.2267733E-001  -0.5042342E-001   0.1805959E+000
   0.2100226E-002  -0.1759762E-003  -0.6876123E-002   0.6670375E-002  -0.1046105E-001   0.4237805E-001
   0.8583086E-003  -0.3382230E-003  -0.4159266E-002   0.3206716E-003   0.1987024E-002   0.3210583E-001
   0.1812648E-002  -0.3075387E-003  -0.1234101E-002   0.3398865E-003   0.3973747E-002   0.5676335E-001
   0.3757596E-002   0.9294248E-003   0.1312911E-001   0.1205872E-002   0.1458404E-001   0.1865008E+000
   0.5755325E-002   0.1660645E-002   0.1272355E-001   0.1814797E-002   0.1813537E-001   0.2011255E+000
   0.2892243E-002   0.1313379E-002   0.2978381E-002   0.2093327E-002   0.9255306E-002   0.9356694E-001
   0.4376966E-002   0.6796977E-002  -0.1677256E-002   0.1419896E-001  -0.5669389E-002   0.2368951E-001
   0.2694307E-002   0.3422286E-002   0.1399666E-001   0.1091007E-001  -0.3537643E-001   0.6631727E+000
   0.1155017E-001   0.1232085E-001   0.9490164E-001   0.1370061E-001   0.9615595E-001   0.8956661E+000
   0.4928495E-002   0.3668621E-002   0.1518408E-001   0.6051721E-002  -0.8286579E-002   0.5760762E+000
   0.8004783E-002  -0.2847863E-003  -0.4175727E-001   0.2630866E-002   0.1816192E-001   0.4617800E+000
   0.5024333E-002   0.2469380E-002   0.7129010E-003   0.2701837E-002  -0.5774446E-003   0.7737222E-002
   0.1964774E-001   0.5542852E-002  -0.6339649E-001   0.3888611E-002  -0.1370944E-001   0.2202621E+000
   0.5629025E-002  -0.2259231E-003  -0.7204503E-002   0.2017449E-001   0.5796774E-001   0.1900468E+000
   0.4310162E-002  -0.3141087E-003  -0.3419695E-002   0.2295714E-002  -0.1608874E-003   0.1240731E-001
   0.9250163E-003   0.1220875E-002   0.3592052E-002   0.1248413E-001   0.3351940E-001   0.9952756E-001
   0.1055415E-002   0.1658595E-002   0.2987269E-002   0.1081559E-001   0.1711579E-001   0.7928593E-001
   0.6781629E-002   0.3550271E-002  -0.8110431E-003   0.1556742E-001  -0.9137595E-002   0.2756572E-001
   0.1417990E-001   0.7790967E-002  -0.5154611E-002   0.2245502E-001   0.3225411E-002   0.1253597E-001
   0.9909710E-002   0.5194261E-002  -0.8511418E-002   0.7420199E-002   0.4206636E-002   0.3807909E-001
   0.1218729E-002   0.5394421E-003   0.1665249E-002   0.2022030E-002  -0.6121267E-003   0.5330884E-001
   0.1404606E-002   0.1028868E-002  -0.1926393E-002   0.2319065E-002  -0.2022151E-002   0.3779733E-001
