# ~alp d~p/dy   Phi_p_sgs,y
   0.3869758E+000   0.4462231E+000
  -0.1060397E+001   0.3154807E-001
  -0.2108471E+000  -0.1853232E-002
  -0.1918126E+000   0.1805331E-001
  -0.1548959E+000  -0.1097481E-001
  -0.2837023E+000  -0.6833888E-002
  -0.1353270E+002  -0.2904487E+000
  -0.1296334E+003  -0.1041881E+002
  -0.4437919E+002  -0.1491759E+002
  -0.1968657E+002  -0.1740031E+001
   0.3047511E+001  -0.6672644E+000
  -0.3133771E+000  -0.2369227E+000
  -0.4805224E+000   0.5791445E+001
  -0.3388131E+002  -0.3481121E+001
   0.3025299E+000  -0.1948694E+000
   0.1346099E+001   0.2918261E+000
   0.1158898E+002   0.1565455E+000
   0.9893788E+001  -0.4604868E-001
   0.1068068E+002   0.1758253E+000
   0.7713276E+002   0.4447460E+001
   0.9928811E+002   0.1379814E+002
   0.6045413E+002   0.2978950E+001
   0.1944664E+002   0.3627220E+001
  -0.2242569E+002  -0.3834981E+000
  -0.1042105E+003  -0.8886312E+001
  -0.5484210E+002  -0.4943891E+001
  -0.3014330E+001   0.1381809E+002
   0.5857026E+002   0.3812794E+001
   0.6994254E+002  -0.2925845E+001
  -0.6707474E+000   0.9814871E+000
  -0.4608695E+002  -0.2941895E+000
  -0.1163791E+002  -0.6994583E+000
  -0.5954009E+001  -0.2260921E+001
   0.8972898E+001   0.4730560E+000
   0.8171808E+002   0.7746545E+001
   0.7154509E+003   0.6643057E+002
  -0.8665750E+003   0.1428785E+002
  -0.4557259E+003  -0.1296309E+002
  -0.3789510E+001  -0.1423105E+000
   0.2736831E+001  -0.1545357E-001
  -0.1627830E+001   0.5509003E-001
  -0.2875893E+001   0.1462196E-001
  -0.2079108E+001  -0.2054432E-001
  -0.1971158E+001   0.1583533E-002
  -0.2323323E+001   0.1205128E-001
  -0.2814120E+001   0.2908579E-003
  -0.3589606E+001  -0.2369257E-001
  -0.3646995E+001  -0.3552427E+001
  -0.2395998E+002  -0.1599040E+002
  -0.1002762E+002  -0.2261803E+001
   0.1282725E+001  -0.2664289E+000
   0.7329672E+001   0.6325085E+001
