#dalpdx  dalpdy   dalpdz
   0.3691756E+001   0.2370149E+001  -0.1492250E+000
   0.1158358E+001   0.2520671E+001   0.2839338E+000
  -0.3718373E-001   0.2001335E+001   0.2713502E+000
  -0.7776082E+000   0.2621366E+001  -0.1979001E-001
  -0.3273754E+001   0.2920531E+001  -0.2734350E-001
  -0.5841827E+001   0.2463291E+001  -0.4826231E+000
  -0.4805844E+001   0.1816612E+001  -0.1824112E+000
  -0.2423786E+001   0.1640063E+000   0.3237167E+000
   0.2009403E+001  -0.8901627E+000   0.6893443E+000
   0.2006722E+001  -0.2006194E+001   0.7471233E+000
   0.4891686E+000  -0.1601311E+001   0.6241576E+000
  -0.1266045E+001   0.4498549E+000   0.6951727E+000
  -0.1243351E+001   0.1465194E+001   0.1448110E+001
   0.2774520E+000   0.2716119E+001   0.2267277E+001
   0.2586948E+001   0.2840372E+001   0.2624740E+001
   0.3622578E+001   0.1849194E+001   0.2629342E+001
  -0.3261583E-001   0.3841021E+000   0.1229055E+001
  -0.1983060E+001  -0.1522071E+001   0.5847828E+000
  -0.2200527E+001  -0.2357891E+001   0.1591325E+001
  -0.1105419E+001  -0.2258017E+001   0.2125543E+001
  -0.3475340E+000  -0.1604389E+001   0.2345977E+001
  -0.5689950E+000  -0.8135218E+000   0.2623445E+001
  -0.1201652E+001  -0.1539044E+000   0.2477475E+001
  -0.1434525E+001  -0.7796434E+000   0.3008538E+001
  -0.1986138E+001  -0.2442939E+001   0.2726184E+001
  -0.1827340E+001  -0.3095601E+001   0.2435253E+001
  -0.1512815E+001  -0.3232947E+001   0.1458467E+001
  -0.8543019E+000  -0.3244036E+001   0.3555322E+000
   0.1903325E+001  -0.4657125E+001   0.7663210E-001
   0.3827990E+001  -0.5278752E+001   0.3656187E-001
   0.5634738E+001  -0.4979466E+001   0.2853759E+000
   0.2572174E+001  -0.3437272E+001   0.4870943E+000
  -0.5303900E+000   0.6491405E+000   0.1335613E-001
  -0.3696460E+001   0.3001223E+001   0.4287467E-001
  -0.6928586E+001   0.4066605E+001  -0.1548960E+001
  -0.3569384E+001   0.3348714E+001  -0.3346440E+001
   0.1376102E+001   0.1688630E+001  -0.3914672E+001
   0.4362532E+001   0.9729037E+000  -0.4251453E+001
   0.7346659E+001   0.8075947E+000  -0.2961715E+001
   0.6740025E+001   0.1211075E+001  -0.1054749E+001
   0.3593136E+001  -0.3048783E+000   0.1121385E-001
   0.1831880E+000  -0.1460935E+001   0.3023352E+000
  -0.2725458E+000  -0.2612935E+001  -0.1610169E+000
   0.8858352E-002  -0.3198614E+001  -0.9622500E+000
  -0.2114798E+001  -0.2098124E+001  -0.1563628E+001
  -0.5503754E+001  -0.3043471E-001  -0.2182219E+001
  -0.4712514E+001   0.1914828E+001  -0.1884565E+001
  -0.3308343E+001   0.2992372E+001  -0.1242861E+001
   0.4298318E+000   0.2660915E+001  -0.2521863E+000
   0.1052058E+001   0.5918071E+000   0.2610346E+000
   0.9581633E+000  -0.9565501E+000   0.4603891E+000
   0.2249918E+000  -0.9910657E+000   0.7334554E+000
  -0.1916303E+000   0.9159432E+000   0.7888255E+000
