#dalpdx  dalpdy   dalpdz
   0.2232368E+001   0.6665905E+001   0.4961459E+001
   0.6360610E+001   0.7498815E+000   0.4826874E+000
  -0.5774607E+000  -0.2782249E+000   0.5395222E+000
  -0.1164482E+001   0.3628436E+001   0.1735671E+000
   0.1545047E+001   0.7593873E+000  -0.1087039E+000
  -0.6836914E+000   0.2626545E+000  -0.1852678E+000
  -0.7473123E+002   0.4514767E+002   0.2942420E+000
   0.1806703E+002  -0.7883129E+002   0.5910192E+002
   0.2512167E+002  -0.6907232E+002   0.2062023E+002
   0.2435994E+000  -0.9039571E+001   0.6195270E+001
   0.1044014E+002  -0.1427584E+002   0.3835105E+000
   0.5002168E-001  -0.4783804E+001   0.6398275E+000
  -0.8777503E+002  -0.1062521E+003   0.1656537E+002
   0.1594912E+003   0.1464916E+003  -0.1311955E+002
   0.8915822E+000   0.1038020E+001  -0.1554521E+000
  -0.1484605E+001  -0.3021541E+000  -0.1478397E+001
  -0.5381559E+001  -0.5668758E+000  -0.5599098E+001
   0.5477457E+001   0.5099128E+001   0.8354290E+000
  -0.7491947E+001   0.2364124E+001  -0.2811031E+001
  -0.2662775E+002   0.2200949E+002   0.7082928E+001
   0.1881780E+002   0.5258866E+002   0.2910407E+002
  -0.1203215E+002   0.3873475E+002   0.9697693E+001
   0.1221450E+002  -0.2668204E+002  -0.6168719E+001
   0.6079290E+000  -0.6230299E+002   0.1338791E+001
  -0.4149846E+002  -0.2317423E+002   0.3824354E+002
   0.2564390E+002   0.1202512E+002  -0.7005936E+001
  -0.5782788E+002  -0.4061145E+002  -0.3313980E+002
   0.3252766E+002  -0.6253941E+002   0.3160495E+002
   0.5096440E+002  -0.9731840E+002   0.1352812E+002
   0.6545263E+000  -0.2514976E+002  -0.5772064E+000
   0.3093779E+001  -0.1823747E+002  -0.3043714E+000
  -0.7133332E+001  -0.4610656E+001   0.3355731E+001
   0.5755878E+001  -0.1091916E+002   0.1058899E+002
  -0.8155882E+001   0.6459571E+001   0.1932827E+001
  -0.3836892E+002  -0.1268016E+002   0.8254455E+001
  -0.1323633E+003   0.5921102E+002   0.2082967E+003
   0.1328673E+002  -0.4350096E+002   0.5481177E+002
   0.1660783E+003  -0.1423966E+003  -0.1836896E+003
   0.2025645E+001  -0.6618235E+000  -0.4292784E+001
   0.9076884E+000   0.1637421E+001  -0.2123526E+001
  -0.1909553E+001   0.1711645E+001   0.2936368E+001
   0.3420369E+001  -0.1496800E+001  -0.1808057E-002
   0.6476925E+000  -0.6991744E+000  -0.2614728E+000
  -0.5751667E+000  -0.1055117E-001  -0.2270792E+000
  -0.1102778E+001   0.4828557E+000   0.2528250E+000
  -0.3328807E+000   0.1861692E+000   0.7950148E+000
  -0.8290084E+000  -0.2475776E+000   0.3762229E+000
  -0.1033557E+002   0.2467465E+002  -0.1596576E+002
  -0.5777009E+001   0.5902356E+002  -0.3375416E+002
  -0.6470559E+001   0.2359422E+002  -0.1750713E+002
   0.4092186E+001   0.9148593E+001  -0.5140496E+000
  -0.1030975E+003  -0.1048937E+003   0.6125031E+001
   0.1571892E+003   0.1563543E+003  -0.1794743E+002
   0.2788075E+000  -0.4545911E+000  -0.4708402E+000
  -0.1060142E+001  -0.1832273E+001  -0.5014022E+000
  -0.3375990E+001  -0.2603118E+001  -0.5257293E+000
   0.1669777E+001   0.1955843E+001   0.2263737E+001
  -0.5145637E+001  -0.4973154E+001   0.1343259E+001
  -0.9965168E+001  -0.8447889E+001   0.4221841E+001
   0.1416188E+002   0.1240665E+002   0.1700588E+002
  -0.2550134E+002  -0.1500039E+002   0.2537508E+002
   0.1816877E+002   0.5479146E+002   0.1950799E+002
   0.9264164E+001  -0.8892596E+000   0.2761263E+001
  -0.1023258E+002   0.4414514E+002   0.1020356E+002
  -0.7564763E+000   0.6270021E+001   0.9768515E+000
   0.2342161E+002   0.3052516E+001  -0.2549369E+002
   0.2794759E+002   0.5590481E+002   0.4640207E+001
  -0.8598869E+002   0.2523088E+002  -0.5954706E+002
   0.1023240E+002  -0.2290875E+002   0.9165584E+001
   0.3340580E+002  -0.6686449E+002   0.8112520E+001
   0.7429793E+002  -0.4775888E+002  -0.1324153E+002
  -0.3024827E+001  -0.1370117E+001  -0.1345521E+001
  -0.3324674E+001   0.9863372E+001  -0.2957421E+001
   0.2120441E+001  -0.3808579E+001   0.8547805E+001
  -0.2164706E+002   0.4732764E+001   0.1438452E+002
  -0.3148672E+002   0.4576420E+002   0.3649399E+002
  -0.9264905E+002   0.9298688E+002   0.1591975E+002
   0.9897734E+002   0.6997106E+002  -0.1857291E+003
   0.1504287E+002   0.1472846E+001  -0.1555495E+002
   0.2441950E+001  -0.6022146E+000   0.2926982E+001
  -0.6564313E+000  -0.2462097E+001   0.1829321E+001
   0.3985128E+001   0.1195767E+001  -0.7254176E+000
  -0.9251368E+000  -0.2261562E+001  -0.3445040E+001
  -0.2627685E+001  -0.2361370E+002  -0.1023450E+002
   0.3194105E+001  -0.1288950E+002  -0.4347354E+001
   0.9620063E+000  -0.1355281E+001  -0.7108408E+000
  -0.1886258E+001   0.2706257E+001  -0.9701103E+000
  -0.9674354E+001  -0.5100599E+001  -0.6444824E+001
  -0.9605676E+001  -0.3326207E+002  -0.3583455E+002
   0.9326657E+001  -0.1938640E+002  -0.2826614E+002
  -0.1037872E+002  -0.1431414E+001  -0.5627271E+000
  -0.9960597E+001   0.3865633E+002  -0.3116936E+002
   0.3165833E+002  -0.1498130E+002  -0.1857612E+002
   0.2599630E+000  -0.3613896E+000  -0.3409373E-001
  -0.2143641E+001  -0.6566044E-001   0.6787170E+000
  -0.6355304E+001   0.1904491E+001   0.3572010E+001
  -0.5804681E+001  -0.1930472E+002  -0.1320462E+000
   0.1362448E+001  -0.5992738E+000  -0.5730403E+001
  -0.1478802E+002  -0.5218623E+000  -0.5689683E+001
  -0.5263814E+001   0.3861344E+002  -0.9677498E+001
   0.6813637E+001   0.2329083E+002  -0.2914377E+001
   0.7707098E+001  -0.6861419E+001   0.8580564E+001
   0.8672795E+001   0.1120269E+002   0.4037582E+001
  -0.9551915E+001  -0.2533974E+002  -0.6219946E+001
   0.1853555E+001   0.1843763E+002   0.6275964E+001
   0.1439038E+002   0.2838888E+002   0.1195169E+002
   0.1009066E+001   0.1220589E+001  -0.1575839E+001
  -0.5235795E+001   0.1613720E+002  -0.1017872E+002
  -0.4987639E+001   0.6725521E+002  -0.2015189E+002
  -0.1185800E+003   0.1812122E+003   0.5594282E+001
  -0.4364437E+002   0.1273509E+002   0.4791808E+002
   0.2396680E+002  -0.1103437E+002  -0.1690896E+002
   0.2099156E+001   0.1622054E+000  -0.1462277E+001
   0.3547946E+000   0.1545802E+001  -0.1895433E+001
   0.8916667E+000   0.3644020E+001  -0.1084724E+001
  -0.1693217E+001   0.1079089E+002  -0.3333148E+001
  -0.7935569E+001   0.4598297E+002  -0.2480872E+002
   0.8036630E+001   0.3915695E+002  -0.3237975E+002
  -0.1912889E+001   0.6328200E+000   0.1042166E+001
   0.4066119E+001  -0.6645997E+001   0.4048243E+001
   0.1829488E+002  -0.1840441E+002   0.1342910E+002
   0.1623802E+001  -0.2920220E+001   0.2242790E+000
  -0.1069767E+002  -0.3245653E+001  -0.3852672E+001
  -0.1601923E+002   0.1172088E+001  -0.3488497E+001
   0.1498154E+002  -0.3449542E+002  -0.2642748E+002
   0.1707596E+002  -0.2066662E+002  -0.1233890E+002
  -0.1571675E+001  -0.8320829E+001  -0.4388915E+001
  -0.5165911E+002  -0.3343671E+002  -0.1427275E+002
   0.1871064E+002   0.6945299E+002   0.6389372E+002
   0.3022681E+002   0.3223789E+002   0.2915501E+002
  -0.4552010E+001   0.5323804E+001   0.1018573E+000
  -0.3360040E+002   0.8685918E+001  -0.2560004E+002
   0.5660427E+002  -0.9390177E+001  -0.2768394E+002
   0.1546899E+001  -0.2329935E+001   0.2230286E+001
  -0.1073894E+001  -0.1615640E+001   0.7975972E+000
