#dalpdx  dalpdy   dalpdz
  -0.6497302E+000   0.3265437E+001   0.2243194E+001
   0.4556010E+001   0.1046928E+001   0.1396065E+001
  -0.4239188E+000  -0.3255396E+000   0.4074962E+000
  -0.8094238E+000   0.1010019E+001   0.4362732E+000
   0.1037103E+001   0.5229339E+000   0.3653273E+000
  -0.1901757E+001   0.1232984E+001  -0.1318881E+000
  -0.4004334E+002   0.2047868E+002   0.3741357E+000
  -0.1025057E+002   0.2208020E+001   0.7828039E+001
   0.2461797E+002  -0.1156886E+002   0.1579625E+002
   0.1218775E+002  -0.1334276E+002   0.8500195E+001
   0.1234355E+002  -0.6895205E+001   0.1176479E+001
  -0.8496513E+001  -0.1286087E+002   0.1305624E+001
  -0.3727501E+002  -0.4456483E+002   0.5443936E+001
   0.3483057E+002   0.3028436E+002   0.1485723E+001
   0.1906401E+002   0.2321397E+002   0.4432680E+000
  -0.3130897E+001   0.8192535E+001  -0.2156839E+001
  -0.3407436E+001   0.1030775E+002  -0.4182838E+001
   0.2857785E-001   0.1148769E+002  -0.2121640E+001
  -0.1070241E+002   0.1408403E+002  -0.3190468E+001
  -0.1474991E+002   0.1760501E+002   0.5282835E+001
   0.6673723E+001   0.1094320E+002   0.1092904E+002
   0.1616690E+001  -0.1909959E+002   0.2862097E+001
  -0.8317023E+000  -0.1526049E+002  -0.1349054E+001
  -0.8615238E+001  -0.2767496E+002   0.3858613E+001
  -0.1001822E+002  -0.1367287E+002   0.1918332E+002
   0.1572875E+002  -0.3037763E+001  -0.4490896E+001
  -0.2820975E+002  -0.2329979E+002  -0.3222856E+002
  -0.1474057E+001  -0.3913193E+002   0.6969201E+001
   0.2640128E+002  -0.5245474E+002   0.1974214E+002
   0.7430236E+001  -0.2732888E+002   0.4534692E+001
   0.1163587E+002  -0.1708643E+002  -0.2274042E+001
   0.3093052E+001   0.2954226E+001  -0.1819996E+001
   0.1782964E+000  -0.2303288E+001   0.4399445E+001
  -0.5641727E+001  -0.8533065E+000   0.9011389E+001
  -0.4042720E+002   0.8887815E+001   0.4078475E+002
  -0.4080966E+002   0.1650976E+002   0.5416296E+002
   0.6155362E+001  -0.2852228E+002  -0.1625703E+002
   0.5734719E+002  -0.4868228E+002  -0.5780656E+002
   0.2882034E+002  -0.1291473E+002  -0.2616770E+002
   0.9947603E-001   0.1804682E+001  -0.1448190E+001
  -0.1020589E+001   0.1717085E+001   0.2575042E+001
   0.1993503E+001  -0.2060091E+000   0.3953102E+000
   0.5161012E+000  -0.7217372E+000  -0.4041686E+000
  -0.4176601E+000  -0.6656100E+000  -0.4380916E+000
  -0.6122658E+000  -0.4427038E+000   0.9323083E-001
  -0.5735918E+000  -0.6204500E+000   0.4622256E+000
  -0.5746607E+001   0.4016112E+001  -0.1030087E+001
  -0.1854027E+002   0.3939964E+002  -0.1946337E+002
  -0.1278633E+001   0.2879960E+002  -0.2587917E+002
   0.1065838E+002   0.8910944E+001  -0.1128330E+002
   0.4178977E+001   0.2158563E+001   0.1421898E+000
  -0.3782870E+002  -0.2382582E+002  -0.2929010E+001
   0.3755438E+002   0.3777683E+002  -0.7009709E+001
   0.1599561E+002   0.1847943E+002  -0.1820675E+001
  -0.1071411E+001  -0.1575740E+001  -0.3634340E+000
  -0.3249787E+001  -0.3021675E+001  -0.9247305E+000
  -0.1720121E+001  -0.3650341E+001   0.8477249E+000
  -0.3052165E+001  -0.9093112E+001   0.3599351E+001
  -0.6633031E+001  -0.1115212E+002   0.4712606E+001
  -0.8813517E+000  -0.9143774E+001   0.1647088E+002
  -0.1120948E+002  -0.9675401E+001   0.2273379E+002
   0.4504209E+001   0.4254107E+001   0.1988922E+002
  -0.2748293E+001   0.8343357E+001   0.7490866E+001
  -0.5250395E+001   0.2528541E+002   0.3172210E+001
