#dalpdx  dalpdy   dalpdz
  -0.2651664E+001  -0.2362605E+001  -0.1385556E+000
  -0.1017740E+001  -0.1985094E+001  -0.6353873E+000
  -0.1292157E+001  -0.7306966E+000  -0.3342007E+000
   0.4736440E+000  -0.7348512E+000   0.2755761E-001
   0.3022645E+001  -0.3417268E+001   0.4341042E+000
   0.7501519E+001  -0.5824698E+001   0.1787296E-001
   0.9500960E+001  -0.5064901E+001   0.8651374E+000
   0.4926273E+001  -0.1253583E+001  -0.1263907E+000
  -0.3552631E+001   0.2007934E+001  -0.8661426E+000
  -0.8404311E+001   0.2275082E+001  -0.1703112E+001
  -0.2209385E+000   0.4571186E+001  -0.9919403E+000
   0.3702798E+001   0.2963496E+001  -0.4301128E+000
   0.3817149E+001   0.1182025E+001  -0.1704279E+001
  -0.2970778E+001  -0.3734813E+001  -0.2572345E+001
  -0.4740471E+001  -0.5859939E+001  -0.2653295E+001
  -0.2939412E+001  -0.4321322E+001  -0.1237111E+001
   0.3709227E+000  -0.2766935E+001  -0.3630443E+000
   0.1712447E+001  -0.3309792E+000   0.3429515E-001
   0.3006334E+001   0.2825575E+001  -0.1634349E+001
   0.2944739E+001   0.5164827E+001  -0.3522452E+001
   0.5135351E+000   0.6205059E+001  -0.4718832E+001
  -0.8015815E+000   0.4550571E+001  -0.4109427E+001
   0.8440536E+000   0.2860639E+001  -0.2947399E+001
   0.3246545E+001   0.3412287E+001  -0.4104711E+001
   0.2828852E+001   0.4387929E+001  -0.3474897E+001
   0.2836330E+001   0.5575395E+001  -0.1385051E+001
   0.3394498E+001   0.7033089E+001   0.6860314E+000
   0.1707321E+001   0.1006255E+002   0.1244799E+001
  -0.2038581E+001   0.1479597E+002  -0.1310959E+001
  -0.7811652E+001   0.1520182E+002  -0.7648327E+000
  -0.8502239E+001   0.1177393E+002  -0.7373880E+000
  -0.3852618E+001   0.4407723E+001  -0.4719856E+000
   0.3533786E+001  -0.3879140E+000  -0.2577861E+001
   0.6285842E+001  -0.3770521E+001  -0.2695831E+001
   0.1032303E+002  -0.5727496E+001  -0.9201930E+000
   0.7894148E+001  -0.3661924E+001   0.5100619E+001
  -0.4141893E+000   0.1486033E+001   0.8072122E+001
  -0.9914698E+001   0.4604888E+001   0.9478128E+001
  -0.1431778E+002   0.4040056E+001   0.6183200E+001
  -0.8414695E+001   0.3300625E-002   0.2834204E+001
  -0.2734298E+001   0.5480438E+000  -0.6895942E+000
  -0.3797711E+000   0.8203505E+000  -0.6470613E+000
  -0.3664183E-001   0.1549190E+001   0.4837046E+000
   0.2991275E+000   0.2891816E+001   0.1297798E+001
   0.1095556E+000   0.2680444E+001   0.1274436E+001
   0.4245101E+001  -0.7545745E+000   0.1569435E+001
   0.8681554E+001  -0.5028129E+001   0.3530019E+001
   0.7116425E+001  -0.6397341E+001   0.3880111E+001
  -0.3903020E+000  -0.4726290E+001   0.2815172E+001
  -0.5860400E+001  -0.1086780E+001   0.3914745E+000
   0.1227101E+001   0.2123473E+001   0.2754809E+000
   0.2189204E+001   0.2893823E+001   0.3666989E-001
  -0.1029156E+001  -0.2158952E+001  -0.1274661E+000
  -0.8367141E+001  -0.5902449E+001  -0.9130623E+000
  -0.6065760E+001  -0.7928600E+001  -0.6580566E+000
  -0.4750243E+000  -0.4285625E+001   0.7110353E-001
   0.2848639E+001  -0.1178212E+001   0.8062979E+000
   0.4775144E+001  -0.1928119E+001   0.1123464E+001
   0.5036695E+001  -0.3746120E+001  -0.1495274E+001
   0.4408925E+001  -0.4517154E+001  -0.4622012E+001
   0.1202919E+001  -0.3121728E+001  -0.6589274E+001
  -0.1216366E+001  -0.4626840E+000  -0.5284905E+001
   0.1011112E+001   0.2386086E+001  -0.2655812E+001
   0.3172726E+001   0.2437102E+001  -0.2741118E+001
   0.2380435E+001   0.7598431E+000  -0.1112353E+001
   0.1797604E+001  -0.2179776E+001   0.1018748E+001
   0.3033723E+001  -0.4055232E+001   0.2855393E+001
   0.3006997E+001  -0.4169452E+001   0.2578546E+001
   0.2403913E+001  -0.2666235E+001  -0.1761813E+001
  -0.6150968E+001   0.8703643E+000  -0.1740070E+001
  -0.9513688E+001   0.2979133E+001  -0.1017953E+001
  -0.9356830E+001   0.2680430E+001   0.1045023E+001
  -0.1508416E+001  -0.1346757E+001   0.6709408E+000
   0.3072977E+001  -0.6123249E+001  -0.3369344E+000
   0.8087897E+001  -0.9982277E+001   0.6935562E+000
   0.9467177E+001  -0.1209810E+002   0.5398245E+001
   0.2354235E+001  -0.1146008E+002   0.8275467E+001
  -0.6798773E+001  -0.7980490E+001   0.9618504E+001
  -0.1316234E+002  -0.3558493E+001   0.5759138E+001
  -0.8770230E+001  -0.6139315E+000   0.1918772E+001
  -0.1554044E+001   0.1487538E+001  -0.4190637E+000
   0.3610609E+000   0.2721111E+001   0.3789638E+000
   0.2381828E+001   0.5595951E+001   0.2124104E+001
   0.1792905E+001   0.8372834E+001   0.2858711E+001
  -0.5997174E-001   0.1012219E+002   0.3226353E+001
  -0.7132748E+000   0.7961190E+001   0.2634061E+001
   0.4433817E+001   0.2195282E+001   0.3928766E+001
   0.5370912E+001  -0.1887475E+001   0.4093326E+001
   0.3435160E+000  -0.5547013E+001   0.2917319E+001
  -0.2527341E+001  -0.4768832E+001   0.1366733E+001
   0.3316901E+001  -0.2425171E+001   0.1263336E+001
  -0.1320131E+001  -0.4606879E+001   0.1355513E+001
  -0.2489901E+001  -0.4261337E+001   0.1259303E+001
  -0.1004948E+002  -0.4447330E+001  -0.3985749E-001
  -0.2407211E+001  -0.1537644E+001  -0.5381818E+000
   0.3498944E+001   0.2246311E+001  -0.1688250E+000
   0.2635838E+001   0.2583050E+001   0.1225924E+000
   0.3519700E+001   0.2443209E+001   0.5126419E+000
   0.2031201E+001   0.2895314E+000  -0.1918262E+001
   0.3586582E+001  -0.1805031E+001  -0.4268299E+001
   0.1133011E+001  -0.3124843E+001  -0.5919922E+001
   0.9116493E-001  -0.3719544E+001  -0.4815030E+001
   0.8909719E+000  -0.5822411E+001  -0.2801242E+001
   0.3193619E+001  -0.5611225E+001  -0.2358806E+001
   0.8878278E+000  -0.5881938E+001   0.9915087E-002
  -0.1488252E+001  -0.6789813E+001   0.1796538E+001
   0.1782413E+001  -0.9605208E+001   0.3307465E+001
   0.2875651E+001  -0.1363728E+002   0.2072636E+001
   0.5315894E+001  -0.1202054E+002  -0.2502894E+001
  -0.1868489E+001  -0.7451880E+001  -0.2583600E+001
  -0.7840708E+001  -0.2449231E+001  -0.1362606E+001
  -0.9602337E+001  -0.8812996E+000   0.1510057E+001
  -0.5637752E+001  -0.1327776E+001   0.2670104E+001
  -0.1111409E+001  -0.4813000E+001   0.1427583E+001
   0.3053685E+001  -0.8086456E+001   0.1175882E+001
   0.7835272E+001  -0.1370496E+002   0.3541671E+001
   0.3532294E+001  -0.1551994E+002   0.5910002E+001
  -0.1582566E+001  -0.1424970E+002   0.7113859E+001
  -0.7612618E+001  -0.7658457E+001   0.4873329E+001
  -0.5553193E+001  -0.1869351E+001   0.1433807E+001
   0.6985255E+000   0.5244186E+001   0.6069824E+001
   0.2227936E+001   0.6860712E+001   0.8960223E+001
   0.5046771E+001   0.8073058E+001   0.8583817E+001
   0.4248205E+001   0.9914055E+001   0.5191895E+001
   0.2683609E+000   0.1108395E+002   0.3384442E+001
  -0.4543928E+001   0.9876228E+001   0.1006069E+001
  -0.8071015E+000   0.5969666E+001   0.1207102E+001
   0.1275396E+001   0.1873786E+001  -0.3748534E+000
  -0.1712541E+001  -0.6606461E+000  -0.2005433E+001
  -0.2160903E+001  -0.2377300E+001  -0.1901177E+001
   0.1048817E+001  -0.5579963E+001   0.1377139E+001
   0.6993495E+000  -0.4020053E+001   0.2652577E+001
  -0.1610676E+001  -0.2951908E+001   0.2494782E+001
  -0.6774676E+001   0.8978436E+000   0.4810384E+000
  -0.8581243E+000   0.2793731E+001  -0.6601217E+000
   0.4715188E+001   0.3056077E+001  -0.1877693E+000
   0.3183451E+001   0.3686785E+001  -0.1376787E+000
   0.3319726E+001   0.4341685E+001   0.8147800E+000
  -0.1048659E+001   0.2187779E+001   0.2066156E-001
  -0.3470691E-001  -0.8410867E+000   0.5306976E-001
  -0.1425383E+000  -0.3115943E+001  -0.6761862E+000
  -0.1823445E+001  -0.4214247E+001  -0.1009968E+001
   0.1280196E+001  -0.4265882E+001  -0.1120382E+001
   0.5570788E+001  -0.2093384E+001  -0.2594222E+001
  -0.3139598E+000  -0.1894431E+001  -0.2047553E+000
  -0.1885186E+001  -0.2015122E+001   0.1537334E+001
  -0.6481299E+001  -0.6603680E+001   0.3825372E+001
   0.9056977E+000  -0.1365986E+002   0.2926824E+001
   0.5374734E+001  -0.1628587E+002  -0.4088652E+000
   0.3899766E+001  -0.1487957E+002  -0.1439356E+001
  -0.2215588E+001  -0.9043578E+001  -0.5792351E+000
  -0.6814855E+001  -0.3286200E+001   0.1066688E+001
  -0.6387993E+001  -0.1091916E+001   0.2359696E+001
  -0.2599198E+001  -0.8866873E+000   0.1204526E+001
  -0.1918686E+000  -0.1983170E+001   0.7321378E+000
