 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1107003E+004   0.1131222E+004
   0.9694826E+003   0.9886903E+003
   0.8446535E+003   0.8587129E+003
   0.7409716E+003   0.7520094E+003
   0.7085282E+003   0.7202525E+003
   0.7059828E+003   0.7247479E+003
   0.7439519E+003   0.7438126E+003
   0.8554278E+003   0.9072750E+003
   0.9350188E+003   0.1046391E+004
   0.9711669E+003   0.1050360E+004
   0.9620984E+003   0.9483797E+003
   0.9016360E+003   0.8097125E+003
   0.7866678E+003   0.6865158E+003
   0.6292927E+003   0.5718985E+003
   0.5057671E+003   0.4857217E+003
   0.3952577E+003   0.4041679E+003
   0.3272045E+003   0.3650470E+003
   0.3283375E+003   0.3783924E+003
   0.3443072E+003   0.3977013E+003
   0.3559723E+003   0.4162956E+003
   0.3428093E+003   0.3956938E+003
   0.3069974E+003   0.3421746E+003
   0.2839039E+003   0.3358439E+003
   0.2830588E+003   0.3457999E+003
   0.3049651E+003   0.3740367E+003
   0.3565934E+003   0.4158520E+003
   0.4204081E+003   0.4555116E+003
   0.4809690E+003   0.4936682E+003
   0.5354647E+003   0.5421660E+003
   0.5960369E+003   0.6021802E+003
   0.6648284E+003   0.6672130E+003
   0.7072035E+003   0.7117073E+003
   0.7314008E+003   0.7413165E+003
   0.7757360E+003   0.7804759E+003
   0.8583151E+003   0.8505585E+003
   0.9702027E+003   0.9669445E+003
   0.1132699E+004   0.1122702E+004
   0.1265938E+004   0.1261679E+004
   0.1290324E+004   0.1306701E+004
   0.1230579E+004   0.1252870E+004
   0.1000809E+004   0.1067364E+004
   0.8815071E+003   0.9721114E+003
   0.7930074E+003   0.8921446E+003
   0.7365696E+003   0.8082816E+003
   0.7221459E+003   0.7532578E+003
   0.7368034E+003   0.7974442E+003
   0.8021244E+003   0.8851088E+003
   0.9150483E+003   0.1020169E+004
   0.9758784E+003   0.1088410E+004
   0.9901214E+003   0.1052697E+004
   0.9641158E+003   0.9378585E+003
   0.8951838E+003   0.8043411E+003
   0.7747746E+003   0.6799226E+003
   0.6168127E+003   0.5614138E+003
   0.4845385E+003   0.4631420E+003
   0.3587726E+003   0.3722106E+003
   0.2989754E+003   0.3394845E+003
   0.3239426E+003   0.3660145E+003
   0.3466613E+003   0.3819096E+003
   0.3612538E+003   0.3932401E+003
   0.3474453E+003   0.3695131E+003
   0.3063992E+003   0.3136423E+003
   0.2663584E+003   0.2939239E+003
   0.2528994E+003   0.3036845E+003
   0.2749808E+003   0.3419185E+003
   0.3257137E+003   0.3954831E+003
   0.3999603E+003   0.4600536E+003
   0.4757745E+003   0.5053886E+003
   0.5218953E+003   0.5339974E+003
   0.5662998E+003   0.5835069E+003
   0.6227347E+003   0.6414821E+003
   0.6647794E+003   0.6858596E+003
   0.7076867E+003   0.7320670E+003
   0.7711578E+003   0.7900296E+003
   0.8559047E+003   0.8611128E+003
   0.9635000E+003   0.9657051E+003
   0.1103812E+004   0.1086795E+004
   0.1205716E+004   0.1186740E+004
   0.1201394E+004   0.1204609E+004
   0.1122756E+004   0.1161179E+004
   0.8936903E+003   0.9771524E+003
   0.7982201E+003   0.9188692E+003
   0.7356236E+003   0.8632637E+003
   0.6898119E+003   0.7941841E+003
   0.6731554E+003   0.7593976E+003
   0.6883477E+003   0.8109370E+003
   0.7503056E+003   0.8891082E+003
   0.8721524E+003   0.1010578E+004
   0.9514345E+003   0.1051069E+004
   0.9809377E+003   0.1024132E+004
   0.9727102E+003   0.9517233E+003
   0.9021314E+003   0.8369897E+003
   0.7738492E+003   0.7042217E+003
   0.6177094E+003   0.5720502E+003
   0.4795572E+003   0.4669834E+003
   0.3711841E+003   0.3819325E+003
   0.3246398E+003   0.3412882E+003
   0.3633894E+003   0.3820794E+003
   0.4001826E+003   0.4211423E+003
   0.3990812E+003   0.4168344E+003
   0.3778244E+003   0.3848681E+003
   0.3342673E+003   0.3365536E+003
   0.2728544E+003   0.2769139E+003
   0.2499230E+003   0.2746173E+003
   0.2584000E+003   0.3096975E+003
   0.2912426E+003   0.3581033E+003
   0.3612666E+003   0.4390350E+003
   0.4523720E+003   0.5093017E+003
   0.5094555E+003   0.5370177E+003
   0.5542311E+003   0.5831417E+003
   0.6063953E+003   0.6385831E+003
   0.6419858E+003   0.6741246E+003
   0.6821055E+003   0.7147772E+003
   0.7419595E+003   0.7743540E+003
   0.8061733E+003   0.8359597E+003
   0.8856870E+003   0.9053698E+003
   0.9912938E+003   0.9853260E+003
   0.1072443E+004   0.1067189E+004
   0.1062354E+004   0.1089856E+004
   0.9967289E+003   0.1054798E+004
   0.8363335E+003   0.9346142E+003
   0.7692381E+003   0.9059371E+003
   0.7324386E+003   0.8581798E+003
   0.6946329E+003   0.7910201E+003
   0.6708090E+003   0.7555377E+003
   0.6814121E+003   0.7873251E+003
   0.7317785E+003   0.8404454E+003
   0.8398977E+003   0.9451901E+003
   0.9263779E+003   0.9945937E+003
   0.9728249E+003   0.1013224E+004
   0.9740336E+003   0.9796678E+003
   0.9092840E+003   0.8809241E+003
   0.7820363E+003   0.7408933E+003
   0.6295673E+003   0.6045825E+003
   0.4963374E+003   0.5029636E+003
   0.4048775E+003   0.4302560E+003
   0.3656612E+003   0.3866359E+003
   0.4058747E+003   0.4279946E+003
   0.4586534E+003   0.4796386E+003
   0.4492208E+003   0.4628877E+003
   0.4174675E+003   0.4209165E+003
   0.3714403E+003   0.3714766E+003
   0.2912507E+003   0.2966271E+003
   0.2564720E+003   0.2628489E+003
   0.2574386E+003   0.2859245E+003
   0.2782372E+003   0.3269160E+003
   0.3388556E+003   0.4123541E+003
   0.4349731E+003   0.5045149E+003
   0.5018364E+003   0.5420389E+003
   0.5432785E+003   0.5790335E+003
   0.5925722E+003   0.6311908E+003
   0.6206409E+003   0.6556157E+003
   0.6346478E+003   0.6590613E+003
   0.6771519E+003   0.7083478E+003
   0.7112090E+003   0.7561753E+003
   0.7589422E+003   0.7961506E+003
   0.8439818E+003   0.8645707E+003
   0.9216433E+003   0.9515751E+003
   0.9276938E+003   0.9988027E+003
   0.8999348E+003   0.9833320E+003
   0.8084946E+003   0.9015087E+003
   0.7843642E+003   0.9309139E+003
   0.7701430E+003   0.8999775E+003
   0.7466109E+003   0.8440150E+003
   0.7220903E+003   0.7953286E+003
   0.7078609E+003   0.7775691E+003
   0.7408080E+003   0.7984233E+003
   0.8206611E+003   0.8849977E+003
   0.8952542E+003   0.9431031E+003
   0.9510899E+003   0.9880855E+003
   0.9529891E+003   0.9737280E+003
   0.8836729E+003   0.8814112E+003
   0.7567084E+003   0.7385284E+003
   0.6155072E+003   0.6015040E+003
   0.4955584E+003   0.5073576E+003
   0.4209671E+003   0.4514955E+003
   0.3880040E+003   0.4167639E+003
   0.4155275E+003   0.4360775E+003
   0.4694810E+003   0.4837476E+003
   0.4563631E+003   0.4748484E+003
   0.4238927E+003   0.4315789E+003
   0.3853275E+003   0.3846253E+003
   0.3061804E+003   0.3130500E+003
   0.2681246E+003   0.2784688E+003
   0.2670834E+003   0.2802163E+003
   0.2816060E+003   0.3088797E+003
   0.3327489E+003   0.3891088E+003
   0.4220535E+003   0.4881188E+003
   0.4981588E+003   0.5409374E+003
   0.5410642E+003   0.5762189E+003
