 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.1095251E+004   0.1125378E+004
   0.1005866E+004   0.1034424E+004
   0.8940138E+003   0.9146390E+003
   0.8100241E+003   0.8244706E+003
   0.7678146E+003   0.7829957E+003
   0.7450438E+003   0.7728182E+003
   0.7696343E+003   0.7952583E+003
   0.8272072E+003   0.8881717E+003
   0.9010052E+003   0.9918146E+003
   0.9324296E+003   0.1008281E+004
   0.9326980E+003   0.9518158E+003
   0.9047877E+003   0.8431903E+003
   0.8199781E+003   0.7314176E+003
   0.6997050E+003   0.6356461E+003
   0.5807284E+003   0.5475981E+003
   0.4893183E+003   0.4867195E+003
   0.4099007E+003   0.4393516E+003
   0.3644914E+003   0.4191517E+003
   0.3556031E+003   0.4140380E+003
   0.3562949E+003   0.4185889E+003
   0.3387048E+003   0.4024271E+003
   0.3180637E+003   0.3815562E+003
   0.3075979E+003   0.3729299E+003
   0.3121474E+003   0.3874290E+003
   0.3278618E+003   0.4066290E+003
   0.3699076E+003   0.4438646E+003
   0.4308887E+003   0.4850953E+003
   0.4866868E+003   0.5146897E+003
   0.5400377E+003   0.5546115E+003
   0.6003984E+003   0.6123901E+003
   0.6618629E+003   0.6759841E+003
   0.7005512E+003   0.7184693E+003
   0.7326760E+003   0.7543697E+003
   0.7823630E+003   0.7969699E+003
   0.8453297E+003   0.8505324E+003
   0.9209227E+003   0.9220427E+003
   0.1015164E+004   0.1009586E+004
   0.1105724E+004   0.1105577E+004
   0.1142281E+004   0.1156776E+004
   0.1138229E+004   0.1173012E+004
   0.1007773E+004   0.1112758E+004
   0.9340803E+003   0.1059393E+004
   0.8480460E+003   0.9759338E+003
   0.7916943E+003   0.9030807E+003
   0.7765901E+003   0.8533161E+003
   0.7689001E+003   0.8622296E+003
   0.7992145E+003   0.9007492E+003
   0.8521132E+003   0.9647950E+003
   0.9131182E+003   0.1021581E+004
   0.9373652E+003   0.1007925E+004
   0.9385678E+003   0.9402433E+003
   0.9020811E+003   0.8356546E+003
   0.8018256E+003   0.7195492E+003
   0.6823937E+003   0.6278236E+003
   0.5677551E+003   0.5483405E+003
   0.4728498E+003   0.4870212E+003
   0.3955627E+003   0.4421822E+003
   0.3655458E+003   0.4286009E+003
   0.3631191E+003   0.4225399E+003
   0.3634345E+003   0.4187285E+003
   0.3450633E+003   0.3911440E+003
   0.3159721E+003   0.3528008E+003
   0.2903680E+003   0.3362508E+003
   0.2868658E+003   0.3462619E+003
   0.2993358E+003   0.3676947E+003
   0.3373586E+003   0.4121202E+003
   0.4009771E+003   0.4696257E+003
   0.4625537E+003   0.5052254E+003
