 # filt(alp*rho*Vrz/tfpF)    filt(alp*rho*Vrz)/filt(tfpF)
   0.9701557E+003   0.9623268E+003
   0.8487054E+003   0.8600935E+003
   0.6864810E+003   0.6971839E+003
   0.6028563E+003   0.6131909E+003
   0.5555470E+003   0.5573887E+003
   0.7867170E+003   0.7826155E+003
   0.9321965E+003   0.9409496E+003
   0.8326824E+003   0.8315633E+003
   0.1078991E+004   0.1160758E+004
   0.7303176E+003   0.7115322E+003
   0.5169533E+003   0.5076870E+003
   0.6018554E+003   0.5864429E+003
   0.5822764E+003   0.5659113E+003
   0.2664838E+003   0.2692602E+003
   0.2396278E+003   0.2480604E+003
   0.1880041E+003   0.2074958E+003
   0.2410421E+003   0.2625694E+003
   0.3329648E+003   0.3300309E+003
   0.3333120E+003   0.3321013E+003
   0.3441382E+003   0.3459000E+003
   0.3338400E+003   0.3344697E+003
   0.3272326E+003   0.3268102E+003
   0.2081343E+003   0.2069766E+003
   0.1484981E+003   0.1575486E+003
   0.2358414E+003   0.2623693E+003
   0.3660099E+003   0.3636998E+003
   0.4378554E+003   0.4375719E+003
   0.4752101E+003   0.4773705E+003
   0.6566656E+003   0.6568406E+003
   0.7714110E+003   0.7708196E+003
   0.8191202E+003   0.8099422E+003
   0.7829490E+003   0.7550612E+003
   0.7449658E+003   0.7161168E+003
   0.5313546E+003   0.5339662E+003
   0.6857898E+003   0.6877839E+003
   0.1171752E+004   0.1151390E+004
   0.1944571E+004   0.1970037E+004
   0.2285440E+004   0.2337546E+004
   0.1810892E+004   0.1788820E+004
   0.1169214E+004   0.1142851E+004
   0.6704423E+003   0.6600783E+003
   0.6817979E+003   0.6769424E+003
   0.6124370E+003   0.6147447E+003
   0.4783154E+003   0.4898338E+003
   0.2709792E+003   0.2928265E+003
   0.5283378E+003   0.5240855E+003
   0.9099741E+003   0.9086713E+003
   0.1048182E+004   0.1053601E+004
   0.1125659E+004   0.1193581E+004
   0.7099900E+003   0.6979963E+003
   0.4632029E+003   0.4494398E+003
   0.6361475E+003   0.6200269E+003
   0.6619306E+003   0.6164311E+003
   0.2982022E+003   0.2865927E+003
   0.2440744E+003   0.2436064E+003
   0.2650498E+003   0.2708044E+003
   0.2807511E+003   0.2764488E+003
   0.2782123E+003   0.2787202E+003
   0.3136169E+003   0.3188541E+003
   0.3697225E+003   0.3737631E+003
   0.3935000E+003   0.3950111E+003
   0.3688733E+003   0.3687197E+003
   0.2644417E+003   0.2643184E+003
   0.1574672E+003   0.1566730E+003
   0.1485179E+003   0.1628683E+003
   0.2811043E+003   0.3089699E+003
   0.3840593E+003   0.3815056E+003
   0.4863805E+003   0.4916234E+003
   0.6135139E+003   0.6112535E+003
   0.6111111E+003   0.6303097E+003
   0.4669606E+003   0.4844547E+003
   0.6401470E+003   0.6461216E+003
   0.7753970E+003   0.7779075E+003
   0.8080814E+003   0.8036782E+003
   0.1012026E+004   0.1001492E+004
   0.1134516E+004   0.1110162E+004
   0.1402285E+004   0.1386234E+004
   0.1756200E+004   0.1724948E+004
   0.1808917E+004   0.1816370E+004
   0.1068430E+004   0.1051024E+004
   0.5933263E+003   0.6000809E+003
   0.6603003E+003   0.6849981E+003
   0.6822540E+003   0.6907409E+003
   0.5867680E+003   0.6151698E+003
   0.6038626E+003   0.6129869E+003
   0.7612609E+003   0.7790102E+003
   0.9754724E+003   0.9901212E+003
   0.1224560E+004   0.1279252E+004
   0.1256292E+004   0.1273792E+004
   0.9793306E+003   0.9901578E+003
   0.7590277E+003   0.7563592E+003
   0.1061337E+004   0.1034307E+004
   0.9705395E+003   0.8399356E+003
   0.2988444E+003   0.2714590E+003
   0.1758517E+003   0.1758169E+003
   0.2590349E+003   0.2538293E+003
   0.2676027E+003   0.2706193E+003
   0.3206550E+003   0.3263539E+003
   0.3910863E+003   0.3928774E+003
   0.3633898E+003   0.3633969E+003
   0.3258672E+003   0.3264358E+003
   0.3335136E+003   0.3327291E+003
   0.2901117E+003   0.2904601E+003
   0.2104835E+003   0.2102007E+003
   0.1508724E+003   0.1497203E+003
   0.2700260E+003   0.2960541E+003
   0.3795331E+003   0.4064620E+003
   0.4571586E+003   0.4666738E+003
   0.5818016E+003   0.5803795E+003
   0.6443556E+003   0.6939077E+003
   0.3800872E+003   0.3794954E+003
   0.5407770E+003   0.5429813E+003
   0.6999415E+003   0.7164646E+003
   0.8830807E+003   0.9066028E+003
   0.9343003E+003   0.9220564E+003
   0.9277321E+003   0.9479318E+003
   0.1002958E+004   0.1028237E+004
   0.1220067E+004   0.1224691E+004
   0.1446019E+004   0.1441808E+004
   0.8186104E+003   0.8245166E+003
   0.8156821E+003   0.8529108E+003
   0.6793299E+003   0.7319986E+003
   0.8660626E+003   0.9826840E+003
   0.1027248E+004   0.1031885E+004
   0.7005833E+003   0.7094121E+003
   0.5457440E+003   0.5908199E+003
   0.5213559E+003   0.5758254E+003
   0.7715566E+003   0.7848336E+003
   0.1253239E+004   0.1256449E+004
   0.1325290E+004   0.1331274E+004
   0.1020620E+004   0.1026408E+004
   0.1299743E+004   0.1288824E+004
   0.9043689E+003   0.8210172E+003
   0.3099897E+003   0.3161712E+003
   0.2432782E+003   0.2375361E+003
   0.2854370E+003   0.2887387E+003
   0.3563779E+003   0.3633488E+003
   0.4418571E+003   0.4467264E+003
   0.4808407E+003   0.4896783E+003
   0.5555384E+003   0.5607664E+003
   0.3793346E+003   0.3742657E+003
   0.2708103E+003   0.2718804E+003
   0.2801514E+003   0.2814370E+003
   0.2820889E+003   0.2844472E+003
   0.2344395E+003   0.2356695E+003
   0.1979027E+003   0.1974094E+003
   0.2581905E+003   0.2798237E+003
   0.3634127E+003   0.3775594E+003
   0.5245137E+003   0.5531029E+003
   0.5571200E+003   0.5783478E+003
   0.3999205E+003   0.4074414E+003
   0.5799009E+003   0.5776601E+003
   0.6987745E+003   0.7004474E+003
   0.7920396E+003   0.7972832E+003
   0.6421262E+003   0.6528950E+003
   0.9229049E+003   0.9195469E+003
   0.1307295E+004   0.1306773E+004
   0.1645340E+004   0.1682626E+004
   0.1568669E+004   0.1601036E+004
   0.1022907E+004   0.1010674E+004
   0.8205512E+003   0.9210695E+003
   0.7576956E+003   0.8231717E+003
   0.7328473E+003   0.7869142E+003
   0.7933758E+003   0.7776137E+003
   0.7269836E+003   0.7358846E+003
   0.4885200E+003   0.5137046E+003
   0.4126633E+003   0.4573899E+003
   0.3853294E+003   0.4048278E+003
   0.7349703E+003   0.7260268E+003
   0.1426800E+004   0.1438319E+004
   0.1242800E+004   0.1272857E+004
   0.1154945E+004   0.1174909E+004
   0.6833427E+003   0.6787220E+003
   0.4725795E+003   0.4704108E+003
   0.3845906E+003   0.3855421E+003
   0.3379894E+003   0.3450573E+003
   0.4375719E+003   0.4373062E+003
   0.5203822E+003   0.5226411E+003
   0.4968004E+003   0.4972286E+003
   0.7296301E+003   0.7512715E+003
   0.6415498E+003   0.6243166E+003
   0.2893007E+003   0.2899676E+003
   0.2843489E+003   0.2842256E+003
   0.2927098E+003   0.2928254E+003
   0.2647387E+003   0.2654889E+003
   0.2149144E+003   0.2159105E+003
   0.1654746E+003   0.1675929E+003
   0.2994369E+003   0.3023497E+003
   0.5206552E+003   0.5350854E+003
   0.7510672E+003   0.7587206E+003
   0.4911320E+003   0.5127378E+003
   0.5659121E+003   0.5613860E+003
   0.7196458E+003   0.7223082E+003
   0.6172470E+003   0.6150324E+003
   0.4432549E+003   0.4544181E+003
   0.5785960E+003   0.5884409E+003
   0.8283420E+003   0.8251794E+003
   0.9716225E+003   0.9506667E+003
   0.9735494E+003   0.9307102E+003
   0.8422800E+003   0.8982512E+003
   0.9655085E+003   0.1139614E+004
   0.9201956E+003   0.9415194E+003
   0.8990369E+003   0.9629933E+003
   0.7961467E+003   0.8569888E+003
   0.7382485E+003   0.7227911E+003
   0.7604962E+003   0.8001959E+003
   0.4825326E+003   0.4911076E+003
   0.4920265E+003   0.4763095E+003
   0.9256269E+003   0.9077490E+003
   0.1090194E+004   0.1092443E+004
   0.1186344E+004   0.1208506E+004
   0.9889860E+003   0.1010267E+004
   0.6413541E+003   0.6425132E+003
   0.5500839E+003   0.5386619E+003
   0.3992529E+003   0.4084058E+003
   0.3389685E+003   0.3487080E+003
   0.3511236E+003   0.3533297E+003
   0.4143288E+003   0.4141507E+003
   0.4415799E+003   0.4426754E+003
   0.5685046E+003   0.5723082E+003
   0.6657393E+003   0.6683999E+003
   0.3211369E+003   0.3210770E+003
   0.2896697E+003   0.2899992E+003
   0.2890062E+003   0.2917068E+003
   0.2580790E+003   0.2614215E+003
   0.2394572E+003   0.2418881E+003
   0.2689047E+003   0.2740486E+003
   0.3835533E+003   0.3856895E+003
   0.5166868E+003   0.5226374E+003
   0.7418429E+003   0.7456480E+003
   0.4525833E+003   0.4691867E+003
   0.4443326E+003   0.4400555E+003
   0.6507893E+003   0.6508136E+003
   0.6481429E+003   0.6610288E+003
   0.5493000E+003   0.5602559E+003
   0.4871627E+003   0.4882742E+003
   0.4581065E+003   0.4635839E+003
   0.5077964E+003   0.5135761E+003
   0.6622323E+003   0.6984289E+003
   0.6763328E+003   0.7539275E+003
   0.9079231E+003   0.9666117E+003
   0.1059765E+004   0.1046542E+004
   0.8593669E+003   0.8517497E+003
   0.1005801E+004   0.1109171E+004
   0.7857517E+003   0.7849276E+003
   0.9542051E+003   0.1000426E+004
   0.5673657E+003   0.5654920E+003
   0.7045936E+003   0.6463162E+003
   0.1389551E+004   0.1345513E+004
   0.1067736E+004   0.1067929E+004
   0.8993273E+003   0.8984202E+003
   0.8194902E+003   0.8210145E+003
   0.6345849E+003   0.6317344E+003
   0.4680815E+003   0.4703535E+003
   0.3922640E+003   0.4141543E+003
   0.4764804E+003   0.4965469E+003
   0.4762116E+003   0.4662864E+003
   0.3044575E+003   0.2997046E+003
   0.2594657E+003   0.2580928E+003
   0.3704169E+003   0.3712415E+003
   0.5167148E+003   0.5288707E+003
   0.3452029E+003   0.3438453E+003
   0.3168833E+003   0.3173458E+003
   0.3222454E+003   0.3246504E+003
   0.3244566E+003   0.3283948E+003
   0.2980629E+003   0.3018513E+003
   0.3249088E+003   0.3286184E+003
   0.4702489E+003   0.5065002E+003
   0.5837602E+003   0.6000464E+003
   0.7466316E+003   0.7316895E+003
   0.6285438E+003   0.6285720E+003
   0.5153763E+003   0.5370588E+003
   0.5929006E+003   0.6106112E+003
   0.6339739E+003   0.6428469E+003
   0.7412254E+003   0.7493724E+003
   0.7727460E+003   0.7918979E+003
   0.7099578E+003   0.7599385E+003
   0.8003374E+003   0.8519990E+003
   0.6714699E+003   0.6783858E+003
   0.6367162E+003   0.6928533E+003
   0.7395054E+003   0.7579621E+003
   0.9705350E+003   0.1009462E+004
   0.7550681E+003   0.7624710E+003
   0.1154985E+004   0.1162199E+004
   0.9232658E+003   0.9320544E+003
   0.7427166E+003   0.7374031E+003
   0.3592625E+003   0.3742790E+003
   0.4962615E+003   0.4646218E+003
   0.1258364E+004   0.1173641E+004
   0.1324453E+004   0.1337067E+004
   0.8039907E+003   0.8118799E+003
   0.6923605E+003   0.6997563E+003
   0.4715020E+003   0.4737142E+003
   0.3072586E+003   0.3185509E+003
   0.3333756E+003   0.3321551E+003
   0.4553498E+003   0.4549026E+003
   0.6036293E+003   0.6203406E+003
   0.6342487E+003   0.6400850E+003
   0.4012121E+003   0.3904777E+003
   0.3966174E+003   0.4048823E+003
   0.4827683E+003   0.4896256E+003
   0.3802259E+003   0.3770377E+003
   0.3786592E+003   0.3813094E+003
   0.3807365E+003   0.3906291E+003
   0.4058959E+003   0.4134258E+003
   0.4131287E+003   0.4223707E+003
   0.4744468E+003   0.5000280E+003
   0.5532261E+003   0.5594289E+003
   0.5122063E+003   0.5125192E+003
   0.5986459E+003   0.5940433E+003
   0.6937464E+003   0.6887933E+003
   0.6692469E+003   0.6699269E+003
   0.6932683E+003   0.6979347E+003
   0.7762169E+003   0.7803119E+003
   0.1036505E+004   0.1046890E+004
   0.1150973E+004   0.1180905E+004
   0.1006447E+004   0.9980059E+003
   0.7448509E+003   0.7193338E+003
   0.6341651E+003   0.6463708E+003
   0.7705169E+003   0.7903406E+003
   0.7309315E+003   0.8338342E+003
   0.7423336E+003   0.7812737E+003
   0.7621416E+003   0.7661874E+003
   0.8135578E+003   0.8117340E+003
   0.7131151E+003   0.7095180E+003
   0.4525620E+003   0.4575851E+003
   0.3009157E+003   0.3015545E+003
   0.2898486E+003   0.2896386E+003
   0.5463163E+003   0.5227658E+003
   0.9112548E+003   0.8882482E+003
   0.7380989E+003   0.7317897E+003
   0.5111482E+003   0.5193790E+003
   0.3757967E+003   0.3875245E+003
   0.5710422E+003   0.5514872E+003
   0.8357100E+003   0.8514202E+003
   0.8927513E+003   0.9428349E+003
   0.7900552E+003   0.8461302E+003
   0.7241727E+003   0.7486168E+003
   0.6450335E+003   0.6511071E+003
