 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.3934652E+002  -0.3531320E+002
  -0.1320109E+003  -0.1322054E+003
  -0.2003601E+003  -0.1978987E+003
  -0.2418071E+003  -0.2402914E+003
  -0.2750291E+003  -0.2726397E+003
  -0.3175931E+003  -0.3155806E+003
  -0.3632610E+003  -0.3596235E+003
  -0.4035956E+003  -0.3986670E+003
  -0.4294815E+003  -0.4282033E+003
  -0.3772136E+003  -0.3799990E+003
  -0.2706954E+003  -0.2702505E+003
  -0.1422047E+003  -0.1421101E+003
  -0.6878785E+002  -0.7051037E+002
  -0.3224993E+002  -0.3346684E+002
  -0.3128670E+002  -0.3397201E+002
  -0.4112329E+002  -0.4402367E+002
  -0.5407930E+002  -0.5407796E+002
  -0.7265104E+002  -0.7126794E+002
  -0.8727123E+002  -0.8555802E+002
  -0.5687360E+002  -0.5498972E+002
  -0.2060610E+001  -0.3770469E+001
   0.7028769E+002   0.5594938E+002
   0.1816492E+003   0.1412268E+003
   0.3052288E+003   0.2532702E+003
   0.3753014E+003   0.3377013E+003
   0.3618109E+003   0.3574149E+003
   0.3068514E+003   0.3166784E+003
   0.2085641E+003   0.2182933E+003
   0.1292565E+003   0.1327076E+003
   0.6292173E+002   0.6823306E+002
   0.3547267E+002   0.4193577E+002
   0.2139465E+001   0.6203840E+001
  -0.4538302E+001  -0.3053192E+001
  -0.9479481E+001  -0.7605102E+001
  -0.2527245E+002  -0.2357321E+002
  -0.3866495E+002  -0.3832267E+002
  -0.2937100E+002  -0.2881211E+002
   0.1461705E+001   0.2318287E+001
   0.3402336E+002   0.3670265E+002
   0.2452780E+002   0.3369914E+002
   0.1324039E+002   0.1922286E+002
  -0.4469678E+002  -0.4435094E+002
  -0.1160731E+003  -0.1163923E+003
  -0.1763758E+003  -0.1740101E+003
  -0.2787540E+003  -0.2672031E+003
  -0.3735670E+003  -0.3519439E+003
  -0.3943150E+003  -0.3784291E+003
  -0.3498317E+003  -0.3454927E+003
  -0.2926728E+003  -0.2959061E+003
  -0.2385766E+003  -0.2420015E+003
  -0.1601139E+003  -0.1603409E+003
  -0.7457647E+002  -0.7478651E+002
  -0.2399561E+002  -0.2638939E+002
  -0.2138603E+002  -0.2504336E+002
  -0.4822465E+002  -0.5363587E+002
  -0.6460017E+002  -0.6706947E+002
  -0.7043195E+002  -0.7093263E+002
  -0.8587960E+002  -0.8467905E+002
  -0.8039096E+002  -0.7943562E+002
  -0.3820414E+002  -0.3844569E+002
   0.4724845E+002   0.4257470E+002
   0.1570807E+003   0.1397714E+003
   0.2760713E+003   0.2402806E+003
   0.3512105E+003   0.3102470E+003
   0.3530294E+003   0.3239490E+003
   0.3214785E+003   0.3127132E+003
   0.2999890E+003   0.3013677E+003
   0.2560103E+003   0.2643596E+003
   0.2120074E+003   0.2180705E+003
   0.1576067E+003   0.1660945E+003
   0.1598349E+003   0.1731446E+003
   0.1799988E+003   0.1979972E+003
   0.2015372E+003   0.2039972E+003
   0.1771017E+003   0.1779680E+003
   0.1240619E+003   0.1322096E+003
   0.8187587E+002   0.8970212E+002
   0.7124290E+002   0.7570476E+002
   0.7708014E+002   0.7831660E+002
   0.7701677E+002   0.7704736E+002
   0.6508148E+002   0.6992749E+002
   0.7732459E+002   0.7890646E+002
   0.4894135E+002   0.4995391E+002
   0.7109451E+001   0.6708636E+001
  -0.8249007E+002  -0.7256083E+002
  -0.2918664E+003  -0.2346245E+003
  -0.4807274E+003  -0.3939177E+003
  -0.4803757E+003  -0.4134790E+003
  -0.2932304E+003  -0.2741125E+003
  -0.1110206E+003  -0.1119928E+003
  -0.3521775E+002  -0.3630150E+002
  -0.1748787E+002  -0.2015476E+002
  -0.3619467E+002  -0.3846533E+002
  -0.6540783E+002  -0.6831192E+002
  -0.1049612E+003  -0.1079700E+003
  -0.1265757E+003  -0.1283492E+003
  -0.1164317E+003  -0.1162568E+003
  -0.1087999E+003  -0.1080688E+003
  -0.1114921E+003  -0.1093434E+003
  -0.9172672E+002  -0.9081846E+002
  -0.3959329E+002  -0.3948174E+002
   0.5118016E+002   0.4746826E+002
   0.1287018E+003   0.1153331E+003
   0.1979531E+003   0.1704725E+003
   0.2293841E+003   0.1997771E+003
   0.2152340E+003   0.1983848E+003
   0.1909659E+003   0.1883183E+003
   0.2001099E+003   0.2029140E+003
   0.2417076E+003   0.2461121E+003
   0.2807435E+003   0.2849757E+003
   0.3096591E+003   0.3149336E+003
   0.3432256E+003   0.3491805E+003
   0.3617747E+003   0.3754337E+003
   0.3560799E+003   0.3548980E+003
   0.3200714E+003   0.3151781E+003
   0.2863603E+003   0.2896857E+003
   0.2471289E+003   0.2585762E+003
   0.1954468E+003   0.2016965E+003
   0.1421057E+003   0.1423293E+003
   0.1025301E+003   0.1031849E+003
   0.8561817E+002   0.8721074E+002
   0.1238840E+003   0.1288453E+003
   0.8842487E+002   0.9269830E+002
   0.2347762E+002   0.2482266E+002
  -0.1138813E+003  -0.9781890E+002
  -0.3726603E+003  -0.2867787E+003
  -0.5856166E+003  -0.4713702E+003
  -0.5787868E+003  -0.4854030E+003
  -0.3365169E+003  -0.3001099E+003
  -0.8369510E+002  -0.8044788E+002
   0.1036490E+002   0.7635220E+001
  -0.2419961E+002  -0.2726099E+002
  -0.1115569E+003  -0.1112624E+003
  -0.1721057E+003  -0.1721909E+003
  -0.1965239E+003  -0.1967136E+003
  -0.1794446E+003  -0.1808623E+003
  -0.1497293E+003  -0.1521963E+003
  -0.1364719E+003  -0.1377940E+003
  -0.1243322E+003  -0.1240659E+003
  -0.9169011E+002  -0.9177447E+002
  -0.4188564E+002  -0.4183076E+002
   0.1713515E+002   0.1292279E+002
   0.3860002E+002   0.2811922E+002
   0.2954134E+002   0.1847021E+002
   0.8601270E+001   0.3087007E+001
   0.1483860E+002   0.1500441E+002
   0.3926290E+002   0.4083285E+002
   0.9543881E+002   0.9974202E+002
   0.1850887E+003   0.1867041E+003
   0.3038331E+003   0.3060661E+003
   0.4109245E+003   0.4115817E+003
   0.4666564E+003   0.4674084E+003
