 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.3489167E+002  -0.2923614E+002
  -0.1619951E+003  -0.1597195E+003
  -0.2403066E+003  -0.2361809E+003
  -0.2841178E+003  -0.2804726E+003
  -0.3191249E+003  -0.3136743E+003
  -0.3634960E+003  -0.3601264E+003
  -0.4211077E+003  -0.4148438E+003
  -0.4838361E+003  -0.4774962E+003
  -0.5290851E+003  -0.5263511E+003
  -0.4698238E+003  -0.4711237E+003
  -0.3121627E+003  -0.3097215E+003
  -0.1523816E+003  -0.1521522E+003
  -0.5793964E+002  -0.5903285E+002
  -0.9151694E+001  -0.1015007E+002
  -0.1316687E+002  -0.1491418E+002
  -0.3479364E+002  -0.3671960E+002
  -0.5047504E+002  -0.5023201E+002
  -0.6848196E+002  -0.6737450E+002
  -0.8242480E+002  -0.8059723E+002
  -0.4012279E+002  -0.3908951E+002
   0.3534057E+002   0.3349611E+002
   0.1047141E+003   0.8841212E+002
   0.2118021E+003   0.1710465E+003
   0.3560766E+003   0.2952530E+003
   0.4313018E+003   0.3881731E+003
   0.4072023E+003   0.4041999E+003
   0.3339694E+003   0.3468602E+003
   0.2109635E+003   0.2174770E+003
   0.9392641E+002   0.9842333E+002
   0.3267849E+002   0.3910965E+002
   0.2027811E+001   0.6958007E+001
  -0.3301414E+002  -0.3282341E+002
  -0.1896222E+002  -0.1792467E+002
  -0.1440915E+002  -0.1291127E+002
  -0.2866594E+002  -0.2736576E+002
  -0.4665453E+002  -0.4671952E+002
  -0.4021347E+002  -0.3989651E+002
   0.1383040E+000   0.6215778E+000
   0.3972764E+002   0.4237219E+002
   0.4630444E+002   0.5497421E+002
   0.1942849E+002   0.2514318E+002
  -0.4765552E+002  -0.4695870E+002
  -0.9976146E+002  -0.1001862E+003
  -0.1538187E+003  -0.1506751E+003
  -0.2476161E+003  -0.2400748E+003
  -0.3204682E+003  -0.3079386E+003
  -0.3242383E+003  -0.3188695E+003
  -0.2986645E+003  -0.2979214E+003
  -0.3042681E+003  -0.3083700E+003
  -0.2484241E+003  -0.2518296E+003
  -0.1505953E+003  -0.1503430E+003
  -0.5734188E+002  -0.5747578E+002
   0.6613038E+001   0.5168249E+001
  -0.8170968E+001  -0.1087753E+002
  -0.4476247E+002  -0.4802547E+002
  -0.5819086E+002  -0.5920745E+002
  -0.6174657E+002  -0.6247616E+002
  -0.7558875E+002  -0.7500902E+002
  -0.8373665E+002  -0.8277981E+002
  -0.3920868E+002  -0.3907842E+002
   0.5021828E+002   0.4855668E+002
   0.1728630E+003   0.1589637E+003
   0.3338150E+003   0.2973217E+003
   0.4380718E+003   0.3878397E+003
   0.4146653E+003   0.3797804E+003
   0.3381068E+003   0.3285322E+003
   0.3104087E+003   0.3119777E+003
   0.2680774E+003   0.2765609E+003
   0.2014825E+003   0.2098399E+003
   0.1297963E+003   0.1442851E+003
   0.1313116E+003   0.1510177E+003
   0.1868036E+003   0.2064431E+003
   0.2160632E+003   0.2150899E+003
   0.1718083E+003   0.1715242E+003
   0.1029854E+003   0.1110541E+003
   0.4274692E+002   0.4905770E+002
   0.2394811E+002   0.2679879E+002
   0.4818905E+002   0.4965218E+002
   0.6466862E+002   0.6503770E+002
   0.5693258E+002   0.5796037E+002
   0.7398037E+002   0.7473124E+002
   0.6213431E+002   0.6305793E+002
