 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.1842994E+002  -0.1563292E+002
  -0.5911571E+002  -0.5934442E+002
  -0.1109905E+003  -0.1115954E+003
  -0.1715960E+003  -0.1682459E+003
  -0.2167481E+003  -0.2125176E+003
  -0.2412984E+003  -0.2372679E+003
  -0.2530795E+003  -0.2487045E+003
  -0.2527152E+003  -0.2481478E+003
  -0.2293992E+003  -0.2283304E+003
  -0.1914475E+003  -0.1933867E+003
  -0.1578831E+003  -0.1612755E+003
  -0.1352952E+003  -0.1399063E+003
  -0.1161097E+003  -0.1195222E+003
  -0.9753931E+002  -0.1024333E+003
  -0.8688260E+002  -0.9378381E+002
  -0.9276613E+002  -0.1006223E+003
  -0.1035057E+003  -0.1076176E+003
  -0.1049977E+003  -0.1089510E+003
  -0.9928005E+002  -0.1024134E+003
  -0.8185030E+002  -0.8600768E+002
  -0.4189005E+002  -0.4997508E+002
   0.1951360E+002   0.7492703E+001
   0.8462269E+002   0.7113430E+002
   0.1421957E+003   0.1268254E+003
   0.1829964E+003   0.1689102E+003
   0.2005525E+003   0.1898200E+003
   0.1950498E+003   0.1914875E+003
   0.1779075E+003   0.1783388E+003
   0.1484939E+003   0.1520120E+003
   0.1186160E+003   0.1257471E+003
   0.9598542E+002   0.1053688E+003
   0.7703742E+002   0.8767909E+002
   0.5856531E+002   0.6900688E+002
   0.4927538E+002   0.5692191E+002
   0.4638033E+002   0.4998032E+002
   0.4505368E+002   0.4713666E+002
   0.4540032E+002   0.4788058E+002
   0.4882637E+002   0.5431128E+002
   0.3924680E+002   0.4868397E+002
   0.1587798E+002   0.2243491E+002
   0.1491288E+002   0.1901810E+002
  -0.3190129E+002  -0.3053962E+002
  -0.1039727E+003  -0.1006380E+003
  -0.1928978E+003  -0.1804561E+003
  -0.2626673E+003  -0.2455278E+003
  -0.3021642E+003  -0.2841173E+003
  -0.3164090E+003  -0.2987912E+003
  -0.3057796E+003  -0.2898081E+003
  -0.2580683E+003  -0.2510060E+003
  -0.1998492E+003  -0.1995613E+003
  -0.1570426E+003  -0.1595222E+003
  -0.1347789E+003  -0.1396141E+003
  -0.1202596E+003  -0.1252590E+003
  -0.1075162E+003  -0.1142278E+003
  -0.1032787E+003  -0.1122531E+003
  -0.1041110E+003  -0.1127667E+003
  -0.1017338E+003  -0.1034342E+003
  -0.9287766E+002  -0.9150544E+002
  -0.7656646E+002  -0.7631137E+002
  -0.5181665E+002  -0.5594011E+002
  -0.1474713E+002  -0.2383110E+002
   0.3732945E+002   0.2324309E+002
   0.9272188E+002   0.7789789E+002
   0.1407114E+003   0.1257921E+003
   0.1756656E+003   0.1624118E+003
   0.1978866E+003   0.1895254E+003
   0.2042932E+003   0.2040615E+003
   0.2058402E+003   0.2077192E+003
   0.2004020E+003   0.2020142E+003
   0.1989157E+003   0.2011468E+003
   0.1995228E+003   0.2046670E+003
   0.2018294E+003   0.2067902E+003
   0.1918647E+003   0.1974276E+003
   0.1801658E+003   0.1847290E+003
   0.1614398E+003   0.1635442E+003
   0.1387005E+003   0.1395511E+003
   0.1185023E+003   0.1197816E+003
   0.1049491E+003   0.1096271E+003
   0.8422480E+002   0.9412161E+002
   0.5370595E+002   0.6155743E+002
   0.6187274E+002   0.6687295E+002
   0.7341830E+001   0.1065895E+002
  -0.7685087E+002  -0.7005083E+002
  -0.1824810E+003  -0.1641870E+003
  -0.2634499E+003  -0.2394834E+003
  -0.3155272E+003  -0.2904108E+003
  -0.3338823E+003  -0.3084367E+003
  -0.3160257E+003  -0.2919794E+003
  -0.2631938E+003  -0.2505669E+003
  -0.2046274E+003  -0.2006222E+003
  -0.1622136E+003  -0.1621809E+003
  -0.1400385E+003  -0.1445840E+003
  -0.1265688E+003  -0.1336733E+003
