# ~alp d~p/dx   Phi_p_sgs,x
  -0.1245902E+002  -0.1245043E+002
  -0.6845092E+002  -0.1644372E+002
   0.2145600E+000  -0.5272813E+001
  -0.2981420E+002  -0.6607026E+001
  -0.3736284E+002  -0.1035092E+002
  -0.8517771E+001  -0.2051888E+001
  -0.1599071E+001  -0.6045226E-001
  -0.2904469E+002  -0.1159325E+002
  -0.6028418E+001  -0.8011194E+001
  -0.2164178E+002  -0.9538730E+001
  -0.1692467E+002  -0.3963252E+001
  -0.3150114E+001  -0.7398334E-001
  -0.6451443E+000   0.1005733E+000
  -0.1361547E+002   0.2809413E+001
  -0.2766512E+003   0.3666907E+002
   0.4704383E+003   0.1166409E+003
   0.7733058E+003   0.4710918E+003
   0.9050706E+002   0.1269828E+003
   0.6199090E+001   0.7020029E+001
  -0.8303602E+000   0.2849984E+000
  -0.1592032E+001  -0.1590892E-002
  -0.2428737E+001   0.2430903E-001
  -0.2115296E+001   0.3657380E-002
  -0.3846511E+001  -0.1344575E+000
  -0.4349283E+001   0.3243322E+000
  -0.3327591E+001   0.1180901E+000
  -0.2726116E+001  -0.1817539E+000
   0.1474909E+001  -0.1524662E+000
   0.4010309E+001  -0.1226533E+001
   0.4596496E+000  -0.9815327E+000
  -0.1173761E+001  -0.6961535E-001
  -0.2012253E+001  -0.1452173E+001
  -0.1637553E+001  -0.1101605E+001
   0.2967308E+000  -0.9585534E-001
   0.2316708E+001   0.2064690E+000
   0.6037796E+001   0.2034255E+000
   0.2324775E+001   0.3881193E+000
   0.5116154E+000  -0.1385086E-001
   0.1176526E+001   0.8962555E-001
   0.3264191E+001  -0.5982340E+000
   0.1793137E+001  -0.6776074E+001
  -0.8765138E+002  -0.1858274E+002
  -0.4231544E+002  -0.1376661E+002
  -0.3108983E+002  -0.1412037E+000
  -0.5428586E+001   0.7572828E+000
   0.1755075E+001   0.8592356E+000
  -0.3416812E+000   0.6780558E+000
  -0.8823127E+001  -0.9892539E+001
  -0.3739521E+002  -0.9711069E+001
  -0.1095996E+002  -0.1478000E+001
  -0.9498917E+001  -0.2685200E+001
   0.4403931E+000   0.2595536E+000
   0.1011776E+001  -0.4241985E-001
  -0.3714619E+002   0.1118878E+002
  -0.6149666E+003  -0.2624608E+002
  -0.5448723E+003   0.1144869E+002
   0.1188540E+004   0.1143126E+003
   0.5828318E+003   0.2126547E+003
   0.1254972E+003   0.4325744E+002
   0.1271618E+002   0.2726135E+002
  -0.2214781E+001   0.9526271E+000
  -0.2952421E+001  -0.3565608E-001
  -0.3168581E+001  -0.4486301E-001
  -0.5448092E+001   0.1210884E+000
  -0.2733322E+001   0.3081081E+000
  -0.2686109E+001  -0.7049990E-001
  -0.1622246E+001  -0.4076466E+000
   0.1781276E+001  -0.1202886E+000
   0.4628295E+001  -0.6808052E+001
  -0.1559260E+002  -0.6478421E+001
   0.2695272E+000  -0.1498300E+001
   0.4341169E+000  -0.4714705E+000
   0.4440304E+001   0.2612683E+001
   0.8377605E-001   0.1467268E+000
   0.8254920E+000   0.6716065E-001
   0.2676112E+001   0.2404768E+000
   0.4745588E+001   0.4405307E+000
   0.2635611E+000   0.5175143E+000
   0.4551612E+000   0.8548263E-001
   0.1780927E+001  -0.1126963E+000
   0.1295019E+002  -0.2175644E+001
  -0.7326521E+002   0.5684087E+000
  -0.6559092E+002  -0.2999364E+001
  -0.3407591E+002  -0.4726972E+001
  -0.1795585E+002  -0.1917019E+001
  -0.3239736E+001  -0.1665517E+000
  -0.3670390E+001   0.1436947E+000
  -0.1037257E+001  -0.2482877E+000
  -0.3504859E+002  -0.1530611E+002
  -0.1167531E+002  -0.1724038E+001
  -0.3186722E+001  -0.6153300E+001
   0.5764093E+001  -0.3446711E+000
   0.5438887E+000  -0.5426537E+001
  -0.2439970E+003  -0.8744181E+002
  -0.4655524E+003  -0.1093444E+002
  -0.2905201E+003   0.1466854E+002
   0.8139071E+003   0.5197349E+002
   0.2034435E+003   0.1037777E+003
   0.1244223E+003   0.2268187E+002
   0.2381670E+003   0.5841216E+002
   0.2889044E+002   0.3524878E+002
  -0.5097362E+001   0.4770143E+001
  -0.8432253E+001   0.5630725E+001
  -0.9332621E+001   0.4788060E+000
  -0.1750366E+002   0.2712575E+001
  -0.1811175E+002   0.4160260E+001
   0.2289227E+001   0.1233879E+001
   0.1609246E+002  -0.7790564E+001
  -0.1955886E+002  -0.1657163E+002
  -0.3925483E+002  -0.7657921E+001
   0.1669368E+001  -0.2680305E+001
   0.8361393E+000   0.2997805E+000
   0.3300886E+002   0.1809866E+002
   0.6071216E+000   0.6308053E+001
  -0.1388377E+001   0.4305404E+000
   0.4367213E+000   0.9241131E-001
   0.2664399E+001   0.4754954E+000
   0.2393169E+001   0.1272686E+001
  -0.5157950E+000   0.1193206E+000
   0.4802622E+000   0.6498911E+000
   0.4915114E+002   0.8043399E+001
  -0.1240708E+002   0.7621639E+001
  -0.2687613E+002   0.2258593E+001
  -0.8294649E+001  -0.3624812E+000
  -0.1752951E+002  -0.8466826E+000
  -0.2007485E+002   0.4552383E+000
  -0.8287529E+001  -0.1395321E+000
   0.1412831E+001   0.3663183E+000
  -0.2910047E+002  -0.8854234E+001
  -0.5199989E+002  -0.1482018E+001
  -0.5302312E+001  -0.1606329E+002
   0.1202625E+002  -0.3324603E+001
  -0.6122247E+001  -0.1169162E+002
  -0.2432787E+003  -0.1038673E+003
  -0.3438272E+003  -0.4205067E+002
   0.3794584E+003   0.5566801E+002
   0.2415724E+003   0.1202126E+003
  -0.1316898E+002  -0.4535284E+002
   0.7160587E+001  -0.2052650E+001
   0.2044778E+003   0.4762953E+002
   0.1376211E+003   0.4453005E+002
   0.1496357E+002   0.8326737E+000
   0.6705827E+001   0.1316012E+001
  -0.9577912E+001   0.2480318E+001
   0.1258740E+002   0.3480654E+002
   0.1945642E+002   0.1289521E+002
   0.1411210E+002  -0.2408153E+001
   0.2133950E+002  -0.3161345E+001
  -0.7889847E+001  -0.5655293E+001
  -0.7988152E+002  -0.1558703E+002
  -0.1634134E+002  -0.2374928E+002
  -0.1266616E+001  -0.1790656E+000
   0.2679638E+002   0.2170535E+002
   0.2510918E+002   0.1555442E+002
  -0.2763683E+001   0.3118863E+000
  -0.1470412E+001   0.1155583E+000
  -0.2509661E+000   0.3252283E+000
   0.2694706E+001   0.2096832E+001
  -0.2800756E-001   0.9195657E+001
   0.5241019E-001   0.7642888E+001
   0.8970896E+002   0.2051011E+001
   0.7734189E+001   0.1684823E+002
  -0.1132810E+002   0.1397405E+001
  -0.8004937E+001   0.3946352E+000
  -0.4386768E+001  -0.1774820E+000
  -0.6061083E+001  -0.6695541E+000
  -0.2875905E+001  -0.1545196E+000
  -0.2577454E+000   0.1061288E+001
  -0.5195990E+001  -0.4478124E+001
  -0.1697245E+002  -0.4409455E+001
  -0.1624658E+002  -0.4087751E+001
   0.9824238E+000  -0.7494922E+000
  -0.5670672E+002  -0.2370477E+002
  -0.1388691E+003  -0.1377817E+002
  -0.8164888E+002   0.1606289E+002
   0.7793225E+002   0.2172984E+002
   0.9261558E+002   0.5585800E+002
   0.6142824E+001  -0.7233374E+001
  -0.5604456E+001   0.6742065E+000
   0.4325796E+002   0.2887755E+002
   0.1076794E+003   0.1959307E+002
   0.1668060E+002  -0.6826676E+000
   0.7522244E+001   0.1904454E+000
  -0.2011772E+001   0.1747401E+000
   0.8975438E+002   0.9525899E+002
   0.5332060E+002   0.7063934E+002
   0.6026746E+001  -0.7254472E+000
   0.2955446E+002   0.2060697E+001
