# ~alp d~p/dx   Phi_p_sgs,x
  -0.1933716E+002  -0.2948046E+002
  -0.3739360E+002  -0.2487463E+002
  -0.2297509E+002  -0.1428712E+002
  -0.2901821E+002  -0.1445065E+002
  -0.2799069E+002  -0.1375294E+002
  -0.9210182E+001  -0.5660075E+001
  -0.3089345E+001  -0.1446232E+001
  -0.9388148E+001  -0.5696198E+001
  -0.1576008E+002  -0.5289250E+001
  -0.1800037E+002  -0.7741077E+001
  -0.1534813E+002  -0.7763900E+001
  -0.2857338E+001  -0.7451391E+000
  -0.1835436E+001   0.1065999E+001
  -0.2374761E+002   0.8028133E+001
  -0.8874150E+002   0.4939688E+002
   0.1503770E+003   0.1743156E+003
   0.4140226E+003   0.3143271E+003
   0.2046080E+003   0.2857782E+003
   0.3142135E+002   0.7485113E+002
   0.1118246E+001   0.1464595E+002
  -0.1487869E+001   0.8680375E+000
  -0.2049324E+001   0.1456320E-001
  -0.2458042E+001  -0.8423185E-001
  -0.3383257E+001  -0.5687169E-001
  -0.4182414E+001   0.2424042E+000
  -0.4539829E+001   0.4529144E-001
  -0.2144210E+001  -0.8985502E+000
   0.1412755E+001  -0.8648027E+000
   0.3906920E+001  -0.2851923E+001
   0.2788764E+001  -0.3479451E+001
  -0.9328397E+000  -0.1222619E+001
  -0.1201644E+001  -0.7691524E+000
  -0.2566815E+000  -0.5148784E+000
   0.4362584E+000  -0.1147438E+000
   0.2021718E+001   0.1193910E+000
   0.3544282E+001   0.1442466E+000
   0.2221503E+001   0.4661158E+000
   0.7707381E+000   0.1503074E+000
   0.1127729E+001   0.1670427E+000
   0.3498590E+001  -0.7585292E+001
  -0.5377354E+001  -0.2717911E+002
  -0.3934386E+002  -0.2411399E+002
  -0.4903948E+002  -0.1005426E+002
  -0.2945045E+002  -0.4520806E+001
  -0.1188552E+002  -0.3104215E+001
  -0.1165817E+001   0.5492137E+000
  -0.1094087E+001  -0.1955550E+001
  -0.1496560E+002  -0.1376469E+002
  -0.2217259E+002  -0.1282664E+002
  -0.1791903E+002  -0.5943846E+001
  -0.6792085E+001  -0.4159244E+001
  -0.4459454E+000  -0.2289980E+000
  -0.4876013E+001  -0.8226368E+001
  -0.5803041E+002  -0.5533997E+001
  -0.2658009E+003  -0.1376522E+002
  -0.6294851E+002   0.5415244E+002
   0.4927982E+003   0.1463891E+003
   0.3763799E+003   0.2369964E+003
   0.1139611E+003   0.8841944E+002
   0.3071154E+002   0.5401232E+002
   0.1546437E+001   0.2398797E+002
  -0.4094529E+001   0.2838924E+001
  -0.4604798E+001   0.9714803E+000
  -0.5286719E+001   0.1461306E+000
  -0.6443067E+001  -0.2052879E+000
  -0.6739869E+001  -0.9767329E+000
  -0.2882738E+001  -0.1051671E+001
   0.4486786E+001  -0.3725748E+001
