# ~alp d~p/dx   Phi_p_sgs,x
  -0.1915747E+002  -0.2370506E+002
  -0.4647515E+002  -0.2241126E+002
  -0.1024904E+002  -0.1159858E+002
  -0.2958575E+002  -0.1267420E+002
  -0.3334484E+002  -0.1302977E+002
  -0.9559984E+001  -0.3425266E+001
  -0.2757944E+001  -0.4910573E+000
  -0.1485605E+002  -0.8728887E+001
  -0.1047527E+002  -0.9150489E+001
  -0.1809713E+002  -0.8772982E+001
  -0.1838736E+002  -0.6977390E+001
  -0.2860495E+001  -0.2940208E+000
  -0.1049780E+001   0.6163063E+000
  -0.1869321E+002   0.1172724E+002
  -0.1605761E+003   0.4688607E+002
   0.2417250E+003   0.1677638E+003
   0.5671488E+003   0.3909625E+003
   0.1683307E+003   0.2640690E+003
   0.1588532E+002   0.2881670E+002
  -0.5785580E+000   0.4348707E+001
  -0.1537459E+001   0.2697498E-001
  -0.2216493E+001   0.2147451E-001
  -0.2247901E+001  -0.8367582E-002
  -0.3582041E+001  -0.8831684E-001
  -0.4237397E+001   0.3120369E+000
  -0.3929350E+001   0.2390952E+000
  -0.2345047E+001  -0.4061761E+000
   0.1452969E+001  -0.3817398E+000
   0.3837133E+001  -0.1926559E+001
   0.1602600E+001  -0.2175528E+001
  -0.1184819E+001  -0.6139308E+000
  -0.1606355E+001  -0.1149810E+001
  -0.9043730E+000  -0.1003472E+001
   0.3097776E+000  -0.8314155E-001
   0.2157049E+001   0.1882208E+000
   0.4515118E+001   0.1706304E+000
   0.2351026E+001   0.4528887E+000
   0.5931652E+000   0.1461746E-001
   0.1143401E+001   0.1363683E+000
   0.3620445E+001  -0.1883564E+001
  -0.2025666E+001  -0.2188394E+002
  -0.5454124E+002  -0.2334541E+002
  -0.4987692E+002  -0.1155859E+002
  -0.3079127E+002  -0.1899618E+001
  -0.8392042E+001  -0.8086202E+000
   0.2237585E+000   0.1046839E+001
   0.0000000E+000   0.6734517E+000
  -0.1351642E+002  -0.1281864E+002
  -0.2676051E+002  -0.1228370E+002
  -0.1459678E+002  -0.2946434E+001
  -0.8085280E+001  -0.3616741E+001
   0.3655483E+000   0.3616567E+000
  -0.1107175E+001  -0.1819422E+001
  -0.4763696E+002   0.1445029E+002
  -0.4164324E+003  -0.2934170E+002
  -0.2504172E+003   0.2153333E+002
   0.7703105E+003   0.1546456E+003
   0.4928855E+003   0.2504061E+003
   0.1162954E+003   0.5892976E+002
   0.2505342E+002   0.4887054E+002
  -0.1777711E+001   0.1014276E+002
  -0.3800578E+001   0.7943833E+000
  -0.3802975E+001   0.6559230E-001
  -0.5255574E+001   0.1136111E+000
  -0.4585380E+001   0.2905483E+000
  -0.3662564E+001  -0.4807343E+000
  -0.1677034E+001  -0.5074697E+000
   0.2455658E+001  -0.4806418E+000
   0.6643339E+001  -0.1596440E+002
  -0.6501654E+001  -0.9605840E+001
  -0.5449704E+000  -0.1938789E+001
   0.1714671E+001   0.1776041E+001
   0.4338755E+001   0.3387865E+001
   0.2633416E+000   0.3107423E+000
   0.6607573E+000   0.3402731E+000
   0.2985157E+001   0.4478769E+000
   0.3649754E+001   0.6066513E+000
   0.6461406E+000   0.7739961E+000
   0.4722520E+000   0.1008355E+000
   0.1754825E+001  -0.1615070E+000
   0.1036294E+002  -0.7406163E+001
  -0.5384824E+002  -0.3632661E+001
  -0.6227669E+002  -0.3786534E+001
  -0.3067440E+002  -0.4924175E+001
  -0.1542979E+002  -0.1962621E+001
  -0.4522167E+001  -0.5522360E+000
  -0.2760314E+001   0.1494826E-001
  -0.4327936E+001  -0.3381897E+001
