# ~alp d~p/dx   Phi_p_sgs,x
  -0.1408740E+002  -0.2378053E+002
  -0.2334514E+002  -0.2461547E+002
  -0.3156065E+002  -0.2081589E+002
  -0.2272533E+002  -0.1567776E+002
  -0.1257461E+002  -0.1305514E+002
  -0.1047184E+002  -0.1082106E+002
  -0.1000117E+002  -0.7929961E+001
  -0.9794786E+001  -0.7220102E+001
  -0.1072057E+002  -0.6952876E+001
  -0.1134061E+002  -0.7368519E+001
  -0.1063954E+002  -0.9771138E+001
  -0.8691955E+001  -0.9645961E+001
  -0.1312283E+002  -0.1218854E+002
  -0.1156832E+002   0.1421168E+002
   0.1374395E+002   0.6812942E+002
   0.4712715E+002   0.8641567E+002
   0.6899951E+002   0.8332362E+002
   0.7851154E+002   0.9149766E+002
   0.5911483E+002   0.1040657E+003
   0.2576538E+002   0.6738941E+002
   0.5223485E+001   0.2194753E+002
   0.9674611E-001   0.1356148E+002
  -0.2172243E+001   0.5624724E+001
  -0.4196538E+001   0.1689913E+001
  -0.6057453E+001  -0.1096676E+001
  -0.5649102E+001  -0.2786883E+001
  -0.4603102E+001  -0.5043286E+001
  -0.3569796E+001  -0.5775165E+001
  -0.1781349E+001  -0.6789227E+001
   0.1940861E+001  -0.5580972E+001
   0.2963906E+001  -0.1552154E+001
   0.1798543E+001   0.1022379E+001
   0.2289620E+001   0.1770766E+001
   0.2823871E+001   0.2323588E+001
   0.2453280E+001   0.2621355E+001
   0.1149459E+001   0.5792648E+000
   0.9782386E+000   0.4322437E+000
   0.1235358E+001  -0.1087988E+001
  -0.7669383E+000  -0.1646177E+002
  -0.6235655E+001  -0.2133421E+002
  -0.9521830E+001  -0.1520550E+002
  -0.1609655E+002  -0.1597834E+002
  -0.2423382E+002  -0.1328968E+002
  -0.1973545E+002  -0.1130023E+002
  -0.1108359E+002  -0.8641912E+001
  -0.9731238E+001  -0.7555890E+001
  -0.1040724E+002  -0.7083958E+001
  -0.1097228E+002  -0.7240897E+001
  -0.1160238E+002  -0.7185330E+001
  -0.1176949E+002  -0.7731274E+001
  -0.1237251E+002  -0.1211537E+002
  -0.1226316E+002  -0.1529799E+002
  -0.1812138E+002  -0.1909271E+002
  -0.1688235E+002   0.9784658E+001
   0.4865885E+001   0.5460504E+002
   0.3469541E+002   0.7216083E+002
   0.5818591E+002   0.7259527E+002
   0.7719148E+002   0.8063381E+002
   0.6182414E+002   0.9233530E+002
   0.3131250E+002   0.6132437E+002
   0.1062736E+002   0.2635853E+002
   0.3411473E+001   0.2088743E+002
  -0.9563652E+000   0.1414555E+002
  -0.4807278E+001   0.7724341E+001
  -0.7339172E+001   0.4984426E+001
  -0.6830465E+001   0.1791080E+001
  -0.5819998E+001  -0.1896710E+001
  -0.4824863E+001  -0.5039069E+001
  -0.4009740E+001  -0.1019944E+002
  -0.2434850E+000  -0.9539769E+001
   0.1742773E+001  -0.4415672E+001
   0.1352648E+001  -0.1016050E+001
   0.2056547E+001   0.7037885E+000
   0.2689205E+001   0.2863991E+001
   0.2447567E+001   0.4200884E+001
   0.1115030E+001   0.1457697E+001
   0.9830514E+000   0.1170522E+001
   0.1973558E+001   0.1687451E+001
   0.1109539E+001  -0.8696630E+001
  -0.3385525E+001  -0.1359041E+002
  -0.4816998E+001  -0.5873344E+001
  -0.8826599E+001  -0.7340065E+001
  -0.1569736E+002  -0.5573401E+001
  -0.1609806E+002  -0.7386388E+001
  -0.1039176E+002  -0.5378033E+001
  -0.8903818E+001  -0.5318485E+001
  -0.9583860E+001  -0.6035755E+001
  -0.1077488E+002  -0.6737733E+001
  -0.1094476E+002  -0.7376470E+001
  -0.1022268E+002  -0.8502721E+001
  -0.1185987E+002  -0.1297838E+002
  -0.1367755E+002  -0.1592293E+002
  -0.2077203E+002  -0.2190410E+002
  -0.2346053E+002  -0.1366626E+001
  -0.9156784E+001   0.3467162E+002
   0.1606375E+002   0.5000371E+002
   0.4135794E+002   0.5020727E+002
   0.6638140E+002   0.5555461E+002
   0.6064488E+002   0.7147511E+002
   0.3509495E+002   0.5017825E+002
   0.1695331E+002   0.2527676E+002
   0.8863942E+001   0.2176345E+002
   0.3995606E+001   0.2039633E+002
  -0.2032540E+001   0.1532762E+002
  -0.4542592E+001   0.1278657E+002
  -0.4668778E+001   0.9075156E+001
  -0.4333290E+001   0.5053409E+001
  -0.4208562E+001   0.6834795E+000
  -0.5169664E+001  -0.9300781E+001
  -0.2343214E+001  -0.9032115E+001
   0.7660701E+000  -0.4330075E+001
   0.1259066E+001  -0.9070225E+000
   0.2003464E+001   0.2953549E+000
   0.2514917E+001   0.2816741E+001
   0.2186577E+001   0.4963156E+001
   0.5724953E+000   0.2288112E+001
   0.1915358E+000   0.1796388E+001
   0.1639400E+001   0.4414423E+001
   0.2476175E+001   0.1158745E+001
