#dalpdx  dalpdy   dalpdz
  -0.2904705E+001   0.1790610E+001   0.8503577E+000
  -0.1049861E+002   0.3354480E+001   0.3379581E+001
  -0.6210394E+001   0.2354943E+001   0.1405464E+001
   0.9790749E+001  -0.1911476E+002  -0.6168110E+001
  -0.7786536E+001  -0.3085366E+002   0.6070111E+001
  -0.1099023E+002  -0.3050118E+002  -0.1565377E+001
  -0.4237868E+002  -0.5178665E+002  -0.2027654E+002
  -0.1595702E+003   0.1345925E+002   0.2011800E+002
   0.1675357E+003  -0.3366504E+002  -0.2313319E+002
  -0.2775425E+002   0.7714982E+001   0.2285867E+002
   0.1618774E+002  -0.2443209E+002  -0.3894685E+002
   0.9733013E+001   0.1761675E+002  -0.1269144E+002
  -0.3199626E+002   0.7439247E+002  -0.1324939E+002
   0.3723880E+002   0.1205282E+003  -0.3494133E+002
   0.7145907E+001   0.6315980E+002   0.9941126E+001
  -0.3302841E+002   0.1136186E+002  -0.1336578E+002
   0.5851907E+002   0.4742051E+002   0.2057941E+002
   0.2611197E+001   0.3836370E+000   0.1685779E+001
   0.1155598E+001   0.3874288E+000  -0.3994307E+000
  -0.1430643E+001   0.1144720E+001   0.7878460E+000
  -0.3855888E+001   0.8860198E+000   0.1965898E+001
  -0.1130471E+002  -0.8443544E+001   0.4320233E+001
   0.3508036E+000  -0.1410563E+002   0.4613150E+001
   0.1887712E+001   0.3432016E+002  -0.2591758E+002
   0.8425076E+001   0.1964281E+002  -0.1627264E+002
  -0.5461266E+002  -0.3271958E+002   0.1202615E+002
   0.4893001E+002   0.1732315E+002   0.7388101E+000
   0.6189058E+001   0.4739391E+001  -0.3579852E+001
  -0.9204481E+002   0.1837632E+003  -0.7334760E+002
  -0.1701513E+003   0.1665384E+003  -0.1212624E+003
   0.1826116E+003  -0.1225921E+003   0.2240565E+002
   0.9473534E+000  -0.1127494E+003  -0.1077881E+002
   0.6257761E+002  -0.1439138E+002  -0.1079520E+002
   0.4170261E+001  -0.2295088E+001   0.1218974E+000
   0.1476402E+001  -0.2293161E+001   0.1149996E+001
   0.1069811E+001  -0.6238344E+000   0.1121529E+001
  -0.6465425E+000   0.3938897E+000   0.9056572E+000
  -0.1401869E+001   0.8322240E-001   0.7818191E+000
  -0.3789532E+000   0.4962740E+001   0.1282790E+001
  -0.1392367E-001   0.6424783E+001   0.1592567E+001
  -0.4302762E+001  -0.4016690E+001  -0.1068137E+001
  -0.1515577E+002  -0.1589370E+002  -0.3323451E+001
  -0.5673097E+002  -0.8281501E+002  -0.2302589E+002
  -0.3014251E+001  -0.7367959E+002  -0.1482997E+002
   0.1684985E+002  -0.4951874E+002   0.1311852E+002
  -0.2825183E+002  -0.3234822E+001  -0.2587700E+001
   0.3945811E+002   0.6920019E+002   0.2425121E+000
  -0.1407283E+003   0.6940840E+002   0.4826710E+002
   0.1624426E+003  -0.1433164E+003  -0.9123354E+002
   0.1414072E+002  -0.3534241E+002  -0.1215596E+002
   0.1246423E+002  -0.1317297E+002  -0.3008820E+002
   0.2666944E+002   0.1729345E+001  -0.1512787E+002
  -0.4300883E+001  -0.3066236E+000  -0.6736551E+001
   0.3786279E+001   0.2057849E+001   0.3277014E+001
  -0.4240764E+002  -0.5580601E+002  -0.2461726E+002
   0.1909843E+002   0.1010432E+001  -0.1895329E+002
   0.1524344E+002   0.7565968E+001   0.1508808E+002
   0.4460056E+001   0.1671034E+001   0.3839846E+001
  -0.4415306E+000   0.1412849E+000   0.3689792E+001
  -0.2975685E+000  -0.5271773E+000   0.2160813E+001
  -0.1116933E+002  -0.4741150E+001   0.3893937E+001
  -0.2601045E+002  -0.2372410E+002   0.8670916E+001
   0.1368249E+002  -0.5506673E+001   0.3346819E+001
   0.1515117E+002   0.1281069E+002  -0.4158916E+001
  -0.6969865E+001   0.5673360E+001  -0.2235048E+001
  -0.2060465E+002   0.1001980E+002   0.1125532E+000
   0.3185954E+002   0.2051878E+002   0.5073909E+001
   0.5369625E+001   0.3845616E+001   0.3298049E+000
  -0.3832545E+001   0.3917765E+000  -0.7356405E+000
  -0.1990592E+003   0.5251685E+002  -0.4999987E+002
   0.1911829E+003   0.8850602E+001  -0.1814877E+002
  -0.8711386E+002   0.5584811E+002   0.3809798E+002
   0.7222702E+002   0.1058656E+002  -0.1269032E+002
   0.3096339E+001  -0.2856146E+001   0.7537517E+000
  -0.1421286E+001  -0.7376540E+001   0.2471420E+001
   0.3123335E+001  -0.1385448E+002   0.3080492E+001
  -0.1142495E+002  -0.2894689E+002   0.1387359E+001
  -0.1536596E+002  -0.9055388E+002   0.1144742E+001
   0.2500678E+002  -0.8062371E+002  -0.1071024E+002
   0.4077273E+001  -0.1001782E+002  -0.2392959E+001
  -0.2934080E+001  -0.9544886E+002  -0.1592207E+002
  -0.1480894E+003  -0.1703116E+003  -0.6008370E+002
   0.9123706E+002   0.3205534E+002   0.1756026E+002
   0.8578259E+001   0.5427744E+002   0.1606447E+002
   0.4350275E+002   0.5599309E+002  -0.9410486E+001
   0.6205372E+001   0.2893813E+002  -0.3257846E+001
   0.1962389E+002  -0.1434261E+002   0.1850140E+002
  -0.6206523E+002  -0.4101832E+001   0.6702081E+001
  -0.1799799E+003   0.1592921E+003   0.9985977E+002
   0.2251508E+003   0.7447092E+001  -0.4880360E+002
  -0.4824896E+002  -0.7877843E+001   0.3638087E+001
   0.5504246E+002  -0.2774617E+002  -0.3906525E+002
  -0.1018731E+002  -0.2049695E+002  -0.4524945E+001
  -0.5381628E+002  -0.7097178E+002   0.9218601E+001
   0.3415128E+002  -0.4010249E+001   0.5524511E+001
   0.2393510E+002   0.9078573E+001   0.2545295E+002
   0.1169675E+002  -0.4518851E+001   0.8233971E+001
   0.5888904E+001   0.2190535E+001   0.3064500E+001
  -0.4900763E+000   0.5647768E+001   0.3058373E+001
  -0.4029156E+001   0.1713633E+000   0.1850783E+001
  -0.2941623E+002  -0.1531225E+002   0.1021272E+001
   0.5107349E+001   0.1567806E+002   0.1775541E+001
   0.2239741E+002   0.2595504E+002  -0.5589475E+001
   0.1444643E+001  -0.2396505E+001  -0.8089694E+001
  -0.2424721E+002  -0.1712664E+002  -0.1201173E+002
   0.1389033E+002   0.5927471E+001   0.7553057E+000
   0.1813002E+002  -0.7137728E+001  -0.3638747E+001
   0.2418786E+001   0.4884146E+000   0.1250775E+000
  -0.8489269E+001   0.1884500E+000   0.1051936E+001
  -0.1290494E+003   0.1188603E+002  -0.6254551E+000
   0.1200170E+003   0.5826707E+001  -0.1186505E+002
   0.3038917E+002   0.4322781E+002   0.4191106E+001
   0.1106090E+002  -0.6880374E+001  -0.1324609E+001
   0.4178632E+001  -0.4777506E+001   0.4210665E+001
  -0.1466478E+002  -0.8700989E+001   0.5644133E+001
  -0.1925388E+002  -0.3372990E+002   0.1372646E+002
  -0.4975849E+002  -0.3232411E+002   0.3276489E+002
  -0.6123414E+002   0.2367742E+002   0.3242639E+002
   0.5055660E+002   0.5494033E+001  -0.1426156E+002
   0.5885351E+002  -0.9352954E+002  -0.3765393E+002
  -0.2617141E+002   0.7747375E+002  -0.2298877E+001
  -0.1244128E+002   0.1404794E+003   0.2286659E+002
  -0.2139003E+002  -0.5811437E+001   0.2710011E+001
   0.6896627E+002  -0.1798187E+002   0.7413764E+001
  -0.8265447E+001  -0.1199651E+001  -0.2359675E+001
  -0.2657536E+000  -0.2516941E+002   0.1141879E+002
   0.1314312E+002  -0.4578451E+002   0.3378996E+002
   0.5780058E+001  -0.3567808E+002   0.5820821E+001
  -0.5277984E+002   0.4609377E+002   0.4779236E+002
   0.5497587E+002   0.4983784E+002   0.4203418E+001
  -0.1203115E+003  -0.7113192E+001   0.4683319E+002
   0.8632202E+002  -0.4651621E+002  -0.1206238E+003
  -0.8755221E+002  -0.8510997E+002  -0.6684510E+002
   0.2647083E+001  -0.1997862E+003   0.1237071E+003
   0.7596526E+002  -0.6486546E+002   0.5905533E+002
   0.3092493E+002  -0.1614222E+002   0.2112306E+002
   0.2010411E+002   0.1272672E+002   0.4443232E+001
   0.2405425E+001  -0.1730337E+001   0.3534562E+001
  -0.2418816E+001  -0.4632970E+001   0.2788160E+001
  -0.1732096E+002  -0.1338966E+002   0.7232677E+000
  -0.4454491E+001   0.3948746E+001   0.1506065E+001
   0.1414743E+002   0.1204010E+002  -0.1518604E+001
  -0.5630557E+001  -0.7940086E+001  -0.5025720E+001
  -0.2053793E+002  -0.3557894E+002  -0.3408273E+002
  -0.3697386E+001  -0.4381286E+002  -0.3261422E+002
   0.1491582E+002  -0.4341403E+001  -0.4942595E+001
   0.1562272E+002  -0.4507785E+000  -0.1115474E+001
   0.8569175E+001  -0.2298907E+001  -0.8636405E+000
  -0.1167458E+002  -0.2816362E+001  -0.1331961E+001
  -0.6954037E+002   0.1078562E+000  -0.3614019E+001
   0.5783976E+002   0.3713334E+002   0.1614843E+001
  -0.1808336E+002  -0.5078691E+002   0.1079971E+002
  -0.4835142E+002  -0.1219128E+003   0.1222192E+002
   0.1613517E+002  -0.1872654E+003   0.8480633E+001
   0.1160707E+002  -0.1936199E+003   0.1779149E+002
   0.1907159E+002  -0.3013563E+002   0.1287737E+002
   0.4208903E+002   0.4226760E+002  -0.1809188E+001
  -0.1462969E+003   0.5597401E+002   0.2282992E+002
   0.1176798E+003  -0.7793095E+002  -0.1419064E+002
   0.9458991E+001   0.3906759E+002  -0.9189857E+000
   0.8957107E+001  -0.6604847E+001   0.1036215E+001
  -0.3217624E+002  -0.2925864E+002   0.2362929E+001
  -0.1989930E+002  -0.1651086E+002  -0.6404422E+001
   0.5470105E+002  -0.8175496E+002   0.4008912E+002
