#dalpdx  dalpdy   dalpdz
   0.5788007E+001   0.4366440E+001   0.4143137E+000
   0.1108982E+002   0.9466420E+001   0.2357251E+001
   0.1111457E+002   0.1867975E+002  -0.4265732E+000
   0.2268169E+001   0.2228697E+002  -0.3029716E+001
   0.5098247E+001   0.1813906E+002  -0.9952822E+000
   0.9989187E+001   0.8035613E+001  -0.1690062E+001
   0.2779846E+002  -0.9742953E+001   0.4266171E+001
  -0.6455542E+000   0.2807755E+000   0.6559885E+001
  -0.8570975E+001   0.6854073E+001   0.8444277E+001
  -0.3329493E+002   0.2122313E+002   0.7346491E+001
  -0.6596253E+001   0.1029016E+002   0.7551371E+001
   0.7079304E+001  -0.2173979E+001   0.8365946E+001
  -0.2801780E+001  -0.5836012E+001   0.1570307E+002
   0.3523733E+001  -0.2217173E+001   0.1309679E+002
  -0.1463176E+001   0.8711292E+000   0.1102776E+002
  -0.4567370E+001  -0.1529319E+001   0.4218854E+001
  -0.8738772E+001  -0.8983554E+001   0.1416643E+001
  -0.1070970E+002  -0.1305775E+002  -0.8264085E+000
  -0.7063513E+001  -0.1213405E+002  -0.6831013E+000
   0.1530160E+001  -0.9344452E+001  -0.8418079E-001
   0.6287615E+001  -0.6582634E+001   0.2033325E+000
   0.1220160E+002  -0.9068838E+001   0.2791690E+001
   0.1628688E+002  -0.1830356E+002   0.1719637E+002
   0.3896191E+001  -0.2524027E+002   0.2886764E+002
   0.2425434E+001  -0.2316275E+002   0.3008240E+002
  -0.2034125E+002  -0.1536614E+002   0.1992015E+002
   0.4829712E+001  -0.1404885E+002   0.8951338E+001
   0.1227101E+002  -0.1555778E+002   0.1351778E+002
   0.3182704E+002  -0.4396731E+001   0.2005248E+002
   0.2036848E+001   0.9717994E+001   0.1774508E+002
  -0.1084415E+002   0.1907966E+002   0.9955592E+001
  -0.3898122E+002   0.1327809E+002  -0.1572690E+000
  -0.1424042E+002   0.1789607E+001  -0.7239327E+000
  -0.1854635E+002  -0.9369176E+000   0.5651052E+000
  -0.2977783E+001   0.1878743E+001  -0.1422032E+001
   0.2430061E+001   0.5810092E+001  -0.2051903E+001
   0.4733127E+001   0.1369777E+002  -0.2392791E+001
   0.2435430E+001   0.1752751E+002  -0.1506273E+001
  -0.9372086E+000   0.1449158E+002  -0.1063844E+001
  -0.3141356E+001   0.6936322E+001  -0.5238321E+000
   0.8369789E+001   0.2812970E+002   0.8877709E+001
   0.1242785E+002   0.2728015E+002   0.6890382E+001
   0.1119046E+002   0.2171032E+002   0.3798344E+001
  -0.7211335E+001   0.1177590E+002  -0.1385691E+001
   0.6563710E+000   0.6672132E+001  -0.9738648E+000
  -0.2340037E+001   0.3429327E+001  -0.5248026E+001
   0.2548007E+002  -0.7756803E+001  -0.4682958E+001
   0.1027786E+002  -0.4419880E+001  -0.3150021E+001
