#dalpdx  dalpdy   dalpdz
  -0.3248076E+001   0.2800268E+001   0.1550810E+001
  -0.1195425E+002  -0.2420878E+001   0.5308002E+000
  -0.8641831E+001  -0.1587293E+002  -0.4257013E+001
  -0.1495596E+001  -0.3297600E+002  -0.2036998E+001
  -0.3775034E+001  -0.3742152E+002   0.2795564E+001
  -0.1714369E+002  -0.2456767E+002  -0.3950962E+001
  -0.5050130E+002   0.4231373E+000  -0.5106681E-001
   0.5712589E+001  -0.4101514E+000  -0.4569545E+001
   0.2432814E+002  -0.1083014E+002  -0.1011762E+002
   0.1292021E+002  -0.1741036E+002  -0.7897178E-001
   0.3362173E+001  -0.5208679E+001  -0.8475897E+001
   0.2232417E+001   0.2247209E+001  -0.1532018E+002
  -0.1006428E+002   0.1859699E+002  -0.1513604E+002
   0.5442433E+000   0.2461172E+002  -0.1221180E+002
   0.6282147E+001   0.1290993E+002  -0.1106098E+002
  -0.2147662E+001   0.9426117E+001  -0.6237116E+001
   0.1512292E+002   0.1862630E+002  -0.5811666E-001
   0.1739993E+002   0.1528947E+002   0.2994753E+001
   0.3446243E+001   0.5986927E+001  -0.5912305E+000
  -0.1369917E+001   0.4223949E+001  -0.1143016E+000
  -0.5911417E+001   0.1357950E+001   0.2443627E+001
  -0.7486328E+001  -0.3716728E+001   0.3289445E+001
  -0.2068294E+002   0.1006764E+002  -0.9348448E+001
  -0.4813729E+001   0.3517570E+002  -0.3526039E+002
   0.4481996E+001   0.3135896E+002  -0.3710371E+002
   0.7485374E+001   0.1020408E+002  -0.9523649E+001
   0.9056355E+001   0.6488195E+001   0.4299818E+000
  -0.2096720E+002   0.3408269E+002  -0.1275975E+002
  -0.6532254E+002   0.3805426E+002  -0.3531494E+002
   0.4381724E+000  -0.1072095E+002  -0.3225571E+002
   0.2226744E+002  -0.3558762E+002  -0.6016958E+001
   0.4159925E+002  -0.1914143E+002  -0.7638926E+000
   0.2917707E+002  -0.1002900E+002  -0.4376841E+001
   0.1126590E+002  -0.5169025E-001   0.3824251E+000
   0.1518214E+001  -0.2483780E+001   0.1121313E+001
   0.1951412E+000  -0.2122725E+001   0.1485861E+001
  -0.1999355E+001  -0.3174028E+001   0.1549620E+001
  -0.2462720E+001  -0.5336926E+001   0.1384651E+001
  -0.5493499E-001  -0.1008871E+001   0.1469524E+001
   0.1444450E+001   0.4260673E+001   0.1533835E+001
  -0.1052559E+002  -0.2820841E+002  -0.6690838E+001
  -0.2515342E+002  -0.4238398E+002  -0.1159678E+002
  -0.1939600E+002  -0.4400110E+002  -0.1138010E+002
   0.2195607E+001  -0.2472891E+002  -0.3900286E+000
   0.7296512E+001  -0.1305155E+002   0.1924872E+001
  -0.6476277E+000  -0.2980413E+001  -0.1242374E+001
  -0.1974828E+002   0.1093513E+002   0.8137085E+001
  -0.2290254E+002   0.1708908E+002   0.6696361E+001
   0.4907757E+001  -0.1405904E+002  -0.1641475E+002
   0.2982840E+002  -0.2968502E+002  -0.1422682E+002
   0.2124543E+002  -0.7173425E+001  -0.1350520E+002
   0.1790714E+002   0.3055067E+001  -0.1857161E+002
   0.5838369E+001   0.2040972E+002  -0.1707063E+002
  -0.1044879E+002   0.6884277E+001  -0.1041053E+002
  -0.7443125E+001  -0.8294434E+001  -0.8836803E+001
   0.6996629E+001  -0.4011120E-001  -0.3766016E+001
   0.1464769E+002   0.8347225E+001   0.4466354E+001
   0.8341181E+001   0.4108750E+001   0.5463900E+001
   0.1181663E+001   0.1487351E+001   0.2586807E+001
  -0.3211592E+001   0.1659397E-001   0.2519835E+001
  -0.1279993E+002  -0.5985412E+001   0.3773076E+001
  -0.7836019E+001  -0.6624130E+001   0.3596102E+001
   0.3231611E+001   0.2896914E+001  -0.5413098E+001
   0.6366806E+001   0.1287339E+002  -0.2253289E+002
  -0.1170616E+002   0.7749627E+001  -0.2235100E+002
   0.1241365E+001   0.5269193E+001  -0.5677445E+001
   0.1773070E+002   0.8043359E+001   0.8160845E-001
   0.4359850E+001   0.9882492E+001  -0.2795673E+001
  -0.5268464E+002   0.3324761E+002  -0.2440008E+002
  -0.4395423E+002   0.4177889E+002  -0.3424712E+002
  -0.9367138E+001   0.2538163E+002  -0.1218471E+002
   0.6346233E+002   0.9543824E+001  -0.1156734E+000
   0.3405872E+002   0.6444918E+001  -0.4389071E+001
   0.8899425E+001  -0.3640671E+001   0.1880008E+000
  -0.1516325E+001  -0.7991429E+001   0.2885529E+001
  -0.6442706E+001  -0.1739353E+002   0.5169182E+001
  -0.1870945E+002  -0.3348569E+002   0.8426733E+001
  -0.1070593E+002  -0.5145027E+002   0.4142161E+001
   0.1528214E+002  -0.5198965E+002  -0.6066009E+001
   0.1895225E+002  -0.3368958E+002  -0.8489807E+001
  -0.2426010E+002  -0.2056007E+002  -0.1294268E+002
  -0.2170412E+002  -0.2484482E+002  -0.1075562E+002
   0.2326892E+001  -0.1722099E+002  -0.1503425E+001
   0.1734243E+002   0.4144987E+001   0.4736208E+001
   0.1644208E+002   0.1846757E+002   0.1927599E+001
   0.2650160E+001   0.1310639E+002   0.7011433E+001
  -0.8551617E+001   0.6395289E+001   0.1526928E+002
  -0.3076454E+002   0.2041199E+002   0.2484422E+002
  -0.6158626E+001   0.2367141E+002   0.6449970E+001
   0.1795440E+002   0.4294405E+001  -0.7306772E+000
   0.2750908E+002  -0.8640330E+001  -0.1178719E+002
   0.2001479E+002  -0.1874888E+002  -0.1810322E+002
  -0.6285382E+001  -0.3425676E+002  -0.1190734E+002
  -0.2685707E+002  -0.5320536E+002   0.1040601E+002
   0.4441247E+001  -0.4213043E+002   0.1904168E+002
   0.2887819E+002  -0.1127079E+002   0.1470831E+002
   0.1640617E+002   0.2189549E+001   0.1106944E+002
   0.6244416E+001   0.1685982E+001   0.5050269E+001
  -0.6766432E-001   0.5227734E+000   0.3238355E+001
  -0.8597620E+001  -0.3888048E+001   0.2272886E+001
  -0.1287588E+002  -0.4177769E+001   0.2077743E+001
  -0.1113786E+001   0.3568499E+001   0.8407704E+000
   0.5581186E+001   0.3887967E+001  -0.9076311E+001
  -0.1218865E+001  -0.1283704E+002  -0.2755917E+002
  -0.8487204E+001  -0.1755063E+002  -0.2834898E+002
   0.6254191E+001  -0.3848329E+001  -0.1026939E+002
   0.1746132E+002   0.3285708E+001  -0.1621472E+001
   0.4941226E+001  -0.1457163E+000  -0.5598428E+000
  -0.3066021E+002   0.3691101E+001  -0.4991724E+001
  -0.4418474E+002   0.1557694E+002  -0.1337912E+002
  -0.6006490E+001   0.1905526E+002  -0.8676422E+001
   0.5116012E+002   0.2646970E+001   0.1175630E+001
   0.1183398E+002  -0.2116483E+002   0.4313259E+001
   0.4766781E+001  -0.4837087E+002   0.6030700E+001
  -0.4499777E+001  -0.4027068E+002   0.7297950E+001
  -0.1074662E+002  -0.2558788E+002   0.1095169E+002
  -0.2677259E+002  -0.1149822E+002   0.1742434E+002
  -0.1851772E+002  -0.2757799E+002   0.1114676E+002
   0.1301474E+002  -0.3699455E+002  -0.5168168E+001
   0.2924451E+002  -0.2488389E+002  -0.1524503E+002
  -0.1728110E+002   0.2990820E+001  -0.9305165E+001
  -0.1532257E+002   0.2076548E+002  -0.3067367E+001
   0.9265700E+001   0.1851704E+002   0.5832558E+001
   0.2000767E+002   0.3264765E+001   0.7243292E+001
   0.2164502E+002  -0.6248000E+000   0.5831296E+001
  -0.1635607E+002   0.7725853E+000   0.7745237E+001
  -0.1718867E+002  -0.1350148E+002   0.2093413E+002
  -0.5693273E+001  -0.1130142E+002   0.3925526E+002
   0.1064482E+002   0.1911618E+002   0.3421802E+002
  -0.1198883E+002   0.2396099E+002   0.2370360E+002
   0.5263498E+001  -0.5145575E+001  -0.3072683E+001
   0.5616324E+000  -0.2376897E+002  -0.2228299E+002
  -0.2883845E+002  -0.5058717E+002  -0.2664443E+002
  -0.2076747E+002  -0.5366065E+002   0.6943601E+001
   0.3934388E+002  -0.2505900E+002   0.2657258E+002
   0.4972258E+002  -0.1884772E+001   0.1769275E+002
   0.1638305E+002  -0.2408782E+000   0.1093504E+002
   0.5229471E+001  -0.8179960E+000   0.6332678E+001
  -0.4086306E+001  -0.5560651E+001   0.3388271E+001
  -0.9390472E+001  -0.6174151E+001   0.1303403E+001
  -0.4498159E+001   0.1806018E+001  -0.1414287E+000
   0.3789052E+001   0.7518891E+001  -0.1329364E+001
  -0.1752412E+002  -0.3766746E+001  -0.1632919E+002
  -0.2993645E+002  -0.4527676E+002  -0.5066400E+002
   0.1335364E+001  -0.6859531E+002  -0.5774764E+002
   0.3159495E+002  -0.4070981E+002  -0.2363993E+002
   0.2317621E+002  -0.7956847E+001  -0.3953550E+001
   0.5431528E+001  -0.2004271E+001  -0.5529443E+000
  -0.2185429E+002  -0.2485494E+001  -0.1510034E+000
  -0.4510535E+002   0.1513766E+000  -0.5199894E+000
  -0.7625721E+001  -0.3340759E+001  -0.1988055E+001
   0.2767566E+002  -0.1179728E+002  -0.2967764E+001
  -0.1173203E+002  -0.1413618E+002  -0.1351185E+001
  -0.1068768E+002  -0.1991186E+002   0.1460168E+000
   0.4946353E+001  -0.2963773E+002   0.3022076E+001
   0.2160596E+002  -0.2241828E+002   0.7067256E+001
  -0.3209843E+001   0.7393700E+001   0.1295889E+002
  -0.3594760E+002   0.1586322E+002   0.1297960E+002
   0.2047437E+000   0.2146172E+001   0.1039180E+001
   0.5019976E+002  -0.1043523E+002  -0.1285592E+002
  -0.5254117E+000  -0.1291372E+002   0.4870624E+001
  -0.1370159E+002   0.3399531E+001   0.5293303E+001
  -0.9130309E+001   0.1374060E+002  -0.6001496E+001
