#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9340531E+000   0.1727432E-002  -0.2305954E+000   0.5315788E+000   0.1679130E+001   0.4873022E-036
   0.9423360E+000   0.1179612E-002  -0.9338406E-001   0.6759527E+000   0.1865271E+001   0.4830189E-036
   0.9449487E+000   0.1132515E-002  -0.4133982E-001   0.8303418E+000   0.1873478E+001   0.4816834E-036
   0.9534860E+000   0.1085578E-002  -0.3719117E-001   0.9904580E+000   0.2108413E+001   0.4773706E-036
   0.9577540E+000   0.1081116E-002  -0.9525970E-001   0.9994260E+000   0.2446174E+001   0.4752433E-036
   0.9701474E+000   0.6634009E-003  -0.1427832E+000   0.9893402E+000   0.3163776E+001   0.4691722E-036
   0.9789436E+000   0.3340227E-003  -0.2057377E+000   0.9504139E+000   0.3952030E+001   0.4649564E-036
   0.9816246E+000   0.2368534E-003  -0.1858883E+000   0.9026816E+000   0.4162968E+001   0.4636865E-036
   0.9572429E+000   0.3056318E-002  -0.1129328E-001   0.7786430E+000   0.3414937E+001   0.4754970E-036
   0.9330160E+000   0.4852838E-002   0.2129673E+000   0.6385533E+000   0.2223169E+001   0.4878438E-036
   0.9118123E+000   0.5468901E-002   0.4176531E+000   0.4563517E+000   0.1156370E+001   0.4991884E-036
   0.9182641E+000   0.5668580E-002   0.4341561E+000   0.3379768E+000   0.9427170E+000   0.4956811E-036
   0.9356216E+000   0.4351640E-002   0.3716407E+000   0.2626025E+000   0.9357980E+000   0.4864853E-036
   0.9461755E+000   0.3121795E-002   0.2492131E+000   0.1614191E+000   0.7923858E+000   0.4810589E-036
   0.9507263E+000   0.2675954E-002   0.1705241E+000   0.1045088E+000   0.8259321E+000   0.4787562E-036
   0.9517029E+000   0.2288933E-002   0.1163008E+000   0.9307158E-001   0.9657594E+000   0.4782650E-036
   0.9510369E+000   0.2098805E-002   0.1820012E+000   0.7976485E-001   0.1278060E+001   0.4785998E-036
   0.9557062E+000   0.1652066E-002   0.3424873E+000   0.4540558E-001   0.1559618E+001   0.4762616E-036
   0.9608757E+000   0.1604909E-002   0.5678211E+000  -0.1012706E-001   0.1917310E+001   0.4736993E-036
   0.9716577E+000   0.1384627E-002   0.8196701E+000   0.4196291E-001   0.2435403E+001   0.4684429E-036
   0.9844995E+000   0.3642072E-003   0.1020179E+001   0.1993229E+000   0.2901110E+001   0.4623325E-036
   0.9916106E+000   0.1690403E-004   0.1099550E+001   0.3484983E+000   0.3162254E+001   0.4590170E-036
   0.9904912E+000   0.2722064E-003   0.1005434E+001   0.3529529E+000   0.3071835E+001   0.4595358E-036
   0.9826959E+000   0.6991185E-003   0.7271667E+000   0.1919844E+000   0.2560929E+001   0.4631811E-036
   0.9736237E+000   0.7678749E-003   0.4579401E+000   0.3144441E-001   0.1919660E+001   0.4674970E-036
   0.9662375E+000   0.6159801E-003   0.2713214E+000  -0.6682310E-001   0.1322310E+001   0.4710707E-036
   0.9657519E+000   0.2799386E-003   0.2205033E+000  -0.7496721E-001   0.9988153E+000   0.4713075E-036
   0.9607984E+000   0.3703781E-003   0.1688040E+000  -0.2625285E-001   0.8524806E+000   0.4737374E-036
   0.9589696E+000   0.4313519E-003   0.8484832E-001   0.8435200E-001   0.8076454E+000   0.4746408E-036
   0.9561273E+000   0.5436526E-003   0.3357102E-001   0.2712810E+000   0.8347551E+000   0.4760518E-036
