#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.7688100E-001   0.1029014E-002  -0.2077833E+000   0.2435211E+000   0.6495039E+000   0.5890606E-001
   0.6418557E-001   0.9987171E-003  -0.1532273E+000   0.3025778E+000   0.7592708E+000   0.4120943E-001
   0.5007129E-001   0.6072373E-003  -0.1411339E+000   0.5000948E+000   0.8147354E+000   0.3349006E-001
   0.4426785E-001   0.5368077E-003  -0.1319524E+000   0.5414146E+000   0.9266844E+000   0.2748637E-001
   0.3765561E-001   0.4877413E-003   0.7474730E-001   0.4947322E+000   0.1301801E+001   0.3249110E-001
   0.2772889E-001   0.2936907E-003   0.4037383E+000   0.4624577E+000   0.1865981E+001   0.3889324E-001
   0.1974116E-001   0.1832102E-003   0.4604589E+000   0.4670631E+000   0.2004605E+001   0.6281109E-001
   0.1214220E-001   0.2395153E-004   0.2622712E+000   0.4727049E+000   0.1863036E+001   0.1759068E+000
   0.4017374E-001   0.2141076E-002   0.2422981E+000   0.4866956E+000   0.6987432E+000   0.7067773E-001
   0.7918793E-001   0.4507469E-002   0.2667877E+000   0.4544233E+000   0.3681917E+000   0.2716663E-001
   0.9149705E-001   0.5615615E-002   0.2537497E+000   0.4017581E+000   0.2776496E+000   0.1463619E-001
   0.7087915E-001   0.4848075E-002   0.2002628E+000   0.2721234E+000   0.3038159E+000   0.2030170E-001
   0.5232097E-001   0.3189363E-002   0.1684657E+000   0.9370603E-001   0.2869362E+000   0.2384802E-001
   0.3395609E-001   0.8280974E-003   0.4016129E-001  -0.1844160E+000   0.3284668E-001   0.2187562E-001
   0.4907193E-001   0.2506796E-002  -0.6783787E-001  -0.2333692E+000  -0.1649520E+000   0.1474908E-001
   0.5642581E-001   0.2723891E-002  -0.5888488E-001  -0.1837104E+000  -0.1123055E+000   0.1822633E-001
   0.4167012E-001   0.1467939E-002   0.6541933E-001  -0.1330373E+000   0.2852054E+000   0.3643322E-001
   0.3705862E-001   0.4162347E-003   0.2531817E+000  -0.1572870E+000   0.8743861E+000   0.5363924E-001
   0.3316657E-001   0.1742687E-003   0.3690875E+000  -0.1682977E+000   0.1175270E+001   0.6365552E-001
   0.2168409E-001   0.1285256E-003   0.4541595E+000  -0.1295020E+000   0.1306045E+001   0.8508839E-001
   0.1199542E-001   0.2199216E-004   0.5084791E+000  -0.8927285E-002   0.1480934E+001   0.1254118E+000
   0.7868160E-002   0.3411349E-005   0.4925111E+000   0.1141074E+000   0.1530319E+001   0.1464441E+000
   0.5394309E-002   0.5450948E-005   0.4436903E+000   0.1163520E+000   0.1321520E+001   0.1337583E+000
   0.1166534E-001   0.4337417E-003   0.2108591E+000  -0.1834858E+000   0.3774728E+000   0.4071209E-001
   0.2795675E-001   0.6747963E-003   0.2162468E+000  -0.2347731E+000   0.2075666E+000   0.2017011E-001
   0.3946829E-001   0.4075308E-003   0.2723928E+000  -0.2306217E+000   0.1926420E+000   0.1824334E-001
   0.3442712E-001   0.2292392E-003   0.2907903E+000  -0.2267758E+000   0.1736188E+000   0.2232979E-001
