#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9395363E+000   0.1887219E-002  -0.2923983E+000   0.5191967E+000   0.1792482E+001   0.2166405E-036
   0.9407663E+000   0.1760834E-002  -0.1553752E+000   0.5973367E+000   0.1890278E+001   0.2163573E-036
   0.9435594E+000   0.1830863E-002  -0.9723050E-001   0.7127858E+000   0.1996420E+001   0.2157168E-036
   0.9512308E+000   0.1657475E-002  -0.9040866E-001   0.8704773E+000   0.2264437E+001   0.2139771E-036
   0.9569879E+000   0.1601020E-002  -0.1239714E+000   0.9080904E+000   0.2600037E+001   0.2126899E-036
   0.9665534E+000   0.1290153E-002  -0.1489104E+000   0.8748264E+000   0.3163136E+001   0.2105850E-036
   0.9768884E+000   0.5014913E-003  -0.1603460E+000   0.8744545E+000   0.3759713E+001   0.2083571E-036
   0.9732288E+000   0.8052933E-003  -0.1183307E+000   0.8122085E+000   0.3717019E+001   0.2091406E-036
   0.9572207E+000   0.3255739E-002   0.1282527E-001   0.7054453E+000   0.3263405E+001   0.2126381E-036
   0.9394017E+000   0.5228250E-002   0.1723991E+000   0.6085483E+000   0.2554145E+001   0.2166716E-036
   0.9229751E+000   0.5980400E-002   0.3092573E+000   0.4896181E+000   0.1671053E+001   0.2205278E-036
   0.9167448E+000   0.6241039E-002   0.3986288E+000   0.3333109E+000   0.1104230E+001   0.2220265E-036
   0.9261840E+000   0.6003963E-002   0.3692838E+000   0.2442479E+000   0.9610669E+000   0.2197637E-036
   0.9355667E+000   0.4893822E-002   0.2791672E+000   0.1616147E+000   0.9233714E+000   0.2175597E-036
   0.9453934E+000   0.3461327E-002   0.2148904E+000   0.9735341E-001   0.9551825E+000   0.2152983E-036
   0.9512229E+000   0.2706943E-002   0.1921342E+000   0.7643338E-001   0.1089083E+001   0.2139789E-036
   0.9513688E+000   0.2346274E-002   0.2292042E+000   0.3901477E-001   0.1300407E+001   0.2139461E-036
   0.9536871E+000   0.2091247E-002   0.3547066E+000   0.1026553E-001   0.1597609E+001   0.2134260E-036
   0.9610018E+000   0.1762080E-002   0.5379466E+000   0.3139988E-002   0.1960046E+001   0.2118015E-036
   0.9683404E+000   0.1733582E-002   0.7581194E+000   0.5956553E-001   0.2399113E+001   0.2101964E-036
   0.9784325E+000   0.1089666E-002   0.9288994E+000   0.1616158E+000   0.2729413E+001   0.2080283E-036
   0.9871900E+000   0.2861271E-003   0.9970188E+000   0.2567130E+000   0.2954711E+001   0.2061828E-036
   0.9850953E+000   0.6064977E-003   0.9259725E+000   0.2764524E+000   0.2906706E+001   0.2066212E-036
   0.9802673E+000   0.7637841E-003   0.7408899E+000   0.1943246E+000   0.2537775E+001   0.2076389E-036
   0.9707684E+000   0.1419669E-002   0.5421189E+000   0.7660222E-001   0.2023640E+001   0.2096706E-036
   0.9614609E+000   0.1806700E-002   0.3753062E+000  -0.2521118E-001   0.1510172E+001   0.2117004E-036
   0.9542963E+000   0.1682507E-002   0.2603093E+000  -0.5343888E-001   0.1058515E+001   0.2132898E-036
   0.9506720E+000   0.1612384E-002   0.1947491E+000   0.1435338E-001   0.8351574E+000   0.2141029E-036
   0.9523245E+000   0.1300782E-002   0.1404318E+000   0.1333257E+000   0.8347736E+000   0.2137314E-036
   0.9535872E+000   0.9752980E-003   0.8679032E-001   0.2503733E+000   0.9056713E+000   0.2134484E-036
   0.9513427E+000   0.1227917E-002   0.2983671E-001   0.3481710E+000   0.1003295E+001   0.2139519E-036
   0.9489891E+000   0.1507219E-002  -0.6083346E-002   0.4063716E+000   0.1081007E+001   0.2144826E-036
   0.9460084E+000   0.1840741E-002  -0.8813956E-001   0.4162968E+000   0.1183163E+001   0.2151584E-036
   0.9423942E+000   0.1898449E-002  -0.2247925E+000   0.4041026E+000   0.1202728E+001   0.2159835E-036
   0.9394037E+000   0.1925068E-002  -0.3733947E+000   0.4108841E+000   0.1152452E+001   0.2166711E-036
   0.9305490E+000   0.2762480E-002  -0.5424278E+000   0.4063066E+000   0.1053544E+001   0.2187328E-036
   0.9265648E+000   0.2786099E-002  -0.6546639E+000   0.4403067E+000   0.1018335E+001   0.2196734E-036
   0.9224500E+000   0.3000999E-002  -0.6920709E+000   0.4662880E+000   0.1033780E+001   0.2206533E-036
   0.9247481E+000   0.3088026E-002  -0.6101775E+000   0.4510158E+000   0.1239854E+001   0.2201049E-036
   0.9317829E+000   0.2541588E-002  -0.4589159E+000   0.4530731E+000   0.1522340E+001   0.2184432E-036
   0.9136769E+000   0.6262873E-002  -0.3169075E+000   0.4929900E+000   0.1017268E+001   0.2227720E-036
   0.9189901E+000   0.5932592E-002  -0.2243778E+000   0.5503696E+000   0.1258365E+001   0.2214840E-036
   0.9333493E+000   0.4596220E-002  -0.2343180E+000   0.6825100E+000   0.1597382E+001   0.2180766E-036
   0.9517581E+000   0.2165211E-002  -0.2751590E+000   0.8627927E+000   0.2022394E+001   0.2138586E-036
   0.9642505E+000   0.8926078E-003  -0.3302404E+000   0.9546091E+000   0.2438393E+001   0.2110879E-036
   0.9688159E+000   0.1109475E-002  -0.3233858E+000   0.9597106E+000   0.2847828E+001   0.2100932E-036
   0.9710210E+000   0.1224555E-002  -0.2366487E+000   0.9754333E+000   0.3193915E+001   0.2096161E-036
   0.9629238E+000   0.1772946E-002  -0.7698074E-001   0.9451290E+000   0.3086866E+001   0.2113788E-036
   0.9454573E+000   0.3845057E-002   0.1313681E+000   0.8583508E+000   0.2690032E+001   0.2152838E-036
   0.9299968E+000   0.5189278E-002   0.3042841E+000   0.7571912E+000   0.2145649E+001   0.2188627E-036
   0.9201433E+000   0.5481873E-002   0.4004004E+000   0.6200885E+000   0.1517364E+001   0.2212064E-036
   0.9166380E+000   0.5831571E-002   0.4247641E+000   0.4218720E+000   0.1115083E+001   0.2220524E-036
   0.9274232E+000   0.5573637E-002   0.3579820E+000   0.2713943E+000   0.1050276E+001   0.2194701E-036
   0.9413872E+000   0.4309859E-002   0.2692306E+000   0.1441333E+000   0.1120970E+001   0.2162146E-036
