#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.6594694E-001   0.1727432E-002  -0.2101546E+000   0.2331341E+000   0.5012213E+000   0.5946543E-001
   0.5766399E-001   0.1179612E-002  -0.1668800E+000   0.3129649E+000   0.7435265E+000   0.4663375E-001
   0.5505128E-001   0.1132515E-002  -0.1449191E+000   0.4206910E+000   0.8083663E+000   0.3800304E-001
   0.4651403E-001   0.1085578E-002  -0.4888553E-001   0.5105939E+000   0.1051316E+001   0.3713171E-001
   0.4224601E-001   0.1081116E-002   0.9057868E-001   0.4858302E+000   0.1339142E+001   0.3707648E-001
   0.2985264E-001   0.6634009E-003   0.3304824E+000   0.4424542E+000   0.1781479E+001   0.4585506E-001
   0.2105638E-001   0.3340227E-003   0.4272876E+000   0.4298836E+000   0.2031265E+001   0.7473110E-001
   0.1837537E-001   0.2368534E-003   0.3176053E+000   0.4606295E+000   0.1626201E+001   0.1189727E+000
   0.4275707E-001   0.3056318E-002   0.2725643E+000   0.4723561E+000   0.6642092E+000   0.6129265E-001
   0.6698396E-001   0.4852838E-002   0.2659634E+000   0.4421984E+000   0.4146901E+000   0.3680720E-001
   0.8818772E-001   0.5468901E-002   0.2724522E+000   0.4025054E+000   0.3564543E+000   0.2229737E-001
   0.8173592E-001   0.5668580E-002   0.2477165E+000   0.2986654E+000   0.2921886E+000   0.1840934E-001
   0.6437836E-001   0.4351640E-002   0.2144920E+000   0.1718877E+000   0.2914858E+000   0.1946614E-001
   0.5382454E-001   0.3121795E-002   0.1004154E+000  -0.3217151E-001   0.1046065E+000   0.1938466E-001
   0.4927371E-001   0.2675954E-002   0.9102720E-003  -0.1613475E+000  -0.6857301E-001   0.1842871E-001
   0.4829714E-001   0.2288933E-002  -0.2387029E-001  -0.1751559E+000  -0.2627180E-001   0.2313934E-001
   0.4896306E-001   0.2098805E-002   0.5782448E-001  -0.1560529E+000   0.2454386E+000   0.3091657E-001
   0.4429381E-001   0.1652066E-002   0.1915537E+000  -0.1502652E+000   0.5807454E+000   0.4267534E-001
   0.3912429E-001   0.1604909E-002   0.2838762E+000  -0.1763054E+000   0.7628108E+000   0.5144363E-001
   0.2834229E-001   0.1384627E-002   0.3568035E+000  -0.1771627E+000   0.8734514E+000   0.6450268E-001
   0.1550054E-001   0.3642072E-003   0.4405598E+000  -0.1179975E+000   0.1106786E+001   0.9593727E-001
   0.8389421E-002   0.1690403E-004   0.4699301E+000   0.3419315E-001   0.1374460E+001   0.1316964E+000
   0.9508819E-002   0.2722064E-003   0.2792709E+000  -0.6239400E-001   0.8076601E+000   0.8343521E-001
   0.1730412E-001   0.6991185E-003   0.1609378E+000  -0.2033901E+000   0.2965051E+000   0.3433285E-001
   0.2637629E-001   0.7678749E-003   0.2024839E+000  -0.2322201E+000   0.2046559E+000   0.2140635E-001
   0.3376253E-001   0.6159801E-003   0.2532787E+000  -0.2248228E+000   0.1877067E+000   0.1902945E-001
