# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.4674280E-001   0.2184889E-002   0.4903482E-001   0.2039367E+002   0.2292025E-002   0.2404414E-002
   0.2344942E-001   0.5498755E-003   0.2401250E-001   0.4164497E+002   0.5630794E-003   0.5766004E-003
   0.1372633E-001   0.1884122E-003   0.1391737E-001   0.7185268E+002   0.1910344E-003   0.1936931E-003
   0.1809820E-001   0.3275448E-003   0.1843178E-001   0.5425411E+002   0.3335821E-003   0.3397306E-003
   0.6231401E-001   0.3883036E-002   0.6645510E-001   0.1504775E+002   0.4141084E-002   0.4416280E-002
   0.5774310E-001   0.3334265E-002   0.6128169E-001   0.1631809E+002   0.3538595E-002   0.3755446E-002
   0.8581382E-001   0.7364012E-002   0.9386909E-001   0.1065313E+002   0.8055265E-002   0.8811405E-002
   0.1309281E-001   0.1714218E-003   0.1326651E-001   0.7537778E+002   0.1736959E-003   0.1760003E-003
   0.3785728E-001   0.1433174E-002   0.3934684E-001   0.2541500E+002   0.1489564E-002   0.1548174E-002
   0.8410971E-001   0.7074443E-002   0.9183382E-001   0.1088923E+002   0.7724116E-002   0.8433451E-002
   0.1942674E+000   0.3773983E-001   0.2411066E+000   0.4147544E+001   0.4683914E-001   0.5813237E-001
   0.7668348E-001   0.5880356E-002   0.8305221E-001   0.1204062E+002   0.6368732E-002   0.6897669E-002
   0.6856548E-001   0.4701225E-002   0.7361278E-001   0.1358460E+002   0.5047295E-002   0.5418841E-002
   0.3745571E-001   0.1402930E-002   0.3891323E-001   0.2569820E+002   0.1457523E-002   0.1514240E-002
   0.1428623E-001   0.2040965E-003   0.1449329E-001   0.6899745E+002   0.2070545E-003   0.2100554E-003
   0.2727749E-001   0.7440617E-003   0.2804242E-001   0.3566026E+002   0.7649270E-003   0.7863774E-003
   0.2155427E-001   0.4645867E-003   0.2202910E-001   0.4539451E+002   0.4748212E-003   0.4852811E-003
   0.1667072E-001   0.2779128E-003   0.1695334E-001   0.5898542E+002   0.2826244E-003   0.2874158E-003
   0.1982062E-001   0.3928568E-003   0.2022142E-001   0.4945252E+002   0.4008009E-003   0.4089057E-003
   0.2086879E-001   0.4355066E-003   0.2131358E-001   0.4691844E+002   0.4447888E-003   0.4542689E-003
   0.5063227E-001   0.2563627E-002   0.5333262E-001   0.1875025E+002   0.2700352E-002   0.2844368E-002
   0.2208444E-001   0.4877224E-003   0.2258317E-001   0.4428076E+002   0.4987367E-003   0.5099997E-003
   0.1062481E-001   0.1128866E-003   0.1073891E-001   0.9311934E+002   0.1140988E-003   0.1153241E-003
   0.8144121E-002   0.6632670E-004   0.8210992E-002   0.1217880E+003   0.6687131E-004   0.6742039E-004
   0.1037236E-001   0.1075859E-003   0.1048108E-001   0.9541005E+002   0.1087135E-003   0.1098529E-003
   0.3904953E-001   0.1524866E-002   0.4063636E-001   0.2460850E+002   0.1586831E-002   0.1651314E-002
