# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2999208E-001   0.1115181E-002   0.3115548E-001   0.4959597E+002   0.1163397E-002   0.1213841E-002
   0.3038274E-001   0.1091927E-002   0.3152090E-001   0.3949802E+002   0.1138158E-002   0.1186520E-002
   0.2307768E-001   0.6290213E-003   0.2372826E-001   0.4810027E+002   0.6505819E-003   0.6730384E-003
   0.3090062E-001   0.1478688E-002   0.3249379E-001   0.4255416E+002   0.1593175E-002   0.1719068E-002
   0.5703706E-001   0.4201055E-002   0.6163500E-001   0.2378551E+002   0.4597942E-002   0.5036378E-002
   0.6932808E-001   0.5506507E-002   0.7536451E-001   0.1668239E+002   0.6036429E-002   0.6621585E-002
   0.5224376E-001   0.3650281E-002   0.5621864E-001   0.2941004E+002   0.3974878E-002   0.4331239E-002
   0.3274663E-001   0.1839494E-002   0.3475204E-001   0.4880520E+002   0.2005417E-002   0.2191150E-002
   0.5443363E-001   0.8409687E-002   0.6529740E-001   0.5208313E+002   0.1086378E-001   0.1417050E-001
   0.8122003E-001   0.1396019E-001   0.9905532E-001   0.4548028E+002   0.1783530E-001   0.2294666E-001
   0.8648698E-001   0.1518415E-001   0.1060013E+000   0.4895727E+002   0.1951428E-001   0.2528192E-001
   0.7949796E-001   0.1344468E-001   0.9687710E-001   0.4993158E+002   0.1737914E-001   0.2269816E-001
   0.5666742E-001   0.7722815E-002   0.6649936E-001   0.4556808E+002   0.9831942E-002   0.1268500E-001
   0.2767920E-001   0.1230237E-002   0.2899963E-001   0.5021146E+002   0.1320429E-002   0.1419145E-002
   0.2264066E-001   0.5992948E-003   0.2325891E-001   0.5173370E+002   0.6182484E-003   0.6378943E-003
   0.2949376E-001   0.1142815E-002   0.3070196E-001   0.4232245E+002   0.1208196E-002   0.1278768E-002
   0.3024730E-001   0.1217811E-002   0.3153668E-001   0.4142052E+002   0.1289379E-002   0.1366599E-002
   0.2407424E-001   0.9144895E-003   0.2505368E-001   0.5443335E+002   0.9794394E-003   0.1051304E-002
   0.3107310E-001   0.1633561E-002   0.3284877E-001   0.4859211E+002   0.1775667E-002   0.1933493E-002
   0.3624613E-001   0.1937833E-002   0.3833477E-001   0.4420968E+002   0.2088637E-002   0.2254292E-002
   0.3100531E-001   0.1274518E-002   0.3234685E-001   0.4744172E+002   0.1341541E-002   0.1412607E-002
