# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.4250607E-001   0.1884400E-002   0.4448073E-001   0.2399233E+002   0.1974659E-002   0.2069341E-002
   0.2735630E-001   0.8146342E-003   0.2819828E-001   0.3863952E+002   0.8419839E-003   0.8703327E-003
   0.1477408E-001   0.2195751E-003   0.1499699E-001   0.6707902E+002   0.2229084E-003   0.2262927E-003
   0.1789769E-001   0.3215629E-003   0.1822516E-001   0.5508736E+002   0.3274697E-003   0.3334855E-003
   0.5852529E-001   0.3797159E-002   0.6260774E-001   0.1855915E+002   0.4082444E-002   0.4390303E-002
   0.7000421E-001   0.5437353E-002   0.7595098E-001   0.1489077E+002   0.5946767E-002   0.6508125E-002
   0.7252414E-001   0.5697476E-002   0.7873253E-001   0.1487494E+002   0.6208385E-002   0.6766455E-002
   0.1502093E-001   0.2467866E-003   0.1527237E-001   0.6973934E+002   0.2514392E-003   0.2561917E-003
   0.4608096E-001   0.4707055E-002   0.5174457E-001   0.3963054E+002   0.5663608E-002   0.6863791E-002
   0.1010524E+000   0.1512356E-001   0.1194920E+000   0.1877132E+002   0.1843957E-001   0.2255972E-001
   0.1523835E+000   0.2909382E-001   0.1894900E+000   0.9032740E+001   0.3710649E-001   0.4751268E-001
   0.1005393E+000   0.1634006E-001   0.1210846E+000   0.2098253E+002   0.2054533E-001   0.2600036E-001
   0.6503693E-001   0.5575223E-002   0.7121385E-001   0.2337308E+002   0.6176922E-002   0.6847958E-002
   0.3790651E-001   0.1739109E-002   0.3974317E-001   0.3175882E+002   0.1836664E-002   0.1940300E-002
   0.1590642E-001   0.2783583E-003   0.1619020E-001   0.6819944E+002   0.2837792E-003   0.2893139E-003
   0.2671706E-001   0.7346930E-003   0.2747307E-001   0.3768817E+002   0.7560099E-003   0.7779585E-003
   0.2356285E-001   0.5768308E-003   0.2415466E-001   0.4329383E+002   0.5918160E-003   0.6072019E-003
   0.1587304E-001   0.2621318E-003   0.1613972E-001   0.6490415E+002   0.2666876E-003   0.2713249E-003
   0.2179069E-001   0.5219727E-003   0.2232680E-001   0.4915366E+002   0.5361143E-003   0.5506753E-003
   0.2652553E-001   0.7869885E-003   0.2733973E-001   0.4106167E+002   0.8141978E-003   0.8424721E-003
   0.4438406E-001   0.2065767E-002   0.4655443E-001   0.2318973E+002   0.2170373E-002   0.2280424E-002
   0.2422920E-001   0.6274670E-003   0.2487451E-001   0.4303279E+002   0.6453086E-003   0.6636888E-003
   0.1134961E-001   0.1323921E-003   0.1148361E-001   0.8936794E+002   0.1340023E-003   0.1356328E-003
   0.8794127E-002   0.7943010E-004   0.8874302E-002   0.1154507E+003   0.8017577E-004   0.8092867E-004
   0.1094990E-001   0.1221566E-003   0.1107346E-001   0.9210395E+002   0.1235598E-003   0.1249794E-003
   0.3267953E-001   0.1106036E-002   0.3382568E-001   0.3072821E+002   0.1146153E-002   0.1187770E-002
   0.1688777E-001   0.2964948E-003   0.1718982E-001   0.6015250E+002   0.3020462E-003   0.3077070E-003
   0.1463239E-001   0.2236719E-003   0.1485970E-001   0.7022219E+002   0.2273046E-003   0.2309988E-003
   0.3885725E-001   0.1559374E-002   0.4048408E-001   0.2557578E+002   0.1626831E-002   0.1697303E-002
   0.4385915E-001   0.2151698E-002   0.4613690E-001   0.2418969E+002   0.2277748E-002   0.2412093E-002
   0.1147527E+000   0.1537437E-001   0.1328963E+000   0.9405090E+001   0.1814364E-001   0.2146528E-001
   0.1827592E+000   0.3533659E-001   0.2271386E+000   0.4857096E+001   0.4437940E-001   0.5585014E-001
   0.1643796E+000   0.3312162E-001   0.2076794E+000   0.6978237E+001   0.4329986E-001   0.5697723E-001
   0.4595219E-001   0.2921837E-002   0.4910143E-001   0.3666650E+002   0.3149242E-002   0.3395285E-002
   0.1997860E-001   0.4180423E-003   0.2040591E-001   0.5204896E+002   0.4273090E-003   0.4367868E-003
   0.1049454E-001   0.1144162E-003   0.1061027E-001   0.9761953E+002   0.1157307E-003   0.1170609E-003
   0.7231018E-002   0.5243297E-004   0.7283835E-002   0.1376847E+003   0.5281700E-004   0.5320385E-004
   0.9356799E-002   0.9443737E-004   0.9452274E-002   0.1138674E+003   0.9547522E-004   0.9652526E-004
   0.1541038E-001   0.2613142E-003   0.1567660E-001   0.7086339E+002   0.2662102E-003   0.2712039E-003
   0.1772790E-001   0.3661540E-003   0.1810285E-001   0.6519692E+002   0.3749474E-003   0.3839732E-003
