# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2234711E-001   0.6920089E-003   0.2306642E-001   0.6934311E+002   0.7193141E-003   0.7478448E-003
   0.2633980E-001   0.1132859E-002   0.2756168E-001   0.5717210E+002   0.1221873E-002   0.1321654E-002
   0.3536929E-001   0.2200403E-002   0.3781051E-001   0.4474561E+002   0.2441213E-002   0.2716886E-002
   0.4657109E-001   0.3435423E-002   0.5038615E-001   0.3570945E+002   0.3815066E-002   0.4245856E-002
   0.5498650E-001   0.4434508E-002   0.5992138E-001   0.3012338E+002   0.4934875E-002   0.5501613E-002
   0.6368276E-001   0.6227517E-002   0.7099525E-001   0.2523787E+002   0.7312490E-002   0.8690116E-002
   0.6567025E-001   0.7556849E-002   0.7499830E-001   0.2902222E+002   0.9328046E-002   0.1172183E-001
   0.6429316E-001   0.8918726E-002   0.7581825E-001   0.3961870E+002   0.1152509E-001   0.1518859E-001
   0.6339148E-001   0.9825395E-002   0.7620618E-001   0.5014279E+002   0.1281470E-001   0.1698097E-001
   0.6424396E-001   0.1031027E-001   0.7772782E-001   0.6245716E+002   0.1348386E-001   0.1791477E-001
   0.5798774E-001   0.8418953E-002   0.6868980E-001   0.7145165E+002   0.1070206E-001   0.1381025E-001
   0.4898973E-001   0.6181058E-002   0.5660759E-001   0.7162350E+002   0.7617860E-002   0.9477335E-002
   0.3915090E-001   0.3990623E-002   0.4400059E-001   0.6994960E+002   0.4849691E-002   0.5964816E-002
   0.3194460E-001   0.2416701E-002   0.3481193E-001   0.6199255E+002   0.2867329E-002   0.3449793E-002
   0.2817585E-001   0.1253152E-002   0.2952151E-001   0.5446214E+002   0.1345658E-002   0.1447880E-002
   0.2678683E-001   0.1097702E-002   0.2795516E-001   0.6060158E+002   0.1168332E-002   0.1245154E-002
   0.2706039E-001   0.1248091E-002   0.2840274E-001   0.7057426E+002   0.1342343E-002   0.1446093E-002
