# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2445079E-001   0.7999503E-003   0.2528285E-001   0.6326070E+002   0.8320620E-003   0.8655986E-003
   0.2582604E-001   0.8493962E-003   0.2670985E-001   0.5114875E+002   0.8838143E-003   0.9197892E-003
   0.3036822E-001   0.1442683E-002   0.3193212E-001   0.4417109E+002   0.1563909E-002   0.1699667E-002
   0.4059950E-001   0.2638872E-002   0.4350102E-001   0.3750372E+002   0.2901526E-002   0.3196153E-002
   0.5668090E-001   0.4355197E-002   0.6148062E-001   0.2586716E+002   0.4799728E-002   0.5295789E-002
   0.6360222E-001   0.5172050E-002   0.6934205E-001   0.2147153E+002   0.5739831E-002   0.6384469E-002
   0.5878340E-001   0.5384310E-002   0.6508847E-001   0.2882939E+002   0.6305074E-002   0.7496122E-002
   0.5453030E-001   0.6612309E-002   0.6290756E-001   0.4166519E+002   0.8377262E-002   0.1083153E-001
   0.5902363E-001   0.8941447E-002   0.7059017E-001   0.5030710E+002   0.1156654E-001   0.1517651E-001
   0.6552903E-001   0.1044471E-001   0.7890433E-001   0.5802829E+002   0.1337531E-001   0.1732121E-001
   0.7220210E-001   0.1174154E-001   0.8722404E-001   0.6179299E+002   0.1502194E-001   0.1942925E-001
   0.5848879E-001   0.8136471E-002   0.6863972E-001   0.6262366E+002   0.1015093E-001   0.1278764E-001
   0.4545420E-001   0.5318145E-002   0.5207560E-001   0.5873416E+002   0.6621400E-002   0.8356263E-002
   0.2875752E-001   0.1704695E-002   0.3068621E-001   0.5408335E+002   0.1928692E-002   0.2195190E-002
   0.2848648E-001   0.1190670E-002   0.2975927E-001   0.4587816E+002   0.1272782E-002   0.1362834E-002
   0.2918803E-001   0.1222376E-002   0.3049207E-001   0.4629132E+002   0.1304040E-002   0.1393376E-002
   0.2965692E-001   0.1346221E-002   0.3109958E-001   0.5168109E+002   0.1442664E-002   0.1548316E-002
   0.2963461E-001   0.1466263E-002   0.3121743E-001   0.5735167E+002   0.1582826E-002   0.1711390E-002
   0.2969868E-001   0.1496730E-002   0.3131243E-001   0.6169013E+002   0.1613759E-002   0.1742442E-002
   0.3088191E-001   0.1525274E-002   0.3252184E-001   0.6047147E+002   0.1639932E-002   0.1765806E-002
   0.2783754E-001   0.1105835E-002   0.2900490E-001   0.5784729E+002   0.1167359E-002   0.1233183E-002
   0.2202846E-001   0.6256025E-003   0.2267670E-001   0.6260741E+002   0.6482379E-003   0.6718420E-003
   0.1774667E-001   0.3690113E-003   0.1812460E-001   0.6754904E+002   0.3779350E-003   0.3870991E-003
   0.1534773E-001   0.2689646E-003   0.1562202E-001   0.7500425E+002   0.2742922E-003   0.2797336E-003
   0.1730147E-001   0.3799094E-003   0.1769198E-001   0.7203948E+002   0.3905070E-003   0.4014542E-003
   0.2121612E-001   0.6042204E-003   0.2184358E-001   0.6141313E+002   0.6274632E-003   0.6518105E-003
   0.2637600E-001   0.9637079E-003   0.2739538E-001   0.4883133E+002   0.1019377E-002   0.1079992E-002
   0.4114900E-001   0.2909780E-002   0.4441550E-001   0.3737168E+002   0.3266501E-002   0.3679163E-002
   0.5943427E-001   0.5849530E-002   0.6624736E-001   0.2803465E+002   0.6813087E-002   0.7984713E-002
   0.9272249E-001   0.1383003E-001   0.1105193E+000   0.1677110E+002   0.1779681E-001   0.2335017E-001
   0.1200595E+000   0.2112741E-001   0.1476463E+000   0.1337689E+002   0.2758672E-001   0.3657381E-001
   0.1263654E+000   0.2419056E-001   0.1583517E+000   0.1961533E+002   0.3198626E-001   0.4284657E-001
   0.1058949E+000   0.1925033E-001   0.1309921E+000   0.3065479E+002   0.2509720E-001   0.3309114E-001
   0.6695208E-001   0.9831793E-002   0.7940170E-001   0.4063680E+002   0.1244962E-001   0.1590941E-001
   0.3650556E-001   0.3377562E-002   0.4054488E-001   0.5852176E+002   0.4039312E-002   0.4870035E-002
   0.1848323E-001   0.5250994E-003   0.1903048E-001   0.8299278E+002   0.5472543E-003   0.5706413E-003
   0.1348624E-001   0.2564281E-003   0.1374906E-001   0.1059977E+003   0.2628215E-003   0.2694024E-003
   0.1240030E-001   0.2153140E-003   0.1262032E-001   0.1163669E+003   0.2200230E-003   0.2248475E-003
   0.1473239E-001   0.3070606E-003   0.1504745E-001   0.1051956E+003   0.3150613E-003   0.3232961E-003
   0.1947655E-001   0.5436292E-003   0.2003962E-001   0.8392128E+002   0.5630715E-003   0.5833085E-003
   0.3253686E-001   0.1650316E-002   0.3434543E-001   0.4536541E+002   0.1808574E-002   0.1991242E-002
   0.3180435E-001   0.1310487E-002   0.3318463E-001   0.4151670E+002   0.1380283E-002   0.1454459E-002
   0.4366049E-001   0.3131597E-002   0.4715109E-001   0.3588193E+002   0.3490597E-002   0.3900532E-002
   0.5698874E-001   0.4670871E-002   0.6219365E-001   0.2785481E+002   0.5204908E-002   0.5810443E-002
   0.6749684E-001   0.5874756E-002   0.7404016E-001   0.2158152E+002   0.6543317E-002   0.7298329E-002
   0.5970468E-001   0.4695557E-002   0.6487226E-001   0.2666077E+002   0.5167583E-002   0.5692661E-002
   0.6216292E-001   0.7761843E-002   0.7210262E-001   0.3316004E+002   0.9939704E-002   0.1299332E-001
   0.6588376E-001   0.1000840E-001   0.7908610E-001   0.3795797E+002   0.1320234E-001   0.1772670E-001
   0.7945550E-001   0.1343223E-001   0.9710727E-001   0.3714523E+002   0.1765176E-001   0.2352598E-001
   0.7353571E-001   0.1186079E-001   0.8870932E-001   0.6492586E+002   0.1517361E-001   0.1963192E-001
   0.6196464E-001   0.1013260E-001   0.7493591E-001   0.1020848E+003   0.1297126E-001   0.1678528E-001
   0.4222049E-001   0.5960139E-002   0.4967582E-001   0.1255120E+003   0.7455336E-002   0.9408771E-002
   0.3225267E-001   0.3545896E-002   0.3666610E-001   0.1132684E+003   0.4413427E-002   0.5569316E-002
   0.2539778E-001   0.1439899E-002   0.2701203E-001   0.8735808E+002   0.1614248E-002   0.1819268E-002
   0.2309996E-001   0.7408573E-003   0.2387247E-001   0.7410743E+002   0.7725123E-003   0.8058705E-003
   0.2067849E-001   0.5921138E-003   0.2129146E-001   0.8885802E+002   0.6129726E-003   0.6346589E-003
   0.1719907E-001   0.4424243E-003   0.1765597E-001   0.1154451E+003   0.4568975E-003   0.4719158E-003
   0.1490257E-001   0.3705577E-003   0.1528674E-001   0.1406420E+003   0.3841763E-003   0.3984950E-003
   0.1510949E-001   0.4506870E-003   0.1558216E-001   0.1531337E+003   0.4726707E-003   0.4960762E-003
   0.1730749E-001   0.5730499E-003   0.1790865E-001   0.1434226E+003   0.6011652E-003   0.6310030E-003
   0.1843106E-001   0.5788236E-003   0.1903647E-001   0.1164473E+003   0.6054159E-003   0.6335642E-003
   0.1761282E-001   0.4440873E-003   0.1807194E-001   0.9132447E+002   0.4591259E-003   0.4747832E-003
   0.1689794E-001   0.3413233E-003   0.1724744E-001   0.7231808E+002   0.3495036E-003   0.3579059E-003
   0.1693209E-001   0.3265985E-003   0.1726594E-001   0.6729174E+002   0.3338559E-003   0.3412944E-003
   0.2216970E-001   0.7614793E-003   0.2299026E-001   0.5837600E+002   0.8205638E-003   0.8884455E-003
   0.3232406E-001   0.2295017E-002   0.3503697E-001   0.4701818E+002   0.2712914E-002   0.3240682E-002
   0.3948186E-001   0.3093817E-002   0.4311340E-001   0.3845213E+002   0.3631546E-002   0.4301285E-002
   0.5502575E-001   0.5390655E-002   0.6133257E-001   0.3135831E+002   0.6306814E-002   0.7421169E-002
   0.7612810E-001   0.9348371E-002   0.8729619E-001   0.2414774E+002   0.1116808E-001   0.1341765E-001
   0.1016847E+000   0.1624167E-001   0.1225540E+000   0.1770072E+002   0.2086933E-001   0.2726315E-001
   0.1278627E+000   0.2344028E-001   0.1584265E+000   0.1486125E+002   0.3056382E-001   0.4039961E-001
   0.1360586E+000   0.2632814E-001   0.1707453E+000   0.1449562E+002   0.3468676E-001   0.4626579E-001
   0.1241317E+000   0.2240873E-001   0.1531235E+000   0.1654655E+002   0.2899180E-001   0.3791665E-001
   0.9189964E-001   0.1369880E-001   0.1090330E+000   0.2089467E+002   0.1713331E-001   0.2161412E-001
   0.5481746E-001   0.5547176E-002   0.6140101E-001   0.3585455E+002   0.6583548E-002   0.7874355E-002
   0.3116792E-001   0.1465716E-002   0.3273529E-001   0.5417025E+002   0.1567377E-002   0.1678857E-002
   0.2399598E-001   0.8459137E-003   0.2488354E-001   0.6595719E+002   0.8875644E-003   0.9318476E-003
   0.2594115E-001   0.1486409E-002   0.2763800E-001   0.6808583E+002   0.1696844E-002   0.1950393E-002
   0.3002744E-001   0.1923677E-002   0.3222391E-001   0.5959478E+002   0.2196470E-002   0.2522381E-002
   0.3284176E-001   0.2091095E-002   0.3521505E-001   0.5108566E+002   0.2373292E-002   0.2709133E-002
   0.5828332E-001   0.1007643E-001   0.7255443E-001   0.4545653E+002   0.1427111E-001   0.2068476E-001
   0.3546161E-001   0.2022345E-002   0.3768980E-001   0.4691552E+002   0.2228191E-002   0.2466441E-002
   0.4700266E-001   0.3448335E-002   0.5083462E-001   0.3866368E+002   0.3831965E-002   0.4268346E-002
   0.6134716E-001   0.4934163E-002   0.6682683E-001   0.2215435E+002   0.5479668E-002   0.6096863E-002
   0.6664823E-001   0.5652476E-002   0.7293480E-001   0.2086121E+002   0.6286570E-002   0.7002757E-002
   0.5011755E-001   0.3762831E-002   0.5426008E-001   0.3972864E+002   0.4142535E-002   0.4566089E-002
   0.5298213E-001   0.6894359E-002   0.6196971E-001   0.4679444E+002   0.8987573E-002   0.1194813E-001
   0.5665230E-001   0.8105454E-002   0.6722659E-001   0.4749972E+002   0.1057429E-001   0.1401950E-001
   0.6865883E-001   0.1047972E-001   0.8221371E-001   0.4323741E+002   0.1355488E-001   0.1777068E-001
   0.5302287E-001   0.7058652E-002   0.6175399E-001   0.8858487E+002   0.8731119E-002   0.1088772E-001
   0.2968416E-001   0.3686507E-002   0.3421691E-001   0.1557675E+003   0.4532741E-002   0.5603981E-002
   0.1083669E-001   0.8064746E-003   0.1180985E-001   0.2057898E+003   0.9731604E-003   0.1179779E-002
   0.8570762E-002   0.1319000E-003   0.8705686E-002   0.1983754E+003   0.1349236E-003   0.1380334E-003
   0.1255267E-001   0.2996958E-003   0.1286273E-001   0.1672023E+003   0.3100558E-003   0.3208414E-003
   0.1532734E-001   0.4133530E-003   0.1575545E-001   0.1481289E+003   0.4281141E-003   0.4434738E-003
   0.1456957E-001   0.3997440E-003   0.1498393E-001   0.1595757E+003   0.4143590E-003   0.4295741E-003
   0.1136612E-001   0.2625583E-003   0.1163733E-001   0.1886012E+003   0.2712101E-003   0.2801934E-003
   0.8687003E-002   0.1468640E-003   0.8837407E-002   0.2197886E+003   0.1504039E-003   0.1540431E-003
   0.7948228E-002   0.1265897E-003   0.8077930E-002   0.2316932E+003   0.1297024E-003   0.1329111E-003
   0.9231166E-002   0.1873006E-003   0.9425735E-002   0.2110061E+003   0.1945688E-003   0.2023468E-003
   0.1400678E-001   0.6700974E-003   0.1479303E-001   0.1596794E+003   0.7862503E-003   0.9347840E-003
   0.2257837E-001   0.1868665E-002   0.2488243E-001   0.1054387E+003   0.2304057E-002   0.2874022E-002
   0.3143735E-001   0.3011323E-002   0.3514799E-001   0.6478829E+002   0.3710642E-002   0.4618184E-002
   0.4189330E-001   0.5210401E-002   0.4861975E-001   0.4885041E+002   0.6726454E-002   0.8806056E-002
   0.5730878E-001   0.8887428E-002   0.6909385E-001   0.3940796E+002   0.1178507E-001   0.1582072E-001
   0.7042156E-001   0.1160207E-001   0.8576667E-001   0.3186063E+002   0.1534512E-001   0.2051927E-001
   0.7163478E-001   0.1094762E-001   0.8588244E-001   0.2824935E+002   0.1424766E-001   0.1875824E-001
   0.7296314E-001   0.9339883E-002   0.8446675E-001   0.2446937E+002   0.1150361E-001   0.1430770E-001
   0.8742998E-001   0.1125757E-001   0.1008888E+000   0.1969747E+002   0.1345885E-001   0.1617422E-001
   0.1041368E+000   0.1656953E-001   0.1253837E+000   0.1702024E+002   0.2124692E-001   0.2770041E-001
   0.1241117E+000   0.2216398E-001   0.1529786E+000   0.1460438E+002   0.2886695E-001   0.3814960E-001
   0.1272642E+000   0.2344478E-001   0.1580091E+000   0.1429634E+002   0.3074483E-001   0.4087097E-001
   0.1288966E+000   0.2250424E-001   0.1577247E+000   0.1200853E+002   0.2882808E-001   0.3733080E-001
   0.1188623E+000   0.1913471E-001   0.1427715E+000   0.1157730E+002   0.2390917E-001   0.3008275E-001
   0.1111502E+000   0.2233680E-001   0.1431819E+000   0.1768010E+002   0.3203169E-001   0.4742476E-001
   0.1025569E+000   0.2549656E-001   0.1433187E+000   0.2626801E+002   0.4076181E-001   0.6732549E-001
   0.9471505E-001   0.2484751E-001   0.1352212E+000   0.3095592E+002   0.4050619E-001   0.6794532E-001
   0.1025803E+000   0.2865567E-001   0.1497933E+000   0.3118898E+002   0.4721295E-001   0.7994864E-001
   0.1014185E+000   0.2463102E-001   0.1392003E+000   0.2695814E+002   0.3778177E-001   0.5961556E-001
   0.8746848E-001   0.2040190E-001   0.1185190E+000   0.3609195E+002   0.3105051E-001   0.4858394E-001
   0.7672115E-001   0.1609162E-001   0.9946698E-001   0.5363733E+002   0.2274583E-001   0.3269982E-001
   0.3351221E-001   0.2044876E-002   0.3577804E-001   0.5826930E+002   0.2265832E-002   0.2521480E-002
   0.4097826E-001   0.2975114E-002   0.4429453E-001   0.5118362E+002   0.3316262E-002   0.3705821E-002
   0.5185217E-001   0.3827342E-002   0.5608999E-001   0.2932058E+002   0.4237815E-002   0.4702663E-002
   0.5310741E-001   0.4012935E-002   0.5755483E-001   0.2916117E+002   0.4447418E-002   0.4939130E-002
   0.3656306E-001   0.2226483E-002   0.3898556E-001   0.5573477E+002   0.2422493E-002   0.2639514E-002
   0.4338551E-001   0.5893985E-002   0.5124824E-001   0.6820933E+002   0.7862734E-002   0.1068075E-001
   0.4537656E-001   0.6585203E-002   0.5411803E-001   0.7085502E+002   0.8741468E-002   0.1179485E-001
