# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.3359816E-001   0.1331109E-002   0.3498923E-001   0.4090719E+002   0.1391069E-002   0.1453880E-002
   0.3278157E-001   0.1246405E-002   0.3408309E-001   0.3562805E+002   0.1301521E-002   0.1359263E-002
   0.1935650E-001   0.4111249E-003   0.1977772E-001   0.5425600E+002   0.4212204E-003   0.4316001E-003
   0.2470616E-001   0.7985813E-003   0.2554333E-001   0.4637897E+002   0.8371732E-003   0.8782905E-003
   0.5688177E-001   0.4060677E-002   0.6130589E-001   0.2302930E+002   0.4424116E-002   0.4823179E-002
   0.7415875E-001   0.6114436E-002   0.8087603E-001   0.1442610E+002   0.6717284E-002   0.7383747E-002
   0.5469514E-001   0.3903707E-002   0.5894940E-001   0.2745920E+002   0.4254262E-002   0.4639232E-002
   0.2644218E-001   0.1137231E-002   0.2765261E-001   0.5431616E+002   0.1210430E-002   0.1289130E-002
   0.5548167E-001   0.9047455E-002   0.6729389E-001   0.5138595E+002   0.1181222E-001   0.1554780E-001
   0.9744818E-001   0.1765400E-001   0.1200675E+000   0.3498091E+002   0.2261927E-001   0.2914601E-001
   0.9679871E-001   0.1753132E-001   0.1193908E+000   0.3802783E+002   0.2259211E-001   0.2931946E-001
   0.1015400E+000   0.2000290E-001   0.1281269E+000   0.4066608E+002   0.2658683E-001   0.3567248E-001
   0.6234664E-001   0.8318071E-002   0.7275877E-001   0.3870338E+002   0.1041213E-001   0.1317730E-001
   0.2925457E-001   0.1264550E-002   0.3060173E-001   0.4631611E+002   0.1347159E-002   0.1436568E-002
   0.1974117E-001   0.4453126E-003   0.2019800E-001   0.5838105E+002   0.4568369E-003   0.4686902E-003
   0.2863361E-001   0.9993523E-003   0.2967885E-001   0.4145941E+002   0.1045235E-002   0.1093810E-002
   0.2881616E-001   0.1011293E-002   0.2987422E-001   0.4046371E+002   0.1058058E-002   0.1107576E-002
   0.1871611E-001   0.4054300E-003   0.1913223E-001   0.6003762E+002   0.4161288E-003   0.4271676E-003
   0.2711493E-001   0.1055215E-002   0.2823574E-001   0.4812998E+002   0.1120809E-002   0.1192092E-002
