 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.8310056E+001   0.7620416E+001
   0.7991894E+002   0.8223618E+002
   0.1406602E+003   0.1425544E+003
   0.1445265E+003   0.1467271E+003
   0.7551808E+002   0.7700137E+002
  -0.1301189E+002  -0.1254131E+002
  -0.6497716E+002  -0.6500833E+002
  -0.7077393E+002  -0.7081750E+002
  -0.6850074E+002  -0.7107959E+002
  -0.5500128E+002  -0.5855488E+002
  -0.1101360E+003  -0.1118193E+003
  -0.4767415E+003  -0.4617581E+003
  -0.3667483E+003  -0.3441734E+003
  -0.2537246E+002  -0.2526059E+002
   0.3522667E+002   0.3437757E+002
   0.2288207E+003   0.2201422E+003
   0.6396813E+003   0.5976703E+003
   0.7198456E+003   0.6585423E+003
   0.3869887E+003   0.3403845E+003
   0.4220917E+003   0.3623074E+003
   0.1248208E+003   0.1075527E+003
  -0.9548932E+001  -0.9729770E+001
  -0.9219044E+002  -0.9461249E+002
  -0.1088748E+003  -0.1092270E+003
  -0.6303137E+002  -0.6318129E+002
  -0.4606769E+002  -0.4660420E+002
  -0.1026902E+003  -0.1042599E+003
  -0.3220494E+002  -0.5259796E+002
   0.3622637E+003   0.3524619E+003
   0.2483683E+003   0.2529615E+003
  -0.2697785E+001  -0.1808858E+001
  -0.1175547E+003  -0.1169632E+003
  -0.2077028E+003  -0.2078381E+003
  -0.2376822E+003  -0.2376887E+003
  -0.2856322E+003  -0.2877927E+003
  -0.3776861E+003  -0.3671271E+003
  -0.3759038E+003  -0.3724048E+003
  -0.3002592E+003  -0.2987097E+003
  -0.2203070E+003  -0.2206466E+003
  -0.1093630E+003  -0.1115368E+003
   0.4342893E+001   0.2539030E+001
   0.4164446E+002   0.4118926E+002
   0.5068413E+002   0.5179563E+002
   0.9224363E+002   0.9472937E+002
   0.3096833E+002   0.3148271E+002
  -0.4260134E+002  -0.4254687E+002
  -0.1305615E+003  -0.1303553E+003
  -0.1203886E+003  -0.1209460E+003
  -0.3504623E+002  -0.3611173E+002
  -0.1000456E+003  -0.9190332E+002
  -0.5804799E+003  -0.5482020E+003
  -0.6419074E+003  -0.6075802E+003
  -0.1779411E+003  -0.1749571E+003
  -0.4524715E+002  -0.4552130E+002
   0.1688809E+002   0.1654634E+002
   0.1705621E+003   0.1654543E+003
   0.4440861E+003   0.4640234E+003
   0.7760230E+003   0.7873132E+003
   0.1211976E+004   0.1176925E+004
   0.8101984E+003   0.7586785E+003
   0.3109526E+003   0.2878553E+003
   0.2165403E+003   0.2097616E+003
   0.1521521E+003   0.1345970E+003
   0.9195908E+002   0.8387476E+002
   0.4440125E+002   0.4576269E+002
   0.4661503E+002   0.4867776E+002
   0.2741519E+003   0.2480023E+003
   0.7888907E+003   0.7061329E+003
   0.5151853E+003   0.4718388E+003
   0.3079699E+003   0.3049830E+003
   0.9844744E+002   0.9894037E+002
  -0.6064829E+002  -0.6156783E+002
  -0.2175040E+003  -0.2180011E+003
  -0.3332842E+003  -0.3318976E+003
  -0.5203481E+003  -0.5168722E+003
  -0.4655773E+003  -0.4628027E+003
  -0.3728603E+003  -0.3905783E+003
  -0.2966916E+003  -0.3048956E+003
  -0.2223678E+003  -0.2239306E+003
  -0.1020538E+003  -0.1030773E+003
  -0.6920938E+002  -0.6999302E+002
  -0.1176987E+002  -0.1189211E+002
  -0.8238978E+001  -0.8530280E+001
  -0.6169716E+001  -0.6127852E+001
  -0.1839784E+002  -0.1927578E+002
  -0.1127806E+003  -0.1123956E+003
  -0.1397039E+003  -0.1395644E+003
  -0.1628555E+003  -0.1615694E+003
  -0.2046545E+003  -0.2101858E+003
  -0.5666601E+003  -0.5529962E+003
  -0.5484555E+003  -0.5046884E+003
  -0.1269458E+003  -0.1244527E+003
  -0.6261620E+002  -0.6153641E+002
  -0.2496904E+002  -0.2544698E+002
   0.2088967E+002   0.2076632E+002
   0.9168808E+002   0.9088247E+002
   0.1749931E+003   0.1743408E+003
   0.3353178E+003   0.3373963E+003
   0.6394852E+003   0.6260765E+003
   0.4373916E+003   0.4060836E+003
   0.9923942E+002   0.9832342E+002
   0.3554856E+003   0.3467709E+003
   0.5691602E+003   0.5459439E+003
   0.6043964E+003   0.6138626E+003
   0.5353485E+003   0.5315163E+003
   0.3581754E+003   0.3508667E+003
   0.8015906E+003   0.7717173E+003
   0.4416785E+003   0.3947284E+003
   0.1155669E+003   0.1159724E+003
   0.1301783E+003   0.1267367E+003
   0.2804335E+003   0.2748147E+003
   0.1008845E+003   0.9978599E+002
  -0.9767666E+002  -0.9560838E+002
  -0.2799675E+003  -0.2802252E+003
  -0.2729938E+003  -0.2708125E+003
  -0.2345538E+003  -0.2507748E+003
  -0.1417004E+003  -0.1484404E+003
  -0.1166703E+003  -0.1173837E+003
  -0.1263311E+003  -0.1286661E+003
  -0.1206443E+003  -0.1229516E+003
  -0.1851160E+003  -0.1835916E+003
  -0.1658294E+003  -0.1638088E+003
  -0.1486575E+003  -0.1468164E+003
  -0.1272776E+003  -0.1275632E+003
  -0.7351505E+002  -0.7460239E+002
  -0.1437023E+003  -0.1455713E+003
  -0.1621618E+003  -0.1617261E+003
   0.4781707E+001  -0.1629002E+002
   0.3795291E+003   0.3326419E+003
   0.8092352E+003   0.7181830E+003
   0.9314893E+003   0.8849443E+003
   0.4813125E+003   0.4592060E+003
   0.1142345E+003   0.1111985E+003
   0.4273446E+002   0.4351788E+002
   0.2633314E+002   0.2626236E+002
   0.5693943E+002   0.5687061E+002
   0.1986792E+003   0.2026975E+003
   0.6530672E+003   0.6342796E+003
   0.6587476E+003   0.6265252E+003
   0.2128615E+003   0.2053220E+003
   0.2131858E+003   0.2138159E+003
   0.2460592E+003   0.2478449E+003
   0.1994048E+003   0.1941310E+003
   0.4056085E+003   0.3998458E+003
   0.5126626E+003   0.5045687E+003
   0.5329736E+003   0.5282784E+003
   0.4166910E+003   0.3955512E+003
   0.9580488E+002   0.1016515E+003
   0.8250922E+002   0.8546468E+002
   0.5123939E+002   0.5595956E+002
   0.1099036E+003   0.1125046E+003
   0.8891390E+002   0.9187931E+002
  -0.2678134E+003  -0.2688813E+003
  -0.2276471E+003  -0.2243176E+003
  -0.1604576E+003  -0.1647797E+003
  -0.1248779E+003  -0.1308997E+003
  -0.1236852E+003  -0.1232488E+003
  -0.1809021E+003  -0.1803795E+003
  -0.2182626E+003  -0.2184642E+003
  -0.2103977E+003  -0.2100753E+003
  -0.3440684E+003  -0.3446208E+003
  -0.3807649E+003  -0.3808700E+003
  -0.3618111E+003  -0.3607339E+003
  -0.3762329E+003  -0.3728403E+003
  -0.3906793E+003  -0.3993468E+003
  -0.4106768E+003  -0.4004808E+003
  -0.4200727E+003  -0.4108785E+003
   0.4143780E+003   0.4080722E+003
   0.5082840E+003   0.4558509E+003
   0.5160968E+003   0.3792759E+003
   0.1034948E+004   0.1002116E+004
   0.1222411E+004   0.1210821E+004
   0.8868359E+003   0.8521612E+003
   0.3844030E+003   0.3721242E+003
   0.1198168E+003   0.1240650E+003
   0.5784545E+002   0.5827539E+002
   0.1848613E+003   0.1853881E+003
   0.2545328E+003   0.2542255E+003
   0.1670445E+003   0.1677406E+003
   0.3141374E+003   0.3144331E+003
   0.2940172E+003   0.2904735E+003
   0.1149475E+003   0.1136195E+003
   0.1745449E+003   0.1491660E+003
   0.3613975E+003   0.3498300E+003
   0.3424445E+003   0.3261626E+003
   0.3538903E+003   0.3316281E+003
  -0.3621308E+002  -0.4341047E+002
