 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.2090987E+002  -0.2207071E+002
   0.1201388E+002   0.1305023E+002
   0.1261843E+002   0.1461272E+002
  -0.9680452E+001  -0.6346340E+001
  -0.3228339E+002  -0.3104693E+002
  -0.5175851E+002  -0.5366024E+002
  -0.6982603E+002  -0.7408788E+002
  -0.8525090E+002  -0.9117574E+002
  -0.1248516E+003  -0.1273289E+003
  -0.1851572E+003  -0.1863600E+003
  -0.2305715E+003  -0.2326031E+003
  -0.2312383E+003  -0.2323544E+003
  -0.1857394E+003  -0.1868975E+003
  -0.1016268E+003  -0.1018730E+003
   0.2111813E+002   0.9407636E+001
   0.1189724E+003   0.9285541E+002
   0.1689902E+003   0.1281217E+003
   0.2011985E+003   0.1427014E+003
   0.1806596E+003   0.1197324E+003
   0.1315953E+003   0.9413892E+002
   0.9819124E+002   0.8323645E+002
   0.6329977E+002   0.6296633E+002
   0.4690238E+002   0.4830428E+002
   0.4327796E+002   0.4074699E+002
   0.4695716E+002   0.4348861E+002
   0.8136555E+002   0.6981158E+002
   0.1023207E+003   0.8481634E+002
   0.1130331E+003   0.9428333E+002
   0.1110298E+003   0.9279416E+002
   0.5342623E+002   0.4222246E+002
  -0.1512313E+002  -0.1674495E+002
  -0.8387239E+002  -0.8530157E+002
  -0.1565505E+003  -0.1618333E+003
  -0.2076013E+003  -0.2116045E+003
  -0.2373072E+003  -0.2417585E+003
  -0.2417676E+003  -0.2500160E+003
  -0.2255965E+003  -0.2350912E+003
  -0.1870315E+003  -0.2004859E+003
  -0.1330288E+003  -0.1448259E+003
  -0.7501980E+002  -0.8117061E+002
  -0.6146095E+002  -0.6218347E+002
  -0.1850610E+002  -0.1845535E+002
   0.2204272E+001   0.3151866E+001
  -0.8914785E+001  -0.6498673E+001
  -0.3283913E+002  -0.3120035E+002
  -0.6393170E+002  -0.6254021E+002
  -0.8141682E+002  -0.8623573E+002
  -0.8189433E+002  -0.1050817E+003
  -0.9170449E+002  -0.1233958E+003
  -0.1228055E+003  -0.1541657E+003
  -0.1635924E+003  -0.1906511E+003
  -0.1766246E+003  -0.1879376E+003
  -0.1531835E+003  -0.1532320E+003
  -0.8104795E+002  -0.7921278E+002
   0.4124848E+002   0.2986554E+002
   0.1502713E+003   0.1302202E+003
   0.2375862E+003   0.2146967E+003
   0.3244099E+003   0.2844448E+003
   0.3259427E+003   0.2714896E+003
   0.2860136E+003   0.2402413E+003
   0.2422172E+003   0.2082647E+003
   0.1774924E+003   0.1627084E+003
   0.1503475E+003   0.1539228E+003
   0.1423572E+003   0.1459838E+003
   0.1618546E+003   0.1635945E+003
   0.2006164E+003   0.1954186E+003
   0.2172482E+003   0.2005976E+003
   0.2336426E+003   0.2143645E+003
   0.2205285E+003   0.2028039E+003
   0.1553726E+003   0.1446094E+003
   0.6176496E+002   0.6012717E+002
  -0.3756261E+002  -0.3708785E+002
  -0.1376637E+003  -0.1375517E+003
  -0.2227841E+003  -0.2207035E+003
  -0.2614510E+003  -0.2677673E+003
  -0.2642783E+003  -0.2845325E+003
  -0.2462900E+003  -0.2714556E+003
  -0.2112145E+003  -0.2321665E+003
  -0.1632198E+003  -0.1753674E+003
  -0.1124959E+003  -0.1171623E+003
  -0.1232345E+003  -0.1228953E+003
  -0.8953490E+002  -0.8871481E+002
  -0.6138866E+002  -0.6253265E+002
  -0.5363982E+002  -0.5408541E+002
  -0.6130440E+002  -0.6100340E+002
  -0.7213367E+002  -0.7316019E+002
  -0.5104713E+002  -0.6749084E+002
  -0.9281114E+001  -0.5172602E+002
   0.4901242E+002  -0.3339591E+000
   0.9998071E+002   0.5931465E+002
   0.9333763E+002   0.6232409E+002
   0.6661085E+002   0.5011751E+002
   0.3457070E+002   0.3449533E+002
   0.2515798E+002   0.2846556E+002
   0.6584940E+002   0.6393031E+002
   0.1281216E+003   0.1278273E+003
   0.1995112E+003   0.2017328E+003
   0.2784986E+003   0.2719064E+003
   0.3017108E+003   0.2841021E+003
   0.2884990E+003   0.2684529E+003
   0.2661938E+003   0.2484187E+003
   0.2400113E+003   0.2327467E+003
   0.2368221E+003   0.2399016E+003
   0.2412479E+003   0.2408262E+003
   0.2625582E+003   0.2611944E+003
   0.2871822E+003   0.2772558E+003
   0.2857077E+003   0.2598486E+003
   0.2779198E+003   0.2495061E+003
   0.2516910E+003   0.2292224E+003
   0.1913147E+003   0.1792656E+003
   0.8492703E+002   0.8426614E+002
  -0.1949736E+002  -0.1720551E+002
  -0.1238687E+003  -0.1211990E+003
  -0.2204405E+003  -0.2223175E+003
  -0.2569516E+003  -0.2732377E+003
  -0.2594683E+003  -0.2926822E+003
  -0.2471591E+003  -0.2820408E+003
  -0.2208389E+003  -0.2443631E+003
  -0.1875085E+003  -0.1976465E+003
  -0.1563592E+003  -0.1596599E+003
  -0.1847044E+003  -0.1849972E+003
  -0.1749102E+003  -0.1711718E+003
  -0.1648056E+003  -0.1658571E+003
  -0.1632926E+003  -0.1665706E+003
  -0.1673072E+003  -0.1671933E+003
  -0.1331351E+003  -0.1382660E+003
  -0.4556439E+002  -0.7057663E+002
   0.3675330E+002  -0.6113491E+001
   0.1311833E+003   0.8762696E+002
   0.2405185E+003   0.2072977E+003
   0.2975850E+003   0.2763561E+003
   0.3369308E+003   0.3248677E+003
   0.3604766E+003   0.3502985E+003
   0.3159894E+003   0.3015918E+003
   0.2387091E+003   0.2218439E+003
   0.1764836E+003   0.1742699E+003
   0.1455383E+003   0.1525391E+003
   0.1792411E+003   0.1854982E+003
   0.2075385E+003   0.2075949E+003
   0.2291047E+003   0.2224761E+003
   0.2490983E+003   0.2426528E+003
   0.2633017E+003   0.2622161E+003
   0.2862604E+003   0.2842607E+003
   0.3068317E+003   0.2983758E+003
   0.3242823E+003   0.3178343E+003
   0.3005633E+003   0.2839798E+003
   0.2454580E+003   0.2228874E+003
   0.1933125E+003   0.1733646E+003
   0.1490617E+003   0.1390998E+003
   0.9226887E+002   0.9312558E+002
   0.3204689E+002   0.3631090E+002
  -0.2450386E+002  -0.2012113E+002
  -0.9468979E+002  -0.9202757E+002
  -0.1576016E+003  -0.1634554E+003
  -0.1776614E+003  -0.1941185E+003
