 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.1083882E+002  -0.1197115E+002
   0.3745836E+002   0.3896925E+002
   0.3891530E+002   0.4148736E+002
   0.2493566E+001   0.8031463E+001
  -0.3837752E+002  -0.3366651E+002
  -0.6106069E+002  -0.5957453E+002
  -0.6851272E+002  -0.7124349E+002
  -0.7326605E+002  -0.7849028E+002
  -0.9493894E+002  -0.9848002E+002
  -0.1638358E+003  -0.1626659E+003
  -0.2574475E+003  -0.2533603E+003
  -0.3015292E+003  -0.2959899E+003
  -0.2397658E+003  -0.2346694E+003
  -0.1092676E+003  -0.1061907E+003
   0.6096891E+002   0.5587214E+002
   0.2038155E+003   0.1826257E+003
   0.3076377E+003   0.2501295E+003
   0.3652410E+003   0.2634073E+003
   0.3278423E+003   0.2149348E+003
   0.2519637E+003   0.1786272E+003
   0.1543875E+003   0.1215872E+003
   0.6488843E+002   0.6130496E+002
   0.2222016E+002   0.1769029E+002
   0.5692938E+001  -0.2196399E+001
   0.4238813E+001  -0.1116867E+001
   0.2980526E+002   0.2328217E+002
   0.9302632E+002   0.6843762E+002
   0.1423500E+003   0.1158088E+003
   0.1559495E+003   0.1340399E+003
   0.7861861E+002   0.7255974E+002
  -0.1969214E+002  -0.1862366E+002
  -0.1155707E+003  -0.1164388E+003
  -0.1841935E+003  -0.1887468E+003
  -0.2394190E+003  -0.2451690E+003
  -0.2695784E+003  -0.2684837E+003
  -0.2813258E+003  -0.2831378E+003
  -0.2618408E+003  -0.2656421E+003
  -0.2269804E+003  -0.2367984E+003
  -0.1656133E+003  -0.1757916E+003
  -0.8719083E+002  -0.9367045E+002
  -0.4022623E+002  -0.4086592E+002
   0.1288828E+002   0.1276412E+002
   0.4124828E+002   0.4296790E+002
   0.3604653E+002   0.3912476E+002
   0.2103879E+001   0.3475216E+001
  -0.5003080E+002  -0.4941686E+002
  -0.9420093E+002  -0.9333522E+002
  -0.1092801E+003  -0.1152829E+003
  -0.1481888E+003  -0.1561963E+003
  -0.2200106E+003  -0.2230403E+003
  -0.3083917E+003  -0.3049440E+003
  -0.3095094E+003  -0.2959019E+003
  -0.2172983E+003  -0.2098733E+003
  -0.8631451E+002  -0.8411280E+002
   0.6354817E+002   0.5718036E+002
   0.1967278E+003   0.1860419E+003
   0.3084036E+003   0.2836528E+003
   0.3994863E+003   0.3679217E+003
   0.4378622E+003   0.3905166E+003
   0.3667135E+003   0.3262710E+003
   0.2882463E+003   0.2484181E+003
   0.1700364E+003   0.1639115E+003
   0.1683866E+003   0.1685172E+003
   0.1604076E+003   0.1615443E+003
   0.1430667E+003   0.1450952E+003
   0.2036870E+003   0.1955684E+003
   0.2685219E+003   0.2423698E+003
   0.3308221E+003   0.2962059E+003
   0.3059963E+003   0.2796483E+003
   0.2256393E+003   0.2158279E+003
   0.1136054E+003   0.1127292E+003
  -0.1747318E+002  -0.1755137E+002
  -0.1505011E+003  -0.1505752E+003
  -0.2572779E+003  -0.2539086E+003
  -0.3149325E+003  -0.3133596E+003
  -0.3220011E+003  -0.3432900E+003
  -0.2859424E+003  -0.3143101E+003
  -0.2337205E+003  -0.2531940E+003
  -0.1755838E+003  -0.1841216E+003
  -0.1085098E+003  -0.1112497E+003
  -0.1011793E+003  -0.1003571E+003
  -0.6765977E+002  -0.6694903E+002
  -0.4150398E+002  -0.4156784E+002
  -0.2721499E+002  -0.2802845E+002
  -0.4039656E+002  -0.4093999E+002
  -0.7693670E+002  -0.7691551E+002
  -0.9668384E+002  -0.1026831E+003
  -0.4593552E+002  -0.7978842E+002
   0.1959055E+002  -0.4086046E+002
   0.5601072E+002   0.2005668E+001
   0.5940696E+001  -0.3284007E+002
  -0.3628492E+002  -0.4301783E+002
  -0.5528576E+002  -0.4991809E+002
  -0.1866050E+002  -0.1825367E+002
   0.4032426E+002   0.3797121E+002
   0.1111172E+003   0.1257497E+003
   0.2119996E+003   0.2381067E+003
