 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
  -0.3152335E+002  -0.3267949E+002
  -0.9995621E+001  -0.9964874E+001
  -0.8836768E+001  -0.7802947E+001
  -0.1880911E+002  -0.1787002E+002
  -0.3209847E+002  -0.3325649E+002
  -0.5523099E+002  -0.5833254E+002
  -0.7012231E+002  -0.7820438E+002
  -0.8666165E+002  -0.9968846E+002
  -0.1085701E+003  -0.1235693E+003
  -0.1478490E+003  -0.1636350E+003
  -0.1677945E+003  -0.1824603E+003
  -0.1620860E+003  -0.1735605E+003
  -0.1368695E+003  -0.1423362E+003
  -0.8995058E+002  -0.9688363E+002
  -0.1979030E+002  -0.3622007E+002
   0.4420124E+002   0.1913805E+002
   0.7847863E+002   0.5385499E+002
   0.8541099E+002   0.6456343E+002
   0.7535098E+002   0.5692981E+002
   0.6199953E+002   0.4809328E+002
   0.4645084E+002   0.4613692E+002
   0.3731842E+002   0.4331338E+002
   0.3800292E+002   0.4548616E+002
   0.4561092E+002   0.4567518E+002
   0.6708860E+002   0.6233736E+002
   0.8192788E+002   0.7047312E+002
   0.8783504E+002   0.7499720E+002
   0.8688259E+002   0.7317876E+002
   0.8599459E+002   0.7229679E+002
   0.4690858E+002   0.3475422E+002
  -0.1021952E+002  -0.1504067E+002
  -0.6545423E+002  -0.6735482E+002
  -0.1253402E+003  -0.1295687E+003
  -0.1793622E+003  -0.1833113E+003
  -0.2060056E+003  -0.2130712E+003
  -0.2109114E+003  -0.2213260E+003
  -0.1971622E+003  -0.2109028E+003
  -0.1617087E+003  -0.1754664E+003
  -0.1147758E+003  -0.1257057E+003
  -0.6906198E+002  -0.7425282E+002
  -0.7949174E+002  -0.8190585E+002
  -0.5036586E+002  -0.5176148E+002
  -0.3653797E+002  -0.3740163E+002
  -0.4027463E+002  -0.4037370E+002
  -0.5048702E+002  -0.5034198E+002
  -0.5876267E+002  -0.6136171E+002
  -0.5494122E+002  -0.6850799E+002
  -0.4514778E+002  -0.7486498E+002
  -0.3176236E+002  -0.6706745E+002
  -0.4487723E+002  -0.8029506E+002
  -0.6327433E+002  -0.9479463E+002
  -0.7111354E+002  -0.9500795E+002
  -0.7011602E+002  -0.7855489E+002
  -0.5253684E+002  -0.5437249E+002
   0.1060971E+002  -0.1123062E+001
   0.8474531E+002   0.6688745E+002
   0.1471969E+003   0.1274722E+003
   0.1854238E+003   0.1614622E+003
   0.1960200E+003   0.1695208E+003
   0.1831001E+003   0.1594327E+003
   0.1649523E+003   0.1482863E+003
   0.1501150E+003   0.1432240E+003
   0.1336855E+003   0.1386078E+003
   0.1337256E+003   0.1365159E+003
   0.1483681E+003   0.1487445E+003
   0.1622863E+003   0.1570784E+003
   0.1648386E+003   0.1556866E+003
   0.1554630E+003   0.1448995E+003
   0.1464724E+003   0.1365075E+003
   0.9781424E+002   0.8805388E+002
   0.2421575E+002   0.2076889E+002
  -0.5027126E+002  -0.4998894E+002
  -0.1236423E+003  -0.1239598E+003
  -0.1860836E+003  -0.1882864E+003
  -0.2217604E+003  -0.2324449E+003
  -0.2263850E+003  -0.2441046E+003
  -0.2191234E+003  -0.2421530E+003
  -0.1911971E+003  -0.2118094E+003
  -0.1530028E+003  -0.1673202E+003
  -0.1151830E+003  -0.1218824E+003
  -0.1339823E+003  -0.1349856E+003
  -0.1081777E+003  -0.1094146E+003
  -0.8850332E+002  -0.9146395E+002
  -0.8383235E+002  -0.8529543E+002
  -0.8587901E+002  -0.8588734E+002
  -0.6361503E+002  -0.7223033E+002
  -0.2804782E+002  -0.5141765E+002
   0.6359578E+001  -0.3263675E+002
   0.5318470E+002   0.1434499E+002
   0.9649136E+002   0.6243668E+002
   0.1179199E+003   0.8885248E+002
   0.1154277E+003   0.9369152E+002
   0.1042151E+003   0.9643564E+002
   0.9567376E+002   0.9589445E+002
   0.1122666E+003   0.1088140E+003
   0.1328089E+003   0.1249773E+003
   0.1553558E+003   0.1491107E+003
   0.2047082E+003   0.1904760E+003
   0.2261630E+003   0.2073429E+003
   0.2218675E+003   0.2017797E+003
