 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1007890E+002   0.9711622E+001
   0.8142543E+002   0.8233382E+002
   0.1734548E+003   0.1742773E+003
   0.1962585E+003   0.1974251E+003
   0.1262413E+003   0.1265645E+003
  -0.8077442E+001  -0.7820195E+001
  -0.7154825E+002  -0.7162544E+002
  -0.6646082E+002  -0.6646091E+002
  -0.5231717E+002  -0.5310995E+002
  -0.2470999E+002  -0.2581402E+002
  -0.5612208E+002  -0.5673999E+002
  -0.3779369E+003  -0.3734268E+003
  -0.4132096E+003  -0.3924311E+003
  -0.1187091E+002  -0.1211380E+002
   0.3215696E+002   0.3187331E+002
   0.2130169E+003   0.2104347E+003
   0.6616084E+003   0.6251026E+003
   0.6481599E+003   0.6606554E+003
  -0.8472492E+002  -0.9375149E+002
   0.4526489E+003   0.4242822E+003
   0.7418051E+002   0.6521336E+002
  -0.1218377E+002  -0.1175984E+002
  -0.9607520E+002  -0.9653194E+002
  -0.1149396E+003  -0.1150554E+003
  -0.6512405E+002  -0.6519099E+002
  -0.5529709E+002  -0.5545319E+002
  -0.1455003E+003  -0.1457622E+003
  -0.1693414E+003  -0.1727816E+003
   0.3543766E+003   0.3476889E+003
   0.2748980E+003   0.2786975E+003
   0.1430049E+002   0.1476641E+002
  -0.1137967E+003  -0.1135684E+003
  -0.1845616E+003  -0.1847656E+003
  -0.2444228E+003  -0.2442331E+003
  -0.2561525E+003  -0.2584793E+003
  -0.3752678E+003  -0.3708824E+003
  -0.4142118E+003  -0.4121181E+003
  -0.3072566E+003  -0.3063129E+003
  -0.2219159E+003  -0.2214542E+003
  -0.1214406E+003  -0.1222283E+003
   0.2322623E+002   0.2265574E+002
   0.4360968E+002   0.4334017E+002
   0.3876139E+002   0.3901333E+002
   0.9356384E+002   0.9440648E+002
   0.1874490E+002   0.1877834E+002
  -0.4324981E+002  -0.4330258E+002
  -0.1618436E+003  -0.1615477E+003
  -0.1296047E+003  -0.1300833E+003
  -0.2436191E+002  -0.2453857E+002
  -0.9662997E+001  -0.8244239E+001
  -0.6791186E+003  -0.6515135E+003
  -0.6541698E+003  -0.6214362E+003
  -0.1367021E+003  -0.1374430E+003
  -0.4163842E+002  -0.4158570E+002
   0.9089507E+001   0.9011267E+001
   0.1664440E+003   0.1646985E+003
   0.4081278E+003   0.4051318E+003
   0.9951052E+003   0.1018579E+004
   0.1605175E+004   0.1541862E+004
   0.9417436E+003   0.9126903E+003
   0.3212585E+003   0.3050310E+003
   0.1830220E+003   0.1810979E+003
   0.4528415E+002   0.3264230E+002
   0.1598297E+002   0.1401089E+002
  -0.4217481E+002  -0.4198349E+002
   0.3575721E+002   0.3678918E+002
   0.1690989E+003   0.1673019E+003
   0.1092549E+004   0.1029908E+004
   0.4501834E+003   0.4314522E+003
   0.3105334E+003   0.3106458E+003
   0.5478023E+002   0.5550311E+002
  -0.6884704E+002  -0.7031174E+002
  -0.2896989E+003  -0.2905496E+003
  -0.3296611E+003  -0.3290444E+003
  -0.6260806E+003  -0.6282569E+003
  -0.4584709E+003  -0.4562069E+003
  -0.3611404E+003  -0.3665508E+003
  -0.3142363E+003  -0.3167287E+003
  -0.2345220E+003  -0.2344420E+003
  -0.9425874E+002  -0.9490845E+002
  -0.6739716E+002  -0.6821877E+002
