 # filt(alp*rho*Vry/tfpF)    filt(alp*rho*Vry)/filt(tfpF)
   0.1128275E+002   0.1128275E+002
   0.8209279E+002   0.8209279E+002
   0.1961692E+003   0.1961692E+003
   0.2412254E+003   0.2412254E+003
   0.1809484E+003   0.1809484E+003
  -0.1935847E+002  -0.1935847E+002
  -0.6802894E+002  -0.6802894E+002
  -0.6248354E+002  -0.6248354E+002
  -0.4238603E+002  -0.4238603E+002
  -0.9459342E+001  -0.9459342E+001
  -0.4083302E+002  -0.4083302E+002
  -0.3017311E+003  -0.3017311E+003
  -0.5460549E+003  -0.5460549E+003
  -0.7884372E+001  -0.7884372E+001
   0.3102616E+002   0.3102616E+002
   0.2076879E+003   0.2076879E+003
   0.5700933E+003   0.5700933E+003
   0.3924653E+003   0.3924653E+003
  -0.6850806E+003  -0.6850806E+003
   0.4918659E+003   0.4918659E+003
   0.4912337E+002   0.4912337E+002
  -0.2278030E+002  -0.2278030E+002
  -0.9987159E+002  -0.9987159E+002
  -0.1179253E+003  -0.1179253E+003
  -0.6687430E+002  -0.6687430E+002
  -0.6111214E+002  -0.6111214E+002
  -0.1946036E+003  -0.1946036E+003
  -0.2430857E+003  -0.2430857E+003
   0.3289578E+003   0.3289578E+003
   0.3008217E+003   0.3008217E+003
   0.2653948E+002   0.2653948E+002
  -0.1099344E+003  -0.1099344E+003
  -0.1643313E+003  -0.1643313E+003
  -0.2509734E+003  -0.2509734E+003
  -0.2070655E+003  -0.2070655E+003
  -0.3597600E+003  -0.3597600E+003
  -0.4403201E+003  -0.4403201E+003
  -0.3073913E+003  -0.3073913E+003
  -0.2135826E+003  -0.2135826E+003
  -0.1362907E+003  -0.1362907E+003
   0.3869554E+002   0.3869554E+002
   0.4646564E+002   0.4646564E+002
   0.3444451E+002   0.3444451E+002
   0.1018064E+003   0.1018064E+003
   0.1654015E+002   0.1654015E+002
  -0.4165166E+002  -0.4165166E+002
  -0.1957387E+003  -0.1957387E+003
  -0.1360959E+003  -0.1360959E+003
  -0.2127118E+002  -0.2127118E+002
   0.3606535E+002   0.3606535E+002
  -0.7043656E+003  -0.7043656E+003
  -0.4499974E+003  -0.4499974E+003
  -0.1436009E+003  -0.1436009E+003
  -0.3781531E+002  -0.3781531E+002
   0.7632943E+001   0.7632943E+001
   0.1663839E+003   0.1663839E+003
   0.2980396E+003   0.2980396E+003
   0.1346123E+004   0.1346123E+004
   0.1554845E+004   0.1554845E+004
   0.1141627E+004   0.1141627E+004
   0.3377143E+003   0.3377143E+003
   0.1287665E+003   0.1287665E+003
  -0.8347720E+002  -0.8347720E+002
  -0.7679386E+002  -0.7679386E+002
  -0.7576269E+002  -0.7576269E+002
   0.3913487E+002   0.3913487E+002
   0.1044248E+003   0.1044248E+003
   0.1494494E+004   0.1494494E+004
   0.3464050E+003   0.3464050E+003
   0.3170270E+003   0.3170270E+003
   0.1563375E+002   0.1563375E+002
  -0.6480402E+002  -0.6480402E+002
  -0.3592423E+003  -0.3592423E+003
  -0.3319566E+003  -0.3319566E+003
  -0.6914655E+003  -0.6914655E+003
  -0.4243825E+003  -0.4243825E+003
  -0.3570173E+003  -0.3570173E+003
  -0.3318305E+003  -0.3318305E+003
  -0.2405837E+003  -0.2405837E+003
  -0.9018487E+002  -0.9018487E+002
  -0.5830488E+002  -0.5830488E+002
   0.4982276E+001   0.4982276E+001
  -0.2517722E+001  -0.2517722E+001
  -0.2007738E+002  -0.2007738E+002
  -0.1968164E+002  -0.1968164E+002
  -0.1001979E+003  -0.1001979E+003
  -0.1197204E+003  -0.1197204E+003
  -0.1654761E+003  -0.1654761E+003
  -0.1836696E+003  -0.1836696E+003
  -0.9608691E+003  -0.9608691E+003
  -0.6290441E+003  -0.6290441E+003
  -0.1126862E+003  -0.1126862E+003
  -0.6466572E+002  -0.6466572E+002
  -0.2240127E+002  -0.2240127E+002
   0.1859992E+002   0.1859992E+002
   0.9257319E+002   0.9257319E+002
   0.1546278E+003   0.1546278E+003
   0.2363153E+003   0.2363153E+003
   0.3358597E+003   0.3358597E+003
   0.5817152E+003   0.5817152E+003
   0.3235397E+002   0.3235397E+002
   0.3222565E+003   0.3222565E+003
   0.6162733E+003   0.6162733E+003
   0.5874058E+003   0.5874058E+003
   0.7477222E+003   0.7477222E+003
   0.2261944E+003   0.2261944E+003
   0.1114103E+004   0.1114103E+004
   0.2447697E+003   0.2447697E+003
   0.1016296E+003   0.1016296E+003
   0.7000789E+002   0.7000789E+002
   0.5150657E+003   0.5150657E+003
   0.5388814E+002   0.5388814E+002
  -0.1028328E+003  -0.1028328E+003
  -0.2651724E+003  -0.2651724E+003
  -0.2175790E+003  -0.2175790E+003
  -0.2665523E+003  -0.2665523E+003
  -0.9326354E+002  -0.9326354E+002
  -0.8853978E+002  -0.8853978E+002
  -0.8885124E+002  -0.8885124E+002
  -0.9900697E+002  -0.9900697E+002
  -0.1689535E+003  -0.1689535E+003
  -0.1447737E+003  -0.1447737E+003
  -0.1328053E+003  -0.1328053E+003
  -0.1323820E+003  -0.1323820E+003
  -0.1985062E+002  -0.1985062E+002
  -0.1740630E+003  -0.1740630E+003
  -0.1540377E+003  -0.1540377E+003
  -0.1142943E+003  -0.1142943E+003
   0.4900710E+003   0.4900710E+003
   0.7434008E+003   0.7434008E+003
   0.1133646E+004   0.1133646E+004
   0.3410077E+003   0.3410077E+003
   0.9116388E+002   0.9116388E+002
   0.3508857E+002   0.3508857E+002
   0.2343267E+002   0.2343267E+002
   0.5174751E+002   0.5174751E+002
   0.1672559E+003   0.1672559E+003
   0.9037687E+003   0.9037687E+003
   0.5106397E+003   0.5106397E+003
   0.8206720E+002   0.8206720E+002
   0.1757010E+003   0.1757010E+003
   0.2368278E+003   0.2368278E+003
   0.1135210E+003   0.1135210E+003
   0.4026823E+003   0.4026823E+003
   0.5042399E+003   0.5042399E+003
   0.4525477E+003   0.4525477E+003
   0.4310943E+003   0.4310943E+003
   0.7216584E+002   0.7216584E+002
   0.7524514E+002   0.7524514E+002
   0.4572492E+002   0.4572492E+002
   0.5455578E+002   0.5455578E+002
   0.1738679E+003   0.1738679E+003
  -0.3781092E+003  -0.3781092E+003
  -0.2174392E+003  -0.2174392E+003
  -0.1309927E+003  -0.1309927E+003
  -0.1081877E+003  -0.1081877E+003
  -0.1240132E+003  -0.1240132E+003
  -0.1933037E+003  -0.1933037E+003
  -0.2278353E+003  -0.2278353E+003
  -0.2132575E+003  -0.2132575E+003
  -0.3789859E+003  -0.3789859E+003
  -0.4427461E+003  -0.4427461E+003
  -0.3800835E+003  -0.3800835E+003
  -0.4005762E+003  -0.4005762E+003
  -0.5487338E+003  -0.5487338E+003
  -0.2849289E+003  -0.2849289E+003
  -0.6546879E+003  -0.6546879E+003
   0.5387606E+003   0.5387606E+003
   0.5625531E+003   0.5625531E+003
   0.1117134E+003   0.1117134E+003
   0.1168791E+004   0.1168791E+004
   0.1437606E+004   0.1437606E+004
   0.6126185E+003   0.6126185E+003
   0.2350051E+003   0.2350051E+003
   0.7168871E+002   0.7168871E+002
   0.4460612E+002   0.4460612E+002
   0.1367883E+003   0.1367883E+003
   0.2571044E+003   0.2571044E+003
   0.1388380E+003   0.1388380E+003
   0.3494651E+003   0.3494651E+003
   0.3563837E+003   0.3563837E+003
   0.7911996E+002   0.7911996E+002
   0.5580172E+002   0.5580172E+002
   0.3766842E+003   0.3766842E+003
   0.3366948E+003   0.3366948E+003
   0.4672206E+003   0.4672206E+003
  -0.1168505E+003  -0.1168505E+003
  -0.5709297E+002  -0.5709297E+002
   0.1328747E+003   0.1328747E+003
   0.7285285E+002   0.7285285E+002
   0.5263679E+002   0.5263679E+002
  -0.5030948E+003  -0.5030948E+003
  -0.2093669E+003  -0.2093669E+003
  -0.1546882E+003  -0.1546882E+003
  -0.1219570E+003  -0.1219570E+003
  -0.9541450E+002  -0.9541450E+002
  -0.1322622E+003  -0.1322622E+003
  -0.1996148E+003  -0.1996148E+003
  -0.3018228E+003  -0.3018228E+003
  -0.3121939E+003  -0.3121939E+003
  -0.2708474E+003  -0.2708474E+003
  -0.2469422E+003  -0.2469422E+003
  -0.3704984E+003  -0.3704984E+003
  -0.4203111E+003  -0.4203111E+003
  -0.5301955E+003  -0.5301955E+003
  -0.5406434E+003  -0.5406434E+003
  -0.1237308E+003  -0.1237308E+003
   0.3905294E+003   0.3905294E+003
   0.3606448E+003   0.3606448E+003
   0.1954105E+003   0.1954105E+003
   0.3150334E+003   0.3150334E+003
   0.1025626E+004   0.1025626E+004
   0.1601802E+004   0.1601802E+004
   0.2475933E+004   0.2475933E+004
   0.2408211E+004   0.2408211E+004
   0.1609532E+003   0.1609532E+003
   0.1852552E+003   0.1852552E+003
   0.4704389E+002   0.4704389E+002
   0.1844947E+003   0.1844947E+003
   0.1798463E+003   0.1798463E+003
   0.1013359E+003   0.1013359E+003
  -0.2675561E+001  -0.2675561E+001
   0.6627322E+003   0.6627322E+003
   0.9123215E+002   0.9123215E+002
   0.2127640E+003   0.2127640E+003
   0.1011093E+003   0.1011093E+003
  -0.1574528E+003  -0.1574528E+003
  -0.2507456E+002  -0.2507456E+002
   0.2438301E+002   0.2438301E+002
  -0.6477235E+001  -0.6477235E+001
  -0.3291130E-001  -0.3291130E-001
  -0.9047592E+002  -0.9047592E+002
   0.1874281E+003   0.1874281E+003
   0.8224146E+002   0.8224146E+002
  -0.6428441E+002  -0.6428441E+002
  -0.6542443E+002  -0.6542443E+002
  -0.7791645E+002  -0.7791645E+002
  -0.9662608E+002  -0.9662608E+002
  -0.1953519E+003  -0.1953519E+003
  -0.2530861E+003  -0.2530861E+003
  -0.1599249E+003  -0.1599249E+003
  -0.1634623E+003  -0.1634623E+003
  -0.1956197E+003  -0.1956197E+003
  -0.2859665E+003  -0.2859665E+003
  -0.2477054E+003  -0.2477054E+003
  -0.1549898E+003  -0.1549898E+003
  -0.3147559E+002  -0.3147559E+002
   0.4269993E+002   0.4269993E+002
   0.1084890E+002   0.1084890E+002
   0.1266486E+003   0.1266486E+003
   0.3002488E+003   0.3002488E+003
   0.2655247E+003   0.2655247E+003
   0.2822175E+003   0.2822175E+003
   0.4013467E+003   0.4013467E+003
   0.2564448E+003   0.2564448E+003
   0.1548785E+004   0.1548785E+004
   0.1601725E+004   0.1601725E+004
   0.7125389E+003   0.7125389E+003
   0.1864577E+003   0.1864577E+003
   0.1265255E+003   0.1265255E+003
   0.8610976E+002   0.8610976E+002
   0.1802463E+003   0.1802463E+003
   0.1238428E+003   0.1238428E+003
   0.1456231E+003   0.1456231E+003
   0.3265003E+003   0.3265003E+003
   0.8436805E+002   0.8436805E+002
   0.1585134E+003   0.1585134E+003
   0.3998490E+002   0.3998490E+002
  -0.4640235E+002  -0.4640235E+002
  -0.1856107E+001  -0.1856107E+001
  -0.8676394E+002  -0.8676394E+002
  -0.2149354E+002  -0.2149354E+002
   0.6063645E+002   0.6063645E+002
   0.2349741E+003   0.2349741E+003
  -0.4489502E+002  -0.4489502E+002
  -0.5667310E+002  -0.5667310E+002
  -0.3976714E+002  -0.3976714E+002
  -0.3181581E+002  -0.3181581E+002
  -0.6547361E+002  -0.6547361E+002
  -0.1269906E+003  -0.1269906E+003
  -0.7474564E+002  -0.7474564E+002
  -0.1078467E+003  -0.1078467E+003
  -0.1481459E+003  -0.1481459E+003
  -0.2009995E+003  -0.2009995E+003
  -0.1638299E+003  -0.1638299E+003
  -0.9032815E+002  -0.9032815E+002
   0.4962247E+002   0.4962247E+002
  -0.2236335E+003  -0.2236335E+003
  -0.6367844E+002  -0.6367844E+002
  -0.1601143E+003  -0.1601143E+003
   0.9149475E+002   0.9149475E+002
   0.2048084E+003   0.2048084E+003
   0.4500423E+002   0.4500423E+002
   0.3362197E+003   0.3362197E+003
   0.2725085E+003   0.2725085E+003
   0.8406939E+002   0.8406939E+002
   0.2845121E+003   0.2845121E+003
   0.3659588E+003   0.3659588E+003
   0.2597484E+003   0.2597484E+003
   0.2906162E+003   0.2906162E+003
   0.3046011E+003   0.3046011E+003
   0.1079854E+004   0.1079854E+004
   0.6271150E+002   0.6271150E+002
   0.1515148E+003   0.1515148E+003
   0.5772584E+002   0.5772584E+002
   0.1396159E+003   0.1396159E+003
   0.1277135E+003   0.1277135E+003
   0.3406157E+002   0.3406157E+002
